264	237
65	61
21	28
210	192
1	20
78	39
225	241
26	30
290	291
306	295
250	227
298	279
124	126
77	83
190	189
264	237
81	92
65	61
21	28
1	20
78	39
225	241
26	30
290	291
306	295
250	227
298	279
77	83
190	189
264	237
81	92
65	61
21	28
192	210
1	20
78	39
225	241
26	30
290	291
306	295
250	227
298	279
126	124
77	83
190	189
264	237
81	92
65	61
192	210
1	20
78	39
225	241
26	30
290	291
306	295
250	227
298	279
126	124
190	189
264	237
81	92
65	61
28	50
192	210
1	20
78	39
225	241
26	30
290	291
306	295
250	227
298	279
126	124
83	115
264	237
81	92
65	61
28	50
192	210
1	20
78	39
225	241
26	30
290	291
306	295
250	227
298	279
83	115
189	203
264	237
81	92
65	61
28	50
192	210
1	20
78	39
225	241
26	30
290	291
306	295
250	227
298	279
124	117
83	115
189	203
264	237
81	92
65	61
28	50
192	210
1	20
78	39
26	30
290	291
306	295
250	227
298	279
124	117
83	115
189	203
264	237
81	92
65	61
28	50
192	210
1	20
78	39
241	240
290	291
306	295
250	227
298	279
124	117
83	115
189	203
81	92
65	61
28	50
192	210
1	20
78	39
241	240
30	26
290	291
306	295
250	227
298	279
124	117
83	115
237	193
81	92
65	61
28	50
192	210
1	20
78	39
241	240
30	26
290	291
306	295
250	227
298	279
124	117
83	115
203	207
237	193
81	92
65	61
28	50
192	210
1	20
78	39
241	240
30	26
290	291
250	227
298	279
83	115
203	207
237	193
81	92
65	61
28	50
192	210
1	20
78	39
241	240
30	26
290	291
295	306
250	227
298	279
117	109
83	115
203	207
237	193
81	92
65	61
28	50
192	210
78	39
241	240
30	26
290	291
295	306
250	227
298	279
117	109
83	115
203	207
237	193
65	61
28	50
192	210
20	23
78	39
241	240
30	26
290	291
295	306
250	227
298	279
117	109
83	115
203	207
237	193
92	99
65	61
28	50
192	210
20	23
78	39
241	240
30	26
290	291
295	306
298	279
117	109
83	115
203	207
237	193
92	99
65	61
28	50
192	210
20	23
78	39
241	240
30	26
295	306
227	250
298	279
117	109
83	115
203	207
237	193
92	99
28	50
192	210
20	23
78	39
241	240
30	26
291	290
295	306
227	250
298	279
117	109
83	115
203	207
237	193
92	99
61	65
28	50
192	210
20	23
78	39
241	240
291	290
295	306
227	250
298	279
117	109
203	207
237	193
92	99
61	65
28	50
192	210
20	23
78	39
241	240
26	56
291	290
295	306
227	250
298	279
117	109
203	207
237	193
61	65
28	50
192	210
20	23
78	39
241	240
26	56
291	290
295	306
227	250
298	279
115	83
203	207
237	193
99	79
61	65
28	50
192	210
20	23
78	39
241	240
26	56
291	290
295	306
227	250
109	117
115	83
203	207
237	193
99	79
61	65
28	50
192	210
20	23
78	39
241	240
26	56
291	290
295	306
227	250
279	298
109	117
115	83
237	193
99	79
61	65
28	50
192	210
20	23
78	39
241	240
26	56
291	290
295	306
227	250
279	298
109	117
115	83
207	198
237	193
99	79
61	65
192	210
20	23
78	39
241	240
26	56
291	290
295	306
227	250
279	298
109	117
115	83
207	198
237	193
99	79
61	65
192	210
20	23
78	39
241	240
26	56
291	290
227	250
279	298
109	117
115	83
207	198
99	79
61	65
50	28
192	210
20	23
78	39
241	240
26	56
291	290
306	305
227	250
279	298
109	117
115	83
207	198
193	212
61	65
50	28
192	210
20	23
78	39
241	240
26	56
291	290
306	305
227	250
279	298
109	117
115	83
193	212
79	95
61	65
50	28
192	210
20	23
78	39
241	240
26	56
291	290
306	305
227	250
279	298
115	83
198	176
193	212
79	95
61	65
50	28
192	210
20	23
78	39
241	240
26	56
291	290
306	305
227	250
279	298
117	105
115	83
198	176
79	95
61	65
50	28
192	210
20	23
78	39
241	240
26	56
291	290
306	305
227	250
279	298
117	105
115	83
198	176
212	193
79	95
61	65
50	28
192	210
20	23
241	240
26	56
291	290
306	305
227	250
279	298
117	105
115	83
198	176
212	193
79	95
61	65
50	28
20	23
39	78
241	240
26	56
291	290
306	305
227	250
279	298
117	105
115	83
198	176
212	193
79	95
61	65
50	28
210	259
20	23
39	78
26	56
291	290
306	305
227	250
279	298
117	105
198	176
212	193
79	95
61	65
50	28
210	259
20	23
39	78
240	241
26	56
291	290
306	305
227	250
279	298
117	105
83	43
198	176
79	95
61	65
50	28
210	259
20	23
39	78
240	241
26	56
291	290
306	305
227	250
279	298
83	43
198	176
193	184
79	95
61	65
50	28
210	259
20	23
39	78
240	241
26	56
291	290
306	305
227	250
279	298
105	119
83	43
193	184
79	95
61	65
50	28
210	259
20	23
39	78
240	241
26	56
291	290
306	305
227	250
279	298
105	119
83	43
176	175
193	184
61	65
50	28
210	259
20	23
39	78
240	241
26	56
291	290
306	305
227	250
279	298
105	119
83	43
176	175
95	97
61	65
50	28
210	259
20	23
39	78
240	241
26	56
291	290
306	305
227	250
279	298
105	119
83	43
176	175
184	170
95	97
61	65
50	28
210	259
20	23
39	78
240	241
291	290
306	305
227	250
279	298
105	119
83	43
176	175
184	170
61	65
50	28
210	259
20	23
39	78
240	241
56	26
291	290
306	305
227	250
279	298
83	43
176	175
184	170
97	75
61	65
50	28
210	259
20	23
39	78
240	241
56	26
291	290
306	305
227	250
279	298
119	105
83	43
176	175
184	170
97	75
61	65
50	28
210	259
39	78
240	241
56	26
291	290
306	305
227	250
279	298
119	105
83	43
176	175
184	170
97	75
61	65
210	259
23	20
39	78
240	241
56	26
291	290
306	305
227	250
119	105
83	43
176	175
184	170
97	75
61	65
28	22
210	259
23	20
39	78
240	241
56	26
291	290
306	305
227	250
298	302
119	105
83	43
176	175
184	170
97	75
61	65
28	22
210	259
23	20
39	78
240	241
56	26
291	290
306	305
298	302
119	105
83	43
184	170
97	75
61	65
28	22
210	259
23	20
39	78
240	241
56	26
291	290
306	305
250	252
298	302
119	105
83	43
175	176
184	170
61	65
28	22
210	259
23	20
39	78
240	241
56	26
291	290
306	305
250	252
298	302
119	105
83	43
175	176
184	170
75	97
61	65
28	22
210	259
23	20
39	78
240	241
56	26
291	290
250	252
298	302
119	105
83	43
175	176
75	97
61	65
28	22
210	259
23	20
39	78
240	241
56	26
291	290
305	294
250	252
298	302
119	105
83	43
175	176
170	153
61	65
28	22
210	259
23	20
39	78
240	241
56	26
291	290
305	294
250	252
298	302
119	105
83	43
175	176
170	153
97	95
61	65
28	22
23	20
39	78
240	241
56	26
291	290
305	294
250	252
298	302
119	105
83	43
175	176
170	153
97	95
28	22
259	254
23	20
39	78
240	241
56	26
291	290
305	294
250	252
298	302
83	43
175	176
170	153
97	95
65	66
28	22
259	254
23	20
39	78
240	241
56	26
291	290
305	294
250	252
298	302
83	43
175	176
170	153
97	95
65	66
28	22
259	254
23	20
39	78
56	26
291	290
305	294
250	252
298	302
105	86
83	43
175	176
170	153
65	66
28	22
259	254
23	20
39	78
241	271
56	26
291	290
305	294
250	252
298	302
105	86
83	43
170	153
95	79
65	66
28	22
259	254
23	20
39	78
241	271
56	26
291	290
305	294
250	252
298	302
105	86
83	43
176	177
95	79
65	66
28	22
259	254
23	20
39	78
241	271
56	26
291	290
305	294
250	252
298	302
105	86
176	177
153	170
95	79
65	66
28	22
259	254
23	20
39	78
241	271
56	26
291	290
305	294
250	252
298	302
105	86
43	46
176	177
153	170
95	79
65	66
259	254
23	20
39	78
241	271
56	26
291	290
305	294
250	252
298	302
105	86
43	46
176	177
153	170
95	79
65	66
22	12
259	254
23	20
39	78
241	271
56	26
291	290
250	252
298	302
105	86
43	46
176	177
153	170
95	79
65	66
22	12
259	254
23	20
39	78
241	271
56	26
291	290
294	295
298	302
43	46
176	177
153	170
95	79
65	66
22	12
259	254
23	20
39	78
241	271
56	26
291	290
294	295
252	294
298	302
86	105
43	46
176	177
153	170
95	79
65	66
22	12
259	254
23	20
39	78
241	271
291	290
294	295
252	294
298	302
86	105
43	46
176	177
153	170
95	79
65	66
22	12
259	254
23	20
39	78
241	271
26	29
294	295
252	294
298	302
86	105
43	46
176	177
153	170
95	79
22	12
259	254
23	20
39	78
241	271
26	29
290	288
294	295
252	294
298	302
86	105
43	46
153	170
95	79
66	42
22	12
259	254
23	20
39	78
241	271
26	29
290	288
294	295
252	294
298	302
86	105
43	46
177	180
95	79
66	42
22	12
259	254
23	20
39	78
241	271
26	29
290	288
294	295
252	294
86	105
43	46
177	180
170	184
95	79
66	42
22	12
259	254
23	20
39	78
241	271
26	29
290	288
294	295
252	294
302	301
86	105
43	46
177	180
170	184
66	42
22	12
259	254
23	20
39	78
241	271
26	29
290	288
294	295
252	294
302	301
86	105
43	46
170	184
79	92
66	42
22	12
259	254
23	20
39	78
241	271
26	29
290	288
294	295
252	294
302	301
43	46
180	189
170	184
79	92
66	42
22	12
259	254
23	20
39	78
241	271
26	29
290	288
294	295
252	294
302	301
105	106
43	46
180	189
170	184
66	42
22	12
259	254
23	20
39	78
241	271
26	29
290	288
294	295
252	294
302	301
105	106
43	46
180	189
170	184
92	68
66	42
259	254
23	20
39	78
241	271
26	29
290	288
294	295
252	294
302	301
105	106
43	46
180	189
170	184
92	68
66	42
12	17
259	254
23	20
39	78
26	29
290	288
294	295
252	294
302	301
105	106
43	46
180	189
170	184
92	68
66	42
12	17
259	254
39	78
271	303
26	29
290	288
294	295
252	294
302	301
105	106
43	46
180	189
92	68
66	42
12	17
259	254
20	44
39	78
271	303
26	29
290	288
294	295
252	294
302	301
105	106
43	46
184	193
92	68
66	42
12	17
259	254
20	44
39	78
271	303
26	29
290	288
294	295
252	294
302	301
105	106
43	46
189	180
184	193
92	68
66	42
12	17
259	254
20	44
271	303
26	29
290	288
294	295
252	294
302	301
105	106
189	180
184	193
92	68
66	42
12	17
259	254
20	44
78	76
271	303
26	29
290	288
294	295
252	294
302	301
105	106
46	43
189	180
184	193
92	68
12	17
259	254
20	44
78	76
271	303
26	29
290	288
294	295
252	294
302	301
105	106
46	43
189	180
92	68
42	66
12	17
259	254
20	44
78	76
271	303
26	29
290	288
294	295
252	294
302	301
105	106
46	43
193	168
92	68
42	66
12	17
259	254
20	44
78	76
271	303
26	29
290	288
294	295
252	294
302	301
105	106
46	43
180	181
193	168
92	68
42	66
12	17
259	254
20	44
271	303
26	29
290	288
294	295
252	294
302	301
105	106
46	43
180	181
193	168
92	68
42	66
12	17
20	44
76	78
271	303
26	29
290	288
294	295
252	294
105	106
46	43
180	181
193	168
92	68
42	66
12	17
254	192
20	44
76	78
271	303
26	29
290	288
294	295
252	294
301	300
105	106
46	43
180	181
193	168
42	66
12	17
254	192
20	44
76	78
271	303
26	29
290	288
294	295
252	294
301	300
105	106
46	43
180	181
193	168
68	64
42	66
12	17
254	192
20	44
271	303
26	29
290	288
294	295
252	294
105	106
46	43
180	181
193	168
68	64
42	66
12	17
254	192
20	44
78	76
271	303
26	29
290	288
294	295
252	294
300	301
105	106
46	43
193	168
68	64
42	66
12	17
254	192
20	44
78	76
271	303
26	29
290	288
294	295
252	294
300	301
105	106
46	43
181	180
193	168
68	64
42	66
12	17
254	192
20	44
78	76
271	303
26	29
290	288
252	294
300	301
105	106
46	43
181	180
193	168
42	66
12	17
254	192
20	44
78	76
271	303
26	29
290	288
295	294
252	294
300	301
46	43
181	180
193	168
64	57
42	66
12	17
254	192
20	44
78	76
271	303
26	29
290	288
295	294
252	294
300	301
106	90
46	43
181	180
193	168
64	57
42	66
254	192
20	44
78	76
271	303
26	29
290	288
295	294
252	294
300	301
106	90
46	43
181	180
193	168
64	57
42	66
17	12
254	192
20	44
78	76
271	303
290	288
295	294
252	294
106	90
46	43
181	180
193	168
64	57
42	66
17	12
254	192
20	44
78	76
271	303
29	59
290	288
295	294
252	294
301	302
106	90
46	43
181	180
193	168
64	57
42	66
17	12
254	192
20	44
271	303
29	59
290	288
295	294
252	294
301	302
106	90
181	180
193	168
64	57
42	66
17	12
254	192
20	44
76	78
271	303
29	59
290	288
295	294
252	294
301	302
106	90
43	24
181	180
193	168
42	66
17	12
254	192
20	44
76	78
271	303
29	59
290	288
295	294
252	294
301	302
106	90
43	24
193	168
57	56
42	66
17	12
254	192
20	44
76	78
271	303
29	59
290	288
295	294
252	294
301	302
106	90
43	24
180	177
193	168
57	56
17	12
254	192
20	44
76	78
271	303
29	59
290	288
295	294
252	294
301	302
106	90
43	24
180	177
193	168
57	56
66	91
17	12
254	192
76	78
271	303
29	59
290	288
295	294
252	294
301	302
106	90
43	24
180	177
57	56
66	91
17	12
254	192
44	20
76	78
271	303
29	59
290	288
295	294
252	294
301	302
106	90
43	24
180	177
168	193
57	56
66	91
17	12
254	192
44	20
76	78
271	303
29	59
290	288
295	294
301	302
106	90
43	24
180	177
168	193
57	56
66	91
17	12
254	192
44	20
271	303
29	59
290	288
295	294
294	305
301	302
43	24
180	177
168	193
57	56
66	91
17	12
254	192
44	20
78	76
271	303
29	59
290	288
295	294
294	305
301	302
90	86
43	24
168	193
57	56
66	91
17	12
254	192
44	20
78	76
271	303
29	59
290	288
295	294
294	305
301	302
90	86
43	24
177	176
168	193
57	56
66	91
17	12
254	192
44	20
271	303
29	59
290	288
295	294
294	305
301	302
90	86
43	24
177	176
168	193
66	91
17	12
254	192
44	20
76	78
271	303
29	59
290	288
295	294
294	305
301	302
90	86
43	24
177	176
168	193
56	52
66	91
17	12
44	20
76	78
271	303
29	59
290	288
295	294
294	305
301	302
90	86
43	24
177	176
168	193
56	52
66	91
17	12
192	254
44	20
76	78
271	303
29	59
295	294
294	305
301	302
90	86
43	24
177	176
168	193
56	52
66	91
17	12
192	254
44	20
76	78
29	59
288	290
295	294
294	305
301	302
90	86
43	24
177	176
168	193
56	52
66	91
192	254
44	20
76	78
303	271
29	59
288	290
295	294
294	305
301	302
90	86
43	24
168	193
56	52
66	91
12	22
192	254
44	20
76	78
303	271
29	59
288	290
295	294
294	305
301	302
90	86
43	24
176	198
168	193
56	52
66	91
12	22
192	254
44	20
303	271
29	59
288	290
295	294
294	305
301	302
90	86
43	24
176	198
168	193
56	52
66	91
12	22
192	254
44	20
78	76
303	271
29	59
288	290
295	294
90	86
43	24
176	198
168	193
56	52
66	91
12	22
192	254
44	20
78	76
303	271
29	59
288	290
295	294
305	294
302	293
90	86
43	24
176	198
168	193
56	52
12	22
192	254
44	20
78	76
303	271
29	59
288	290
295	294
305	294
302	293
90	86
43	24
176	198
56	52
91	110
12	22
192	254
44	20
78	76
303	271
29	59
288	290
295	294
305	294
302	293
90	86
176	198
193	209
56	52
91	110
12	22
192	254
44	20
78	76
303	271
29	59
288	290
295	294
305	294
302	293
90	86
24	43
176	198
193	209
56	52
91	110
12	22
192	254
44	20
303	271
29	59
288	290
295	294
305	294
302	293
90	86
24	43
176	198
193	209
56	52
91	110
12	22
192	254
44	20
76	78
303	271
29	59
288	290
305	294
302	293
90	86
24	43
176	198
193	209
91	110
12	22
192	254
44	20
76	78
303	271
29	59
288	290
294	252
305	294
302	293
90	86
24	43
193	209
52	54
91	110
12	22
192	254
44	20
76	78
303	271
29	59
288	290
294	252
305	294
302	293
24	43
198	194
193	209
52	54
91	110
12	22
192	254
44	20
76	78
303	271
29	59
288	290
294	252
305	294
302	293
86	89
24	43
198	194
193	209
52	54
91	110
12	22
192	254
76	78
303	271
29	59
288	290
294	252
305	294
302	293
86	89
24	43
198	194
193	209
52	54
91	110
12	22
192	254
20	36
76	78
303	271
288	290
294	252
305	294
302	293
86	89
24	43
198	194
193	209
52	54
91	110
192	254
20	36
76	78
303	271
59	81
288	290
294	252
305	294
302	293
86	89
24	43
198	194
193	209
52	54
91	110
22	41
192	254
20	36
303	271
59	81
288	290
294	252
305	294
302	293
86	89
24	43
198	194
52	54
91	110
22	41
192	254
20	36
78	39
303	271
59	81
288	290
294	252
305	294
86	89
24	43
198	194
209	193
52	54
91	110
22	41
192	254
20	36
78	39
303	271
59	81
288	290
294	252
305	294
293	284
86	89
24	43
198	194
209	193
91	110
22	41
192	254
20	36
78	39
303	271
59	81
288	290
294	252
305	294
293	284
86	89
24	43
198	194
209	193
54	52
91	110
22	41
192	254
20	36
78	39
303	271
59	81
288	290
294	252
293	284
86	89
24	43
198	194
209	193
54	52
22	41
192	254
20	36
78	39
303	271
59	81
288	290
294	252
294	305
293	284
86	89
24	43
209	193
54	52
110	127
22	41
192	254
20	36
78	39
303	271
59	81
288	290
294	252
294	305
293	284
24	43
194	198
209	193
54	52
110	127
22	41
192	254
20	36
78	39
303	271
59	81
288	290
294	252
294	305
293	284
89	86
24	43
194	198
209	193
110	127
22	41
192	254
20	36
78	39
303	271
59	81
288	290
294	252
294	305
293	284
89	86
24	43
194	198
209	193
52	56
110	127
22	41
20	36
78	39
303	271
59	81
288	290
294	252
294	305
293	284
89	86
24	43
194	198
52	56
110	127
22	41
254	259
20	36
78	39
303	271
59	81
288	290
294	252
294	305
89	86
24	43
194	198
193	213
52	56
110	127
22	41
254	259
20	36
78	39
303	271
59	81
288	290
294	252
294	305
284	276
89	86
24	43
194	198
193	213
52	56
110	127
254	259
20	36
78	39
303	271
59	81
288	290
294	252
294	305
284	276
89	86
24	43
194	198
193	213
52	56
41	22
254	259
20	36
78	39
303	271
59	81
288	290
294	252
294	305
284	276
89	86
24	43
193	213
52	56
127	129
41	22
254	259
20	36
78	39
303	271
59	81
288	290
294	252
294	305
284	276
24	43
198	207
193	213
52	56
127	129
41	22
254	259
20	36
78	39
303	271
59	81
288	290
294	252
294	305
284	276
86	90
24	43
198	207
193	213
52	56
127	129
41	22
254	259
20	36
78	39
303	271
59	81
288	290
294	252
284	276
86	90
198	207
193	213
52	56
127	129
41	22
254	259
20	36
78	39
303	271
59	81
288	290
294	252
305	294
86	90
43	83
198	207
193	213
52	56
127	129
41	22
254	259
20	36
78	39
303	271
59	81
288	290
294	252
305	294
276	279
86	90
43	83
198	207
193	213
52	56
127	129
41	22
254	259
20	36
78	39
303	271
288	290
294	252
305	294
276	279
86	90
43	83
198	207
193	213
52	56
127	129
41	22
254	259
20	36
78	39
81	59
288	290
294	252
305	294
276	279
86	90
43	83
198	207
52	56
127	129
41	22
254	259
20	36
78	39
271	303
81	59
288	290
294	252
305	294
276	279
86	90
43	83
198	207
213	193
127	129
41	22
254	259
20	36
78	39
271	303
81	59
288	290
294	252
305	294
276	279
86	90
43	83
213	193
56	67
127	129
41	22
254	259
20	36
78	39
271	303
81	59
288	290
294	252
305	294
276	279
86	90
43	83
207	203
213	193
56	67
41	22
254	259
20	36
78	39
271	303
81	59
288	290
294	252
305	294
276	279
86	90
43	83
207	203
213	193
56	67
129	127
254	259
20	36
78	39
271	303
81	59
288	290
294	252
305	294
276	279
86	90
43	83
207	203
213	193
56	67
129	127
22	24
254	259
20	36
78	39
271	303
81	59
288	290
294	252
276	279
86	90
43	83
207	203
56	67
129	127
22	24
254	259
20	36
78	39
271	303
81	59
288	290
294	252
294	252
276	279
86	90
43	83
207	203
193	237
129	127
22	24
254	259
20	36
78	39
271	303
81	59
288	290
294	252
294	252
276	279
86	90
43	83
207	203
193	237
67	56
129	127
22	24
254	259
20	36
78	39
271	303
81	59
294	252
294	252
276	279
86	90
43	83
207	203
193	237
67	56
129	127
22	24
254	259
20	36
78	39
271	303
81	59
290	297
294	252
276	279
86	90
43	83
207	203
193	237
67	56
22	24
254	259
20	36
78	39
271	303
81	59
290	297
252	256
294	252
276	279
86	90
43	83
193	237
67	56
127	110
22	24
254	259
20	36
78	39
271	303
81	59
290	297
252	256
294	252
276	279
43	83
203	199
193	237
67	56
127	110
22	24
254	259
20	36
78	39
271	303
81	59
290	297
252	256
294	252
276	279
90	106
43	83
193	237
67	56
127	110
22	24
254	259
20	36
78	39
271	303
81	59
290	297
252	256
294	252
90	106
43	83
199	218
193	237
67	56
127	110
22	24
254	259
20	36
78	39
271	303
81	59
290	297
252	256
294	252
279	276
90	106
43	83
199	218
193	237
67	56
127	110
22	24
254	259
20	36
78	39
271	303
290	297
252	256
294	252
279	276
90	106
43	83
199	218
193	237
67	56
127	110
22	24
20	36
78	39
271	303
59	68
290	297
252	256
294	252
279	276
90	106
43	83
199	218
193	237
127	110
22	24
259	210
20	36
78	39
271	303
59	68
290	297
252	256
294	252
279	276
90	106
43	83
193	237
56	57
127	110
22	24
259	210
20	36
78	39
271	303
59	68
290	297
252	256
294	252
279	276
90	106
43	83
218	220
193	237
56	57
127	110
22	24
259	210
20	36
78	39
271	303
59	68
252	256
294	252
279	276
90	106
43	83
218	220
193	237
56	57
127	110
22	24
259	210
78	39
271	303
59	68
297	290
252	256
294	252
279	276
90	106
218	220
193	237
56	57
127	110
22	24
259	210
36	20
78	39
271	303
59	68
297	290
252	256
294	252
279	276
83	87
218	220
193	237
56	57
127	110
22	24
259	210
36	20
78	39
271	303
59	68
297	290
252	256
294	252
279	276
106	113
83	87
218	220
193	237
56	57
22	24
259	210
36	20
78	39
271	303
59	68
297	290
252	256
294	252
279	276
106	113
83	87
218	220
56	57
110	108
22	24
259	210
36	20
78	39
271	303
59	68
297	290
252	256
294	252
279	276
83	87
218	220
237	239
56	57
110	108
22	24
259	210
36	20
78	39
271	303
59	68
297	290
252	256
294	252
279	276
113	139
83	87
218	220
237	239
56	57
110	108
22	24
259	210
36	20
271	303
59	68
297	290
252	256
294	252
279	276
113	139
83	87
218	220
237	239
110	108
22	24
259	210
36	20
39	78
271	303
59	68
297	290
252	256
294	252
279	276
113	139
83	87
237	239
57	64
110	108
22	24
259	210
36	20
39	78
271	303
59	68
297	290
252	256
294	252
279	276
113	139
83	87
220	208
237	239
57	64
110	108
22	24
259	210
36	20
39	78
271	303
297	290
252	256
294	252
279	276
113	139
83	87
220	208
237	239
57	64
110	108
22	24
259	210
36	20
39	78
271	303
68	59
252	256
294	252
279	276
113	139
83	87
220	208
57	64
110	108
22	24
259	210
36	20
39	78
271	303
68	59
290	275
252	256
294	252
279	276
113	139
83	87
220	208
239	265
57	64
110	108
22	24
259	210
36	20
39	78
68	59
290	275
252	256
294	252
279	276
113	139
83	87
220	208
239	265
57	64
110	108
259	210
36	20
39	78
303	298
68	59
290	275
252	256
294	252
279	276
113	139
83	87
220	208
239	265
110	108
24	22
259	210
36	20
39	78
303	298
68	59
290	275
252	256
294	252
279	276
113	139
83	87
239	265
64	58
110	108
24	22
259	210
36	20
39	78
303	298
68	59
290	275
252	256
294	252
279	276
113	139
83	87
208	220
239	265
64	58
24	22
259	210
36	20
39	78
303	298
68	59
290	275
252	256
294	252
113	139
83	87
208	220
239	265
64	58
108	110
24	22
259	210
36	20
39	78
303	298
68	59
290	275
252	256
294	252
276	284
113	139
83	87
208	220
239	265
64	58
108	110
24	22
259	210
36	20
39	78
303	298
68	59
290	275
294	252
276	284
113	139
83	87
239	265
64	58
108	110
24	22
259	210
36	20
39	78
303	298
68	59
290	275
256	252
294	252
276	284
113	139
83	87
220	228
239	265
64	58
108	110
24	22
36	20
39	78
303	298
68	59
290	275
256	252
294	252
276	284
83	87
220	228
239	265
64	58
108	110
24	22
210	166
36	20
39	78
303	298
68	59
290	275
256	252
294	252
276	284
139	145
83	87
220	228
239	265
108	110
24	22
210	166
36	20
39	78
303	298
68	59
290	275
256	252
294	252
276	284
139	145
83	87
220	228
58	57
108	110
24	22
210	166
36	20
39	78
303	298
68	59
290	275
256	252
294	252
276	284
139	145
83	87
220	228
265	239
58	57
108	110
24	22
210	166
36	20
39	78
303	298
68	59
290	275
256	252
276	284
139	145
83	87
220	228
265	239
58	57
108	110
24	22
210	166
36	20
39	78
303	298
290	275
256	252
252	250
276	284
139	145
83	87
265	239
58	57
108	110
24	22
210	166
36	20
39	78
303	298
59	29
290	275
256	252
252	250
276	284
139	145
83	87
228	220
265	239
58	57
108	110
24	22
210	166
36	20
39	78
59	29
290	275
256	252
252	250
139	145
83	87
228	220
265	239
58	57
108	110
24	22
210	166
36	20
39	78
298	303
59	29
290	275
256	252
252	250
284	293
139	145
228	220
265	239
58	57
108	110
24	22
210	166
36	20
39	78
298	303
59	29
290	275
256	252
252	250
284	293
139	145
87	114
228	220
265	239
58	57
108	110
24	22
210	166
36	20
39	78
298	303
59	29
256	252
252	250
284	293
139	145
87	114
265	239
58	57
108	110
24	22
210	166
36	20
39	78
298	303
59	29
275	290
256	252
252	250
284	293
139	145
87	114
220	218
265	239
108	110
24	22
210	166
36	20
39	78
298	303
59	29
275	290
256	252
252	250
284	293
87	114
220	218
265	239
57	58
108	110
24	22
210	166
36	20
39	78
298	303
59	29
275	290
256	252
252	250
284	293
145	139
87	114
220	218
265	239
57	58
24	22
210	166
36	20
39	78
298	303
59	29
275	290
256	252
252	250
284	293
145	139
87	114
220	218
57	58
110	91
24	22
210	166
36	20
39	78
298	303
59	29
275	290
256	252
252	250
145	139
87	114
220	218
239	237
57	58
110	91
24	22
210	166
36	20
39	78
298	303
59	29
275	290
256	252
252	250
293	302
145	139
87	114
220	218
239	237
110	91
24	22
210	166
36	20
