241	261	451
242	272	846
243	249	502
243	263	432
244	268	594
245	246	180
245	256	180
246	247	648
247	248	468
247	258	183
249	250	160
250	252	126
250	264	281
251	253	648
251	305	1991
252	269	461
253	257	1099
253	295	1441
254	258	1063
255	260	1245
255	275	730
256	258	792
256	259	198
257	296	1405
258	276	684
260	270	361
261	266	576
261	280	595
262	263	324
262	267	165
264	271	509
265	266	270
265	277	540
267	281	544
268	269	720
268	279	379
269	273	274
270	287	683
271	284	272
272	304	1321
273	274	420
274	278	244
275	297	976
276	281	926
276	291	656
277	279	576
277	280	811
277	285	254
278	279	252
278	290	593
279	286	288
280	299	1026
282	283	342
282	284	450
282	288	435
283	293	581
285	286	524
285	294	396
286	290	330
287	289	354
288	292	201
289	291	1786
290	294	648
290	302	502
291	292	1872
291	298	411
292	300	450
293	301	462
294	303	450
295	296	1098
295	306	504
296	307	522
297	298	3582
298	300	2035
299	303	828
299	304	487
300	301	684
301	302	127
302	303	792
304	305	2124
305	306	1008
306	307	1080
