12,(7272,270),(5630,4929),(8781,6307),(4348,3348),(7197,3406),(4050,5202),(1259,6073),(8099,7488),(940,2069),(11333,7167),(13436,5521),(9198,1689),(4370,7110),(3688,757),(12187,696),(11937,1842)
13,(6862,270),(5973,4860),(8584,6302),(4406,3279),(7404,3052),(4078,5462),(1224,5814),(7889,7643),(531,2098),(11535,6998),(13145,5322),(9125,1292),(3960,7110),(3279,786),(12598,690),(11916,1432)
14,(6542,284),(6294,4860),(8903,6310),(4590,3333),(7472,3227),(4104,5781),(1271,6162),(7570,7608),(478,2321),(11462,6686),(13266,5292),(9016,991),(3639,7110),(2960,808),(12917,684),(11900,1112)
15,(6763,270),(6391,5021),(9162,5256),(4420,3343),(7496,3502),(4150,6052),(1234,5889),(7608,7612),(536,2590),(11399,6417),(13102,5332),(8922,732),(3538,6966),(2684,828),(12761,687),(11886,836)
16,(7080,270),(6253,5220),(9173,6634),(4518,2934),(7488,3417),(4431,6166),(1168,5579),(7923,7647),(603,2900),(11425,6527),(13121,5328),(8814,434),(3599,6655),(2368,850),(12445,692),(11880,520)
17,(7402,270),(5932,5220),(9166,6956),(3842,3260),(7461,3096),(4748,6223),(1094,5265),(8104,7541),(588,2832),(11498,6841),(13239,5298),(8791,372),(3661,6339),(2308,854),(12122,698),(11952,2142)
18,(7421,573),(5598,5219),(9165,7001),(3775,2954),(7670,2933),(5078,6253),(1027,4937),(8070,7208),(518,2505),(11576,7163),(13185,5312),(8905,686),(3510,7110),(2641,831),(11884,792),(11880,532)
19,(7416,942),(5320,5204),(9173,6631),(3505,2982),(7594,2952),(4050,5202),(951,4574),(8084,6839),(440,2144),(11945,7125),(13437,5522),(9031,1034),(3611,5659),(3011,805),(11903,1162),(11880,502)
20,(7433,1238),(5634,4860),(9179,6335),(3800,2951),(7315,2927),(4746,6223),(953,4327),(8095,6667),(688,2087),(12239,7094),(13614,5759),(9132,1312),(3519,5377),(3306,784),(11917,1458),(11880,205)
21,(7799,1344),(6094,5220),(9172,5855),(4278,2923),(7378,2955),(4586,5952),(1131,4293),(7380,7128),(1166,2052),(12716,7045),(13900,6144),(9100,1225),(3576,5554),(3784,750),(11941,1937),(11880,669)
22,(8004,1331),(6299,5220),(9168,5650),(4482,2932),(7448,2862),(4609,5872),(929,4332),(8268,7146),(1370,2037),(12919,7023),(14022,6308),(9030,1032),(3640,5749),(3948,711),(11880,198),(11888,873)
23,(8188,1318),(6397,4960),(9163,5319),(4608,2745),(7438,2530),(4050,5202),(964,4633),(8600,7146),(1678,2043),(13250,6989),(14220,6575),(8917,720),(3768,5975),(3817,405),(12283,2125),(11905,1205)
24,(7858,1340),(6390,4631),(8894,5246),(4928,2736),(7607,2355),(4201,6096),(1198,4765),(8930,7146),(1731,2369),(13025,7012),(13266,5292),(8805,409),(4019,5760),(3908,617),(12613,2109),(11921,1535)
25,(7490,1365),(6390,4263),(8527,5234),(5039,2825),(7730,2105),(4029,5936),(1224,5814),(9025,7146),(1791,2733),(12659,7050),(14198,6544),(8548,266),(3908,5855),(3999,972),(12981,2091),(11940,1903)
26,(7416,1121),(6280,4075),(8240,5224),(5005,2571),(7724,1962),(3983,6072),(1279,4770),(8737,7146),(1841,3015),(12373,7080),(14026,6314),(9198,1494),(3716,6058),(4046,1255),(12832,2098),(11903,2143)
27,(7416,744),(6156,4062),(8101,4964),(4808,2736),(7452,2988),(3954,6070),(1007,4838),(8360,7146),(1913,3387),(11997,7119),(13801,6011),(8639,260),(3643,6429),(4027,1143),(12454,2117),(11526,2153)
28,(7426,448),(6390,4148),(8082,4668),(4616,2832),(7445,2374),(4056,5911),(1065,5129),(7380,7128),(1953,3593),(11703,7150),(13624,5773),(8561,265),(3586,6719),(3978,850),(12158,2131),(11322,2232)
29,(7653,274),(6390,4545),(8107,5052),(4502,3122),(7049,2341),(4400,5713),(1404,5189),(7666,7135),(1877,3202),(11305,7167),(13386,5454),(8359,280),(3510,7110),(3676,758),(11942,1951),(11552,2453)
30,(7939,280),(6405,4831),(8000,5226),(4241,3137),(6840,2245),(4660,5595),(1554,5042),(7380,7128),(1822,2921),(11019,7171),(13316,5359),(8645,259),(3516,7395),(3391,778),(11928,1665),(11837,2461)
31,(8260,287),(6115,4860),(7679,5243),(4518,2934),(6840,1926),(4961,5488),(1562,4854),(7428,7444),(1770,2605),(10700,7176),(13507,5616),(8531,268),(3523,7716),(3071,800),(11912,1345),(12158,2459)
32,(8262,615),(5785,4860),(7518,5251),(4121,3021),(6840,1860),(5206,5280),(1224,5814),(7425,7420),(1717,2279),(10370,7180),(13704,5881),(8321,283),(3524,7757),(2742,824),(11895,1015),(12487,2449)
33,(8262,1022),(5634,4860),(7924,5230),(4104,2615),(6840,2266),(5153,4981),(1142,5199),(7489,7130),(1535,2026),(10321,7513),(13946,6206),(8727,253),(3515,7352),(2337,852),(11971,700),(12894,2435)
34,(7434,270),(5619,5151),(8216,5223),(4263,2489),(7075,2343),(4880,4890),(1132,5426),(7782,7138),(1244,2047),(10320,7495),(14121,6441),(8477,272),(3460,7110),(2309,854),(12264,695),(13061,2312)
35,(8280,1627),(5628,4973),(8530,5234),(4578,2501),(7388,2371),(4756,4883),(1204,5732),(8031,7145),(930,2069),(11574,7164),(14308,6693),(8359,280),(3145,7110),(2623,832),(12577,690),(13054,2178)
36,(8190,1904),(5809,4647),(8918,5247),(4590,2374),(7092,2344),(4972,4736),(1529,5825),(7642,7134),(542,2097),(10685,7176),(14294,6674),(9198,1494),(2756,7110),(3011,805),(12966,684),(12931,2434)
37,(7937,1896),(5949,4437),(9162,5245),(4599,2628),(7452,2988),(4984,4876),(1709,5743),(7390,7128),(573,2095),(10937,7172),(14143,6471),(8834,489),(2503,7110),(3263,787),(12990,925),(12678,2442)
38,(7848,1893),(6023,4108),(9162,4903),(4518,2934),(6840,2322),(5019,5088),(1975,5624),(7430,7456),(914,2071),(11280,7168),(13939,6197),(8950,811),(2162,7079),(3604,763),(13007,1267),(12335,2454)
39,(8176,1904),(5998,4316),(9173,4577),(4262,2489),(6556,2726),(5129,5194),(2300,5589),(7424,7779),(1241,2047),(11606,7160),(13744,5934),(9062,1118),(3510,7110),(3931,740),(13024,1594),(12008,2464)
40,(8285,1694),(5840,4608),(9346,4401),(4117,2307),(7452,2988),(5149,5347),(2635,5552),(7556,7959),(1576,2023),(11941,7125),(13543,5665),(9176,1434),(2171,7080),(4010,1041),(13041,1930),(11673,2457)
41,(8265,1369),(5634,4860),(9671,4423),(4104,2517),(6545,2723),(5093,5632),(2958,5517),(7881,7968),(1447,2032),(12264,7092),(13349,5404),(9198,1756),(2484,7121),(4064,1362),(13041,1921),(11369,2420)
42,(7981,1332),(5971,4860),(9162,5256),(4104,2855),(6857,2664),(4911,5506),(2790,5535),(8017,7971),(1111,2056),(12599,7057),(13383,5450),(9198,2093),(2491,7458),(4076,1699),(13024,1584),(11373,2158)
43,(7638,1355),(6314,4860),(9665,4423),(4129,3195),(7452,2988),(4587,5621),(2449,5572),(7675,7962),(769,2081),(12940,7021),(13588,5725),(9192,2436),(2499,7802),(4085,2041),(13006,1241),(11716,2148)
44,(7300,1363),(6390,4616),(9327,4400),(4120,3531),(7176,2352),(4585,5712),(2112,5609),(7407,7895),(1818,2898),(13277,6986),(13790,5996),(9164,2773),(2740,7902),(4249,2250),(12989,903),(12053,2136)
45,(6959,1352),(6390,4275),(9170,4601),(4140,3872),(7516,2366),(4325,5752),(1773,5646),(7446,7558),(772,2081),(12987,7016),(13993,6270),(9190,2467),(3080,7902),(3960,738),(12984,804),(12394,2120)
46,(7434,270),(6243,4071),(8887,4662),(4140,4207),(7851,2343),(4104,5781),(1798,5841),(7395,7225),(1107,2057),(12653,7051),(14194,6539),(9198,2130),(3416,7902),(4253,2250),(13001,1140),(12730,2103)
47,(6458,1383),(5928,4050),(8571,4662),(4140,4044),(8166,2354),(4079,5467),(2112,5869),(7163,7134),(1421,2034),(12340,7084),(14382,6792),(9198,1816),(3323,7902),(3960,738),(13017,1455),(13045,2088)
48,(6773,1342),(5607,4051),(8249,4662),(4138,3723),(8280,2132),(4103,5215),(2433,5898),(6841,7143),(1605,2020),(12019,7117),(14260,6628),(9198,1494),(3001,7902),(4077,1748),(13034,1777),(12733,2103)
49,(7135,1358),(5322,4253),(8275,4662),(4105,3361),(8287,2044),(3929,5209),(2794,5930),(6744,6876),(1244,2047),(11659,7155),(14044,6338),(9198,1856),(2640,7902),(3960,738),(13047,2037),(12371,2121)
50,(7437,1367),(5476,4099),(8579,4662),(4130,3636),(8262,2347),(3626,5228),(1224,5814),(6738,6573),(941,2069),(11596,7379),(13863,6095),(9198,2158),(2498,7737),(4368,1344),(13031,1734),(12068,2136)
51,(7452,1780),(5634,4860),(9005,4662),(4458,3755),(7847,2343),(3200,5226),(2671,5919),(6734,6417),(516,2099),(11642,7803),(13609,5753),(8953,2344),(2488,7310),(4790,1286),(13010,1308),(12260,2126)
52,(7595,1898),(5634,4860),(9162,4776),(4729,3764),(7733,2174),(3155,5224),(2400,5895),(6740,6688),(618,2092),(11657,7945),(13446,5535),(8681,2349),(2554,7110),(4911,1270),(12996,1036),(12532,2113)
53,(7545,1901),(5918,4050),(9162,5079),(5032,3775),(7740,1890),(3458,5237),(2098,5868),(6746,6992),(920,2070),(11625,7643),(13266,5292),(8378,2355),(2857,7110),(4611,1311),(12980,733),(12835,2098)
54,(7452,1593),(5876,3866),(9165,5487),(4891,3770),(8148,1903),(3595,5611),(1224,5814),(6750,7400),(1327,2041),(11581,7237),(13509,5619),(8554,2352),(3265,7110),(4206,1366),(12619,689),(13060,2280)
55,(7452,1398),(5634,4860),(9170,5743),(4636,3761),(8192,1904),(3674,5853),(1436,5822),(6750,7654),(1582,2022),(11532,6987),(13661,5824),(8809,2347),(3510,7121),(4049,1272),(12364,694),(13062,2323)
56,(7452,1733),(5776,4350),(9175,6079),(4299,3749),(7857,1894),(4050,5202),(1195,5694),(6750,7921),(1430,2033),(11456,6660),(13862,6093),(9144,2341),(3517,7457),(3993,940),(12029,699),(13055,2188)
57,(7445,2068),(5634,4860),(9275,6315),(4124,3569),(7730,2090),(3561,5997),(1118,5367),(6750,7586),(1096,2057),(11379,6333),(14062,6362),(9182,2622),(3525,7791),(4089,738),(12065,698),(13063,2337)
58,(7436,2317),(5796,4326),(9642,6304),(4127,3205),(7855,2343),(3196,5966),(1276,5194),(6750,7219),(731,2084),(11299,5976),(14281,6656),(9198,1494),(3783,7913),(4455,738),(12432,692),(12933,2093)
59,(7447,2017),(5920,4054),(9678,6303),(4365,3143),(8156,2354),(3294,5975),(1575,5183),(6524,7130),(1818,2898),(11233,5683),(14375,6783),(8897,2345),(4083,7927),(4755,738),(12731,688),(12633,2108)
60,(7452,1666),(5577,4056),(9327,6313),(4518,2934),(8018,2349),(3643,6004),(1926,5173),(6398,7284),(781,2080),(11157,5341),(14166,6502),(8548,2352),(4433,7943),(5105,738),(12974,580),(12283,2125)
61,(7447,1335),(5595,3898),(8995,6313),(4636,3158),(7686,2346),(3477,5990),(2258,5171),(6066,7272),(1112,2056),(11199,5530),(13968,6235),(8307,2357),(4711,7907),(5438,738),(12962,247),(11952,2142)
62,(7303,1104),(5608,3993),(8662,6304),(4636,3167),(7436,2455),(3144,5962),(1224,5814),(5731,7259),(1445,2032),(11272,5857),(13768,5967),(8642,2350),(4683,7574),(5772,738),(12968,410),(11618,2151)
63,(6990,1071),(5600,4306),(8608,6303),(4706,2930),(7445,2769),(3360,5980),(2228,5018),(5778,7260),(1687,2099),(11341,6163),(13581,5715),(8956,2344),(4656,7261),(5577,738),(12980,723),(11952,2142)
64,(7148,1088),(5306,4289),(8959,6312),(4518,2934),(7463,3121),(3711,6010),(2310,5100),(6129,7274),(1744,2447),(11333,6128),(13371,5433),(9198,2229),(4660,7309),(5225,738),(12998,1075),(11656,2150)
65,(7434,1243),(5098,4296),(9176,6495),(5452,2934),(7497,3518),(4045,5922),(2190,5134),(6528,7289),(1808,2840),(11246,5739),(13266,5292),(9198,1832),(4694,7705),(4827,738),(13018,1473),(11946,2040)
66,(7326,1364),(5345,4305),(9170,6746),(5388,2947),(7476,3766),(4255,5789),(1976,5172),(6555,7133),(1786,2707),(11191,5494),(13237,5299),(9198,1580),(3510,7110),(4576,738),(13031,1724),(11934,1789)
67,(6990,1353),(5371,4528),(9163,7083),(5524,3219),(7416,4098),(4050,5202),(1641,5181),(6747,7005),(1732,2375),(11166,5381),(13189,5311),(9113,1259),(4380,7940),(4241,738),(13048,2060),(11917,1453)
68,(6891,1100),(5031,4572),(9168,6844),(5448,3092),(7773,4104),(4230,5802),(1818,5176),(6739,6640),(1818,2898),(11245,5736),(13111,5330),(8989,917),(4016,7924),(3927,661),(13032,1752),(11899,1089)
69,(7434,270),(5265,4572),(9175,6519),(5202,2932),(7991,4104),(4148,6046),(2145,5167),(6732,6314),(1726,2337),(11317,6055),(13103,5332),(8878,611),(3690,7909),(3798,361),(13016,1426),(11883,763)
70,(6846,1658),(5551,4606),(9178,6209),(4894,2922),(7683,4104),(4050,5202),(2166,4989),(7007,6274),(1776,2643),(11367,6278),(13234,5299),(8772,320),(3382,7902),(3919,642),(13000,1117),(11892,948)
71,(6868,1426),(5429,4429),(9171,5838),(4616,2830),(7412,4208),(3663,5819),(2002,5171),(7380,7128),(1799,2785),(11285,5915),(13227,5301),(8849,533),(3010,7902),(4227,738),(12981,745),(11910,1320)
72,(7434,270),(5581,4473),(9166,5508),(4843,2736),(7402,4537),(3561,5506),(1673,5180),(7709,6272),(1746,2460),(11213,5594),(13115,5329),(8961,842),(2680,7902),(4556,738),(12968,417),(11927,1649)
73,(6697,1036),(5585,4441),(9110,5254),(5009,2610),(7452,2988),(3452,5237),(1368,5190),(8013,6279),(1697,2160),(11147,5297),(13121,5328),(9065,1128),(2499,7777),(4861,738),(12910,163),(11942,1953)
74,(6743,853),(5615,4053),(8722,5240),(4672,2512),(7404,4452),(3062,5220),(1060,5103),(8102,6565),(1713,2256),(11221,5630),(13174,5314),(9198,1494),(2490,7387),(5250,738),(12522,176),(12151,2132)
75,(6676,1123),(5890,4050),(8444,5231),(4783,2527),(7413,4174),(2784,5205),(1005,4830),(8337,6629),(1758,2530),(11282,5901),(13195,5309),(9198,1772),(3510,7110),(5528,738),(12243,185),(12429,2118)
76,(6517,1364),(5848,4241),(9162,5256),(5014,2660),(7162,4072),(2459,5187),(1235,4767),(8470,6438),(1810,2852),(11354,6220),(13081,5338),(9198,2098),(2809,7110),(5810,738),(11917,196),(12755,2102)
77,(6194,1437),(6011,4050),(8096,4889),(4766,2736),(7011,3901),(2660,5198),(1224,5814),(8467,6492),(1772,2616),(11325,6092),(13128,5326),(9198,2250),(3141,7110),(5479,738),(11586,203),(13014,2089)
78,(6109,1452),(5878,3877),(8210,4662),(4518,2934),(7326,3877),(3017,5218),(1209,4765),(8253,6621),(1714,2263),(11247,5743),(13213,5305),(9198,1894),(3497,7110),(5121,738),(11229,209),(12657,2107)
79,(6416,1395),(6001,4050),(8524,4662),(4312,2925),(7639,3888),(4050,5202),(1008,4843),(8108,6447),(1683,2077),(11178,5438),(13191,5310),(9198,1580),(3568,6814),(4808,738),(10917,215),(12344,2122)
80,(6660,1187),(5637,4050),(8889,4662),(4260,2922),(8004,3888),(3118,5223),(1224,5814),(8317,6291),(1742,2437),(11185,5466),(13114,5329),(9103,1232),(3638,6456),(4443,738),(10551,221),(11979,2140)
81,(6735,884),(5906,4050),(9122,4662),(4572,2934),(7452,2988),(3431,5236),(1151,5506),(8326,6292),(1793,2745),(11253,5771),(13114,5329),(8997,939),(3698,6150),(4131,738),(10239,226),(11668,2149)
82,(6952,745),(5799,4323),(8807,4662),(4637,3196),(8000,3888),(3746,5220),(1224,5814),(8010,6279),(1656,2915),(11322,6079),(13238,5298),(8889,642),(3859,5897),(3983,880),(9923,232),(11352,2158)
83,(7321,725),(5634,4860),(8436,4662),(4879,3344),(7629,3888),(4057,5267),(1273,6180),(7640,6270),(1288,2954),(11348,6194),(13221,5303),(8763,294),(4104,5735),(4044,1245),(9553,238),(11625,2151)
84,(7208,731),(5429,4585),(8134,4662),(5038,3177),(7476,3766),(4090,5568),(1224,5814),(7338,6265),(988,2986),(11282,5900),(13083,5337),(8835,493),(4104,5698),(4226,1364),(9251,243),(11927,2142)
85,(6863,750),(5383,4719),(8373,4662),(4518,2934),(7617,3460),(4308,5595),(1374,6819),(6994,6274),(645,3022),(11207,5564),(13114,5329),(8952,817),(3990,5972),(4567,1317),(8907,249),(11936,1822)
86,(6691,460),(5017,4697),(8774,4662),(5161,2751),(7452,2988),(4678,5438),(1362,6753),(6595,6254),(548,2647),(11164,5375),(13156,5319),(9089,1194),(4149,6083),(4965,1262),(8988,247),(11915,1421)
87,(6656,324),(5157,4746),(9027,4662),(5156,2497),(7702,3339),(4050,5202),(1318,6503),(6396,6214),(495,2400),(11220,5622),(13190,5310),(9175,1431),(4087,5883),(4756,1291),(9242,243),(11903,1168)
88,(6741,654),(5137,4958),(9189,4457),(5148,2156),(7452,2988),(4596,5470),(1271,6165),(6731,6281),(440,2145),(11294,5955),(13089,5336),(9198,1769),(3958,6070),(4417,1337),(9583,237),(11886,827)
89,(6862,985),(5411,4958),(9181,4105),(4828,2107),(7819,3538),(4271,5611),(1224,5815),(6739,6633),(514,2490),(11372,6300),(13098,5333),(9198,2121),(4305,6128),(3960,738),(9935,231),(11880,474)
90,(6770,761),(5634,4860),(9565,4056),(4422,2087),(8205,3637),(4306,5595),(1627,5829),(6747,7039),(600,2887),(11464,6696),(13135,5324),(9009,2343),(4543,6375),(4078,1792),(10342,224),(11880,326)
91,(6707,522),(5172,5196),(9812,4037),(4175,2074),(8304,3837),(4468,5522),(1224,5814),(6891,7141),(607,2919),(11520,6936),(13204,5307),(8762,2348),(4576,6620),(4085,2038),(10589,220),(11880,573)
92,(7434,270),(5032,5074),(9564,4056),(4383,2085),(8169,3627),(4114,5683),(2113,5609),(7278,7130),(525,2540),(11590,7318),(13150,5320),(8374,2355),(4629,7004),(4076,1712),(10894,318),(11892,961)
93,(6592,606),(5243,4825),(9238,4081),(4710,2101),(7855,3535),(3863,5894),(2439,5574),(7380,6901),(456,2220),(11625,7643),(13063,5342),(8475,2353),(4865,7110),(3960,738),(10965,637),(11909,1288)
94,(6569,511),(4971,4681),(9173,3776),(5078,2120),(7533,3620),(3668,5833),(2805,5533),(7380,6534),(484,2351),(11574,7164),(13137,5324),(8844,2346),(4811,7110),(4007,1022),(11045,997),(11927,1656)
95,(7434,270),(4993,4456),(9171,3688),(5151,2282),(7622,3452),(3597,5615),(3033,5508),(7380,6304),(533,2575),(11639,7782),(13185,5312),(9073,2342),(4581,7110),(3969,796),(11095,1220),(11939,1885)
96,(6124,288),(4988,4539),(9179,4079),(5160,2674),(7452,2988),(3475,5242),(2661,5549),(7398,5913),(615,2958),(11598,7391),(13134,5324),(9183,2607),(4190,7110),(3828,431),(11180,1603),(11817,2145)
97,(7434,270),(5110,4730),(9196,4372),(5163,2967),(7679,3370),(3562,5511),(2370,5581),(7414,5621),(582,2804),(11636,7157),(13113,5330),(9193,2428),(3897,7110),(3882,556),(11243,1888),(11524,2153)
98,(6157,288),(5403,4706),(9162,5256),(5022,3179),(7503,3594),(3664,5821),(2046,5617),(7431,5295),(513,2485),(11960,7123),(13228,5301),(9184,2577),(3572,7110),(3831,747),(11293,2113),(11408,2157)
99,(6477,288),(5598,4736),(9173,3766),(4846,3342),(7476,3275),(3688,5897),(1224,5814),(7419,5535),(446,2172),(12279,7090),(13183,5312),(9192,2431),(3768,7110),(3512,769),(11224,1800),(11729,2148)
100,(6596,623),(5634,4860),(9175,3852),(4464,3341),(7365,2949),(3570,5534),(1890,5849),(7398,5917),(498,2412),(12659,7050),(13122,5327),(9198,2049),(4150,7110),(3130,796),(11141,1427),(12110,2134)
101,(6552,917),(5593,4570),(9178,4008),(4558,3335),(7079,2858),(4050,5202),(2200,5877),(7381,6228),(563,2717),(12968,7018),(13106,5331),(9198,1738),(4461,7110),(2820,818),(11073,1124),(12421,2118)
102,(6435,1209),(5794,4328),(9171,3695),(4633,3102),(6777,2949),(3160,5224),(2513,5905),(7380,6542),(1818,2898),(13281,6986),(13232,5300),(9174,1428),(4626,6980),(2507,840),(11005,817),(12735,2103)
103,(6503,1040),(5657,4493),(9175,3871),(4788,2927),(6733,2857),(3042,5431),(2841,5935),(7380,6871),(560,2701),(12994,7016),(13188,5311),(9061,1117),(4581,6652),(3960,738),(10934,495),(13050,2103)
104,(6623,739),(5676,4471),(9177,3974),(5001,2918),(6985,2886),(3042,5256),(3024,5951),(7390,7198),(491,2381),(12669,7049),(13074,5339),(8950,810),(4536,6328),(2504,840),(10913,215),(11952,2142)
105,(6496,1057),(5867,4191),(9170,3632),(4659,2932),(7119,3038),(2737,5203),(2683,5920),(7442,7536),(444,2164),(12329,7085),(13124,5327),(8833,488),(4322,6133),(2845,816),(11255,209),(11952,2142)
106,(6301,1278),(5875,3863),(9177,3946),(4640,3244),(7114,3170),(4050,5202),(2341,5890),(7733,7626),(516,2499),(11987,7120),(13223,5302),(8778,337),(4323,6133),(3187,792),(11597,203),(12707,2104)
107,(6156,1278),(5903,3977),(9175,3898),(4885,3345),(7452,2988),(2162,4952),(2015,5861),(8059,7661),(585,2819),(11662,7154),(13194,5309),(8890,645),(4398,6156),(3514,769),(11834,198),(12380,2120)
108,(6334,1278),(5911,4007),(9170,3663),(5161,3286),(6809,2777),(2299,5175),(1224,5814),(8118,7933),(745,3011),(11520,6933),(13079,5338),(9001,950),(4083,6079),(3838,746),(11510,204),(12055,2136)
109,(6017,1216),(5836,4050),(9178,4008),(5100,3335),(6921,2800),(2187,5112),(1890,5634),(7380,7128),(1089,2975),(11441,6596),(13116,5329),(9118,1275),(3745,6018),(3996,959),(11163,210),(11939,1900)
110,(5812,957),(5601,3940),(9432,4066),(4518,2934),(7011,2819),(2187,5114),(2218,5598),(8118,7950),(1418,2940),(11386,6360),(13227,5301),(9164,1401),(3666,6316),(4051,1285),(10834,216),(11923,1570)
111,(5979,1167),(5601,3938),(9753,4041),(5091,3335),(7452,2988),(2465,5187),(2538,5563),(8078,7663),(1738,2906),(11459,6674),(13186,5311),(9054,1099),(3604,6632),(4073,1605),(10511,222),(11907,1248)
112,(5893,1059),(5634,4860),(9593,4054),(5166,3673),(7105,2839),(2883,5211),(2954,5517),(7662,7618),(1481,2933),(11554,7082),(13160,5318),(8912,706),(3523,7042),(4084,2024),(10093,229),(11886,830)
113,(5826,765),(5369,4532),(9264,4079),(5166,3555),(7115,3151),(3213,5227),(2801,5534),(7434,7713),(1153,2968),(11328,7167),(13266,5292),(8800,395),(3249,7110),(4078,1785),(9764,234),(11880,500)
114,(5801,905),(5131,4572),(9354,4072),(5132,3332),(7014,3371),(4050,5202),(2542,5562),(7383,7956),(894,2995),(11067,7171),(13229,5301),(8641,259),(2989,7110),(4071,1525),(9503,239),(11880,240)
115,(5832,528),(5220,4572),(9733,4043),(4752,3336),(6973,3563),(3853,5214),(2164,5604),(7002,7956),(743,3011),(10687,7176),(13240,5298),(9198,1494),(2609,7110),(4305,1353),(9124,245),(11880,535)
116,(5832,424),(5634,4860),(9655,4049),(4631,3062),(6873,3550),(4097,5029),(1790,5645),(6872,7956),(1117,2972),(10311,7181),(13174,5314),(8637,260),(2489,7361),(4678,1302),(10872,216),(11880,492)
117,(5832,669),(5341,4303),(9410,4068),(4743,2929),(6649,3641),(4115,4783),(1224,5814),(7119,7956),(1362,2946),(10526,7178),(13118,5328),(8613,261),(2495,7606),(4922,1268),(8994,247),(11880,246)
118,(5832,473),(5634,4860),(9281,4078),(5054,2897),(6752,3589),(4131,4450),(1359,5819),(7344,7956),(1693,2911),(10859,7174),(13226,5301),(8280,286),(2501,7864),(4719,1296),(9326,242),(11880,481)
119,(5993,288),(5478,4097),(9627,4051),(4518,2934),(7017,3368),(4317,4251),(1175,5607),(6996,7956),(1597,2921),(11206,7169),(13211,5305),(8589,263),(2493,7517),(4375,1343),(9674,236),(11886,828)
120,(6302,288),(5247,4286),(9829,4036),(4518,2934),(7117,3099),(4602,4354),(1104,5307),(6750,7895),(1290,2953),(11513,7164),(13079,5338),(8599,263),(2486,7209),(4069,1385),(9982,231),(11901,1136)
121,(6391,288),(5098,4296),(9492,4061),(5087,2920),(7048,2867),(4938,4310),(1034,4976),(6750,7556),(954,2989),(11603,7440),(13123,5327),(9198,1494),(2245,7087),(4012,1054),(10320,225),(11918,1474)
122,(6066,288),(5416,4333),(9192,4085),(5160,2687),(6733,2949),(4745,4335),(969,4656),(6750,7230),(1818,2898),(11637,7765),(13238,5298),(8587,263),(2217,6925),(3957,732),(10646,219),(11934,1800)
123,(5939,288),(5575,4510),(9533,4058),(5152,2345),(6516,2810),(4615,4539),(916,4334),(6750,7402),(970,2987),(11653,7914),(13193,5310),(8567,265),(2113,7064),(3822,417),(10897,329),(11952,2142)
