1	1	142	124
1	2	77	83
1	3	177	190
1	4	237	264
1	5	92	81
1	6	65	61
1	7	21	28
1	8	210	192
1	9	20	1
1	10	78	39
1	11	241	225
1	12	29	26
1	13	290	291
1	14	305	306
1	15	250	227
1	0	303	298
1	1	142	124
1	2	77	83
1	3	177	190
1	4	237	264
1	5	92	81
1	6	65	61
1	7	21	28
1	8	210	192
1	9	1	20
1	10	78	39
1	11	241	225
1	12	29	26
1	13	290	291
1	14	305	306
1	15	250	227
1	0	298	279
1	1	142	124
1	2	77	83
1	3	177	190
1	4	237	264
1	5	92	81
1	6	65	61
1	7	21	28
1	8	210	192
1	9	1	20
1	10	78	39
1	11	241	225
1	12	29	26
1	13	290	291
1	14	305	306
1	15	250	227
1	0	298	279
1	1	142	124
1	2	77	83
1	3	190	189
1	4	237	264
1	5	92	81
1	6	65	61
1	7	21	28
1	8	210	192
1	9	1	20
1	10	78	39
1	11	241	225
1	12	29	26
1	13	290	291
1	14	305	306
1	15	250	227
1	0	298	279
1	1	142	124
1	2	77	83
1	3	190	189
1	4	264	237
1	5	92	81
1	6	65	61
1	7	21	28
1	8	210	192
1	9	1	20
1	10	78	39
1	11	241	225
1	12	29	26
1	13	290	291
1	14	305	306
1	15	250	227
1	0	298	279
1	1	142	124
1	2	77	83
1	3	190	189
1	4	264	237
1	5	92	81
1	6	65	61
1	7	21	28
1	8	210	192
1	9	1	20
1	10	78	39
1	11	241	225
1	12	29	26
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	124	126
1	2	77	83
1	3	190	189
1	4	264	237
1	5	92	81
1	6	65	61
1	7	21	28
1	8	210	192
1	9	1	20
1	10	78	39
1	11	241	225
1	12	29	26
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	124	126
1	2	77	83
1	3	190	189
1	4	264	237
1	5	92	81
1	6	65	61
1	7	21	28
1	8	210	192
1	9	1	20
1	10	78	39
1	11	241	225
1	12	26	30
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	124	126
1	2	77	83
1	3	190	189
1	4	264	237
1	5	92	81
1	6	65	61
1	7	21	28
1	8	210	192
1	9	1	20
1	10	78	39
1	11	225	241
1	12	26	30
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	124	126
1	2	77	83
1	3	190	189
1	4	264	237
1	5	81	92
1	6	65	61
1	7	21	28
1	8	210	192
1	9	1	20
1	10	78	39
1	11	225	241
1	12	26	30
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	124	126
1	2	77	83
1	3	190	189
1	4	264	237
1	5	81	92
1	6	65	61
1	7	21	28
1	8	192	210
1	9	1	20
1	10	78	39
1	11	225	241
1	12	26	30
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	126	124
1	2	77	83
1	3	190	189
1	4	264	237
1	5	81	92
1	6	65	61
1	7	21	28
1	8	192	210
1	9	1	20
1	10	78	39
1	11	225	241
1	12	26	30
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	126	124
1	2	77	83
1	3	190	189
1	4	264	237
1	5	81	92
1	6	65	61
1	7	28	50
1	8	192	210
1	9	1	20
1	10	78	39
1	11	225	241
1	12	26	30
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	126	124
1	2	83	115
1	3	190	189
1	4	264	237
1	5	81	92
1	6	65	61
1	7	28	50
1	8	192	210
1	9	1	20
1	10	78	39
1	11	225	241
1	12	26	30
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	126	124
1	2	83	115
1	3	189	203
1	4	264	237
1	5	81	92
1	6	65	61
1	7	28	50
1	8	192	210
1	9	1	20
1	10	78	39
1	11	225	241
1	12	26	30
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	124	117
1	2	83	115
1	3	189	203
1	4	264	237
1	5	81	92
1	6	65	61
1	7	28	50
1	8	192	210
1	9	1	20
1	10	78	39
1	11	225	241
1	12	26	30
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	124	117
1	2	83	115
1	3	189	203
1	4	264	237
1	5	81	92
1	6	65	61
1	7	28	50
1	8	192	210
1	9	1	20
1	10	78	39
1	11	241	240
1	12	26	30
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	124	117
1	2	83	115
1	3	189	203
1	4	264	237
1	5	81	92
1	6	65	61
1	7	28	50
1	8	192	210
1	9	1	20
1	10	78	39
1	11	241	240
1	12	30	26
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	124	117
1	2	83	115
1	3	189	203
1	4	237	193
1	5	81	92
1	6	65	61
1	7	28	50
1	8	192	210
1	9	1	20
1	10	78	39
1	11	241	240
1	12	30	26
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	124	117
1	2	83	115
1	3	203	207
1	4	237	193
1	5	81	92
1	6	65	61
1	7	28	50
1	8	192	210
1	9	1	20
1	10	78	39
1	11	241	240
1	12	30	26
1	13	290	291
1	14	306	295
1	15	250	227
1	0	298	279
1	1	124	117
1	2	83	115
1	3	203	207
1	4	237	193
1	5	81	92
1	6	65	61
1	7	28	50
1	8	192	210
1	9	1	20
1	10	78	39
1	11	241	240
1	12	30	26
1	13	290	291
1	14	295	306
1	15	250	227
1	0	298	279
1	1	117	109
1	2	83	115
1	3	203	207
1	4	237	193
1	5	81	92
1	6	65	61
1	7	28	50
1	8	192	210
1	9	1	20
1	10	78	39
1	11	241	240
1	12	30	26
1	13	290	291
1	14	295	306
1	15	250	227
1	0	298	279
1	1	117	109
1	2	83	115
1	3	203	207
1	4	237	193
1	5	81	92
1	6	65	61
1	7	28	50
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	30	26
1	13	290	291
1	14	295	306
1	15	250	227
1	0	298	279
1	1	117	109
1	2	83	115
1	3	203	207
1	4	237	193
1	5	92	99
1	6	65	61
1	7	28	50
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	30	26
1	13	290	291
1	14	295	306
1	15	250	227
1	0	298	279
1	1	117	109
1	2	83	115
1	3	203	207
1	4	237	193
1	5	92	99
1	6	65	61
1	7	28	50
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	30	26
1	13	290	291
1	14	295	306
1	15	227	250
1	0	298	279
1	1	117	109
1	2	83	115
1	3	203	207
1	4	237	193
1	5	92	99
1	6	65	61
1	7	28	50
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	30	26
1	13	291	290
1	14	295	306
1	15	227	250
1	0	298	279
1	1	117	109
1	2	83	115
1	3	203	207
1	4	237	193
1	5	92	99
1	6	61	65
1	7	28	50
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	30	26
1	13	291	290
1	14	295	306
1	15	227	250
1	0	298	279
1	1	117	109
1	2	83	115
1	3	203	207
1	4	237	193
1	5	92	99
1	6	61	65
1	7	28	50
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	26	56
1	13	291	290
1	14	295	306
1	15	227	250
1	0	298	279
1	1	117	109
1	2	115	83
1	3	203	207
1	4	237	193
1	5	92	99
1	6	61	65
1	7	28	50
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	26	56
1	13	291	290
1	14	295	306
1	15	227	250
1	0	298	279
1	1	117	109
1	2	115	83
1	3	203	207
1	4	237	193
1	5	99	79
1	6	61	65
1	7	28	50
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	26	56
1	13	291	290
1	14	295	306
1	15	227	250
1	0	298	279
1	1	109	117
1	2	115	83
1	3	203	207
1	4	237	193
1	5	99	79
1	6	61	65
1	7	28	50
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	26	56
1	13	291	290
1	14	295	306
1	15	227	250
1	0	279	298
1	1	109	117
1	2	115	83
1	3	203	207
1	4	237	193
1	5	99	79
1	6	61	65
1	7	28	50
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	26	56
1	13	291	290
1	14	295	306
1	15	227	250
1	0	279	298
1	1	109	117
1	2	115	83
1	3	207	198
1	4	237	193
1	5	99	79
1	6	61	65
1	7	28	50
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	26	56
1	13	291	290
1	14	295	306
1	15	227	250
1	0	279	298
1	1	109	117
1	2	115	83
1	3	207	198
1	4	237	193
1	5	99	79
1	6	61	65
1	7	50	28
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	26	56
1	13	291	290
1	14	295	306
1	15	227	250
1	0	279	298
1	1	109	117
1	2	115	83
1	3	207	198
1	4	237	193
1	5	99	79
1	6	61	65
1	7	50	28
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	109	117
1	2	115	83
1	3	207	198
1	4	193	212
1	5	99	79
1	6	61	65
1	7	50	28
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	109	117
1	2	115	83
1	3	207	198
1	4	193	212
1	5	79	95
1	6	61	65
1	7	50	28
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	109	117
1	2	115	83
1	3	198	176
1	4	193	212
1	5	79	95
1	6	61	65
1	7	50	28
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	117	105
1	2	115	83
1	3	198	176
1	4	193	212
1	5	79	95
1	6	61	65
1	7	50	28
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	117	105
1	2	115	83
1	3	198	176
1	4	212	193
1	5	79	95
1	6	61	65
1	7	50	28
1	8	192	210
1	9	20	23
1	10	78	39
1	11	241	240
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	117	105
1	2	115	83
1	3	198	176
1	4	212	193
1	5	79	95
1	6	61	65
1	7	50	28
1	8	192	210
1	9	20	23
1	10	39	78
1	11	241	240
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	117	105
1	2	115	83
1	3	198	176
1	4	212	193
1	5	79	95
1	6	61	65
1	7	50	28
1	8	210	259
1	9	20	23
1	10	39	78
1	11	241	240
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	117	105
1	2	115	83
1	3	198	176
1	4	212	193
1	5	79	95
1	6	61	65
1	7	50	28
1	8	210	259
1	9	20	23
1	10	39	78
1	11	240	241
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	117	105
1	2	83	43
1	3	198	176
1	4	212	193
1	5	79	95
1	6	61	65
1	7	50	28
1	8	210	259
1	9	20	23
1	10	39	78
1	11	240	241
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	117	105
1	2	83	43
1	3	198	176
1	4	193	184
1	5	79	95
1	6	61	65
1	7	50	28
1	8	210	259
1	9	20	23
1	10	39	78
1	11	240	241
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	105	119
1	2	83	43
1	3	198	176
1	4	193	184
1	5	79	95
1	6	61	65
1	7	50	28
1	8	210	259
1	9	20	23
1	10	39	78
1	11	240	241
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	105	119
1	2	83	43
1	3	176	175
1	4	193	184
1	5	79	95
1	6	61	65
1	7	50	28
1	8	210	259
1	9	20	23
1	10	39	78
1	11	240	241
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	105	119
1	2	83	43
1	3	176	175
1	4	193	184
1	5	95	97
1	6	61	65
1	7	50	28
1	8	210	259
1	9	20	23
1	10	39	78
1	11	240	241
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	105	119
1	2	83	43
1	3	176	175
1	4	184	170
1	5	95	97
1	6	61	65
1	7	50	28
1	8	210	259
1	9	20	23
1	10	39	78
1	11	240	241
1	12	26	56
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	105	119
1	2	83	43
1	3	176	175
1	4	184	170
1	5	95	97
1	6	61	65
1	7	50	28
1	8	210	259
1	9	20	23
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	105	119
1	2	83	43
1	3	176	175
1	4	184	170
1	5	97	75
1	6	61	65
1	7	50	28
1	8	210	259
1	9	20	23
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	119	105
1	2	83	43
1	3	176	175
1	4	184	170
1	5	97	75
1	6	61	65
1	7	50	28
1	8	210	259
1	9	20	23
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	119	105
1	2	83	43
1	3	176	175
1	4	184	170
1	5	97	75
1	6	61	65
1	7	50	28
1	8	210	259
1	9	23	20
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	306	305
1	15	227	250
1	0	279	298
1	1	119	105
1	2	83	43
1	3	176	175
1	4	184	170
1	5	97	75
1	6	61	65
1	7	28	22
1	8	210	259
1	9	23	20
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	306	305
1	15	227	250
1	0	298	302
1	1	119	105
1	2	83	43
1	3	176	175
1	4	184	170
1	5	97	75
1	6	61	65
1	7	28	22
1	8	210	259
1	9	23	20
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	306	305
1	15	227	250
1	0	298	302
1	1	119	105
1	2	83	43
1	3	176	175
1	4	184	170
1	5	97	75
1	6	61	65
1	7	28	22
1	8	210	259
1	9	23	20
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	306	305
1	15	250	252
1	0	298	302
1	1	119	105
1	2	83	43
1	3	175	176
1	4	184	170
1	5	97	75
1	6	61	65
1	7	28	22
1	8	210	259
1	9	23	20
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	306	305
1	15	250	252
1	0	298	302
1	1	119	105
1	2	83	43
1	3	175	176
1	4	184	170
1	5	75	97
1	6	61	65
1	7	28	22
1	8	210	259
1	9	23	20
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	306	305
1	15	250	252
1	0	298	302
1	1	119	105
1	2	83	43
1	3	175	176
1	4	184	170
1	5	75	97
1	6	61	65
1	7	28	22
1	8	210	259
1	9	23	20
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	305	294
1	15	250	252
1	0	298	302
1	1	119	105
1	2	83	43
1	3	175	176
1	4	170	153
1	5	75	97
1	6	61	65
1	7	28	22
1	8	210	259
1	9	23	20
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	305	294
1	15	250	252
1	0	298	302
1	1	119	105
1	2	83	43
1	3	175	176
1	4	170	153
1	5	97	95
1	6	61	65
1	7	28	22
1	8	210	259
1	9	23	20
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	305	294
1	15	250	252
1	0	298	302
1	1	119	105
1	2	83	43
1	3	175	176
1	4	170	153
1	5	97	95
1	6	61	65
1	7	28	22
1	8	259	254
1	9	23	20
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	305	294
1	15	250	252
1	0	298	302
1	1	119	105
1	2	83	43
1	3	175	176
1	4	170	153
1	5	97	95
1	6	65	66
1	7	28	22
1	8	259	254
1	9	23	20
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	305	294
1	15	250	252
1	0	298	302
1	1	105	86
1	2	83	43
1	3	175	176
1	4	170	153
1	5	97	95
1	6	65	66
1	7	28	22
1	8	259	254
1	9	23	20
1	10	39	78
1	11	240	241
1	12	56	26
1	13	291	290
1	14	305	294
1	15	250	252
1	0	298	302
1	1	105	86
1	2	83	43
1	3	175	176
1	4	170	153
1	5	97	95
1	6	65	66
1	7	28	22
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	56	26
1	13	291	290
1	14	305	294
1	15	250	252
1	0	298	302
1	1	105	86
1	2	83	43
1	3	175	176
1	4	170	153
1	5	95	79
1	6	65	66
1	7	28	22
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	56	26
1	13	291	290
1	14	305	294
1	15	250	252
1	0	298	302
1	1	105	86
1	2	83	43
1	3	176	177
1	4	170	153
1	5	95	79
1	6	65	66
1	7	28	22
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	56	26
1	13	291	290
1	14	305	294
1	15	250	252
1	0	298	302
1	1	105	86
1	2	83	43
1	3	176	177
1	4	153	170
1	5	95	79
1	6	65	66
1	7	28	22
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	56	26
1	13	291	290
1	14	305	294
1	15	250	252
1	0	298	302
1	1	105	86
1	2	43	46
1	3	176	177
1	4	153	170
1	5	95	79
1	6	65	66
1	7	28	22
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	56	26
1	13	291	290
1	14	305	294
1	15	250	252
1	0	298	302
1	1	105	86
1	2	43	46
1	3	176	177
1	4	153	170
1	5	95	79
1	6	65	66
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	56	26
1	13	291	290
1	14	305	294
1	15	250	252
1	0	298	302
1	1	105	86
1	2	43	46
1	3	176	177
1	4	153	170
1	5	95	79
1	6	65	66
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	56	26
1	13	291	290
1	14	294	295
1	15	250	252
1	0	298	302
1	1	105	86
1	2	43	46
1	3	176	177
1	4	153	170
1	5	95	79
1	6	65	66
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	56	26
1	13	291	290
1	14	294	295
1	15	252	294
1	0	298	302
1	1	86	105
1	2	43	46
1	3	176	177
1	4	153	170
1	5	95	79
1	6	65	66
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	56	26
1	13	291	290
1	14	294	295
1	15	252	294
1	0	298	302
1	1	86	105
1	2	43	46
1	3	176	177
1	4	153	170
1	5	95	79
1	6	65	66
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	26	29
1	13	291	290
1	14	294	295
1	15	252	294
1	0	298	302
1	1	86	105
1	2	43	46
1	3	176	177
1	4	153	170
1	5	95	79
1	6	65	66
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	298	302
1	1	86	105
1	2	43	46
1	3	176	177
1	4	153	170
1	5	95	79
1	6	66	42
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	298	302
1	1	86	105
1	2	43	46
1	3	177	180
1	4	153	170
1	5	95	79
1	6	66	42
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	298	302
1	1	86	105
1	2	43	46
1	3	177	180
1	4	170	184
1	5	95	79
1	6	66	42
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	86	105
1	2	43	46
1	3	177	180
1	4	170	184
1	5	95	79
1	6	66	42
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	86	105
1	2	43	46
1	3	177	180
1	4	170	184
1	5	79	92
1	6	66	42
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	86	105
1	2	43	46
1	3	180	189
1	4	170	184
1	5	79	92
1	6	66	42
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	105	106
1	2	43	46
1	3	180	189
1	4	170	184
1	5	79	92
1	6	66	42
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	105	106
1	2	43	46
1	3	180	189
1	4	170	184
1	5	92	68
1	6	66	42
1	7	22	12
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	105	106
1	2	43	46
1	3	180	189
1	4	170	184
1	5	92	68
1	6	66	42
1	7	12	17
1	8	259	254
1	9	23	20
1	10	39	78
1	11	241	271
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	105	106
1	2	43	46
1	3	180	189
1	4	170	184
1	5	92	68
1	6	66	42
1	7	12	17
1	8	259	254
1	9	23	20
1	10	39	78
1	11	271	303
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	105	106
1	2	43	46
1	3	180	189
1	4	170	184
1	5	92	68
1	6	66	42
1	7	12	17
1	8	259	254
1	9	20	44
1	10	39	78
1	11	271	303
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	105	106
1	2	43	46
1	3	180	189
1	4	184	193
1	5	92	68
1	6	66	42
1	7	12	17
1	8	259	254
1	9	20	44
1	10	39	78
1	11	271	303
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	105	106
1	2	43	46
1	3	189	180
1	4	184	193
1	5	92	68
1	6	66	42
1	7	12	17
1	8	259	254
1	9	20	44
1	10	39	78
1	11	271	303
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	105	106
1	2	43	46
1	3	189	180
1	4	184	193
1	5	92	68
1	6	66	42
1	7	12	17
1	8	259	254
1	9	20	44
1	10	78	76
1	11	271	303
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	105	106
1	2	46	43
1	3	189	180
1	4	184	193
1	5	92	68
1	6	66	42
1	7	12	17
1	8	259	254
1	9	20	44
1	10	78	76
1	11	271	303
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	105	106
1	2	46	43
1	3	189	180
1	4	184	193
1	5	92	68
1	6	42	66
1	7	12	17
1	8	259	254
1	9	20	44
1	10	78	76
1	11	271	303
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	105	106
1	2	46	43
1	3	189	180
1	4	193	168
1	5	92	68
1	6	42	66
1	7	12	17
1	8	259	254
1	9	20	44
1	10	78	76
1	11	271	303
1	12	26	29
1	13	290	288
1	14	294	295
1	15	252	294
1	0	302	301
1	1	105	106
1	2	46	43
1	3	180	181
1	4	193	168
1	5	92	68
