132	135	5
132	160	5
133	127	4
133	129	4
133	142	4
134	118	5
134	144	5
135	124	4
135	132	5
136	137	0
136	148	0
137	86	0
137	136	0
138	115	0
138	139	2
138	141	0
139	117	2
139	138	2
139	147	1
139	149	2
140	114	5
140	145	1
140	146	5
140	152	2
141	123	2
141	138	0
141	148	5
141	215	0
141	308	5
142	133	4
142	143	4
143	125	4
143	142	4
143	144	5
143	156	4
144	134	5
144	143	5
144	146	5
144	153	8
145	140	1
145	147	1
145	150	2
146	126	5
146	140	5
146	144	6
146	152	2
147	139	1
147	145	1
147	154	2
148	136	0
148	141	5
149	139	2
149	151	3
149	154	3
149	169	2
150	145	2
150	152	3
150	154	2
151	149	3
151	166	2
152	140	2
152	146	2
152	150	3
152	155	2
153	144	7
153	163	1
153	201	2
154	147	2
154	149	2
154	150	3
154	171	2
155	152	2
155	171	2
156	143	4
156	162	3
156	183	2
157	128	0
157	158	0
157	193	0
158	130	0
158	157	0
158	167	0
159	160	0
159	174	0
160	132	5
160	159	0
160	161	5
160	178	5
161	160	5
161	162	3
162	156	3
162	161	3
162	179	4
163	153	1
163	164	2
164	163	2
164	172	2
165	169	3
165	173	3
166	151	2
166	173	3
167	131	0
167	158	0
167	211	5
168	170	0
168	192	0
168	308	0
169	149	3
169	165	3
169	192	3
169	194	2
170	168	0
170	308	0
171	154	2
171	155	2
171	172	2
171	185	2
172	164	2
172	171	2
172	184	1
173	165	3
173	166	3
174	159	0
174	180	0
174	186	0
175	179	4
175	182	3
175	188	3
176	177	1
176	180	1
176	187	1
177	176	2
177	178	2
177	199	2
178	160	5
178	177	3
178	181	2
178	191	2
179	162	4
179	175	4
179	189	4
180	174	0
180	176	1
181	178	3
181	182	3
181	190	2
182	175	3
182	181	3
182	200	3
183	156	2
183	196	2
184	172	1
184	214	2
185	171	2
185	194	2
186	174	0
186	187	1
186	198	0
187	176	0
187	186	1
187	195	0
188	175	3
188	189	4
189	179	4
189	188	4
189	205	4
190	181	3
190	191	2
190	204	2
191	178	2
191	190	2
191	208	2
192	168	0
192	169	3
193	157	0
193	211	5
193	255	5
194	169	3
194	185	2
194	210	2
194	213	2
194	214	2
194	238	2
195	187	0
195	198	1
195	199	1
196	183	2
196	206	3
196	209	3
197	203	0
197	215	0
198	186	0
198	195	1
198	211	0
198	218	1
199	177	2
199	195	1
199	208	1
200	182	3
200	204	3
200	209	3
200	219	2
201	153	2
201	206	3
201	207	2
202	207	2
202	214	2
202	216	2
203	197	0
203	210	1
203	220	0
204	190	3
204	200	3
204	208	2
205	189	4
205	209	4
205	254	3
206	196	3
206	201	3
206	243	3
207	201	2
207	202	2
207	222	2
208	191	2
208	199	1
208	204	2
208	212	1
209	196	3
209	200	3
209	205	3
209	221	3
210	194	2
210	203	1
210	225	1
211	167	5
211	193	5
211	198	0
211	260	6
212	208	1
212	234	1
213	194	2
213	223	1
214	184	2
214	194	2
214	202	2
214	216	2
215	141	0
215	197	0
215	226	1
215	228	0
215	308	0
216	202	2
216	214	2
216	222	1
216	224	1
217	218	1
217	232	1
218	198	1
218	217	1
218	231	1
219	200	2
219	221	2
219	233	2
220	203	0
220	226	1
220	227	1
221	209	2
221	219	2
221	229	3
222	207	2
222	216	1
222	230	2
223	213	1
223	224	0
224	216	1
224	223	0
224	239	0
224	244	1
225	210	1
225	227	1
226	215	1
226	220	1
226	242	5
227	220	1
227	225	1
228	215	0
228	251	1
229	221	2
229	233	3
230	222	2
230	250	1
231	218	1
231	232	1
231	259	0
232	217	1
232	231	1
232	234	1
232	246	1
233	219	2
233	229	2
233	234	2
233	248	2
234	212	1
234	232	1
234	233	1
234	247	2
235	236	1
235	237	1
236	235	1
236	251	1
237	79	0
237	235	1
237	257	4
238	194	2
238	240	2
238	244	2
238	265	3
239	224	0
239	252	0
240	238	3
240	241	2
240	266	2
241	240	2
241	242	4
241	261	1
242	226	5
242	241	4
242	272	5
243	206	3
243	249	0
243	263	0
244	224	1
244	238	2
244	268	1
245	246	1
245	256	0
246	232	1
246	245	1
246	247	2
247	234	1
247	246	2
247	248	1
247	258	2
248	233	2
248	247	1
249	243	0
249	250	0
250	230	1
250	249	0
250	252	0
250	264	0
251	228	1
251	236	1
251	253	5
251	305	4
252	239	0
252	250	0
252	269	0
253	251	5
253	257	5
253	295	6
254	205	4
254	258	3
255	193	5
255	260	21
255	275	0
256	245	0
256	258	0
256	259	0
257	237	4
257	253	5
257	296	4
258	247	1
258	254	4
258	256	0
258	276	5
259	231	0
259	256	0
260	211	5
260	255	21
260	270	0
261	241	1
261	266	2
261	280	3
262	263	0
262	267	0
263	243	0
263	262	0
264	250	0
264	271	0
265	238	2
265	266	3
265	277	3
266	240	3
266	261	2
266	265	2
267	262	0
267	281	0
268	244	1
268	269	0
268	279	3
269	252	0
269	268	0
269	273	0
270	260	0
270	287	0
271	264	0
271	284	0
272	242	5
272	304	6
273	269	0
273	274	2
274	273	2
274	278	3
275	255	0
275	297	0
276	258	5
276	281	5
276	291	5
277	265	3
277	279	3
277	280	3
277	285	3
278	274	3
278	279	3
278	290	3
279	268	3
279	277	3
279	278	3
279	286	3
280	261	3
280	277	3
280	299	4
281	267	0
281	276	5
282	283	1
282	284	0
282	288	2
283	282	2
283	293	1
284	271	0
284	282	0
285	277	3
285	286	3
285	294	3
286	279	3
286	285	3
286	290	3
287	270	0
287	289	0
288	282	1
288	292	2
289	287	0
289	291	5
290	278	3
290	286	3
290	294	4
290	302	4
291	276	5
291	289	5
291	292	5
291	298	38
292	288	1
292	291	5
292	300	2
293	283	2
293	301	2
294	285	3
294	290	4
294	303	3
295	253	5
295	296	5
295	306	54
296	257	4
296	295	5
296	307	5
297	275	0
297	298	0
298	291	38
298	297	0
298	300	0
299	280	4
299	303	5
299	304	59
300	292	1
300	298	0
300	301	4
301	293	3
301	300	3
301	302	4
302	290	4
302	301	4
302	303	4
303	294	4
303	299	4
303	302	4
304	272	5
304	299	59
304	305	5
305	251	4
305	304	5
305	306	5
306	295	53
306	305	5
306	307	5
307	296	5
307	306	4
308	141	5
308	168	0
308	170	0
308	215	0
