,starttime,speed,volume,occupancy
247,2009-01-01T20:30:00,59.67,57,5.8
248,2009-01-01T20:35:00,58.69,58,14.78429778
249,2009-01-01T20:40:00,57.71,45.0,3.13
250,2009-01-01T20:45:00,57.355000000000004,38.5,10.5874216
251,2009-01-01T20:50:00,57.1775,35.25,3.93
252,2009-01-01T20:55:00,57,32,12.94587728
253,2009-01-01T21:00:00,59.67,48,4.33
254,2009-01-01T21:05:00,59.894999999999996,43,3.9299999999999997
255,2009-01-01T21:10:00,60.12,71.73721760000001,3.53
256,2009-01-01T21:15:00,60.75,100.4744352,4.27
257,2009-01-01T21:20:00,61.065,92.6425549,3.8
258,2009-01-01T21:25:00,61.38,78.45008591,8.324628268
259,2009-01-01T21:30:00,59.95,42,5.8423141339999995
260,2009-01-01T21:35:00,124.1469332,35,4.601157067
261,2009-01-01T21:40:00,90.9084666,32.5,3.9805785335
262,2009-01-01T21:45:00,57.67,30,3.36
263,2009-01-01T21:50:00,59.19,54.40691343,8.984952516
264,2009-01-01T21:55:00,59.95,78.81382686,1.4
265,2009-01-01T22:00:00,60.71,55,4.27
266,2009-01-01T22:05:00,61.010000000000005,32,2.4
267,2009-01-01T22:10:00,61.160000000000004,31,2.5999999999999996
268,2009-01-01T22:15:00,61.31,26,2.6999999999999997
269,2009-01-01T22:20:00,138.2475488,36,2.8
270,2009-01-01T22:25:00,60.97,71.45871677,2.13
271,2009-01-01T22:30:00,59.32,22,2.67
272,2009-01-01T22:35:00,58.9,29,2.07
273,2009-01-01T22:40:00,89.19273215,30,2.13
274,2009-01-01T22:45:00,119.4854643,43,3.73
275,2009-01-01T22:50:00,62.91,32.5,2.63
276,2009-01-01T22:55:00,59.68,22,1.53
277,2009-01-01T23:00:00,58.57,24.5,0.93
278,2009-01-01T23:05:00,57.46,25.75,1.33
279,2009-01-01T23:10:00,62.7,27,5.134599695
280,2009-01-01T23:15:00,60.86,29,8.93919939
281,2009-01-01T23:20:00,58.65,23,5.204599695000001
282,2009-01-01T23:25:00,120.3787671,21,1.47
283,2009-01-01T23:30:00,119.9641851,17.5,7.447018905
284,2009-01-01T23:35:00,123.6405431,14,0.8
285,2009-01-01T23:40:00,91.16527155,26,2.73
286,2009-01-01T23:45:00,58.69,26,2.93
287,2009-01-01T23:50:00,56.22,22.5,8.632221782
288,2009-01-01T23:55:00,54.655,20.75,5.101110891
289,2009-01-02T00:00:00,53.8725,19,1.57
290,2009-01-02T00:05:00,53.09,11,1.21
291,2009-01-02T00:10:00,57.27,17.0,0.67
292,2009-01-02T00:15:00,57.52,23,1.87
293,2009-01-02T00:20:00,57.69,17,8.243891388
294,2009-01-02T00:25:00,57.86,14,1.2
295,2009-01-02T00:30:00,60.81,15.5,1.6349999999999998
296,2009-01-02T00:35:00,60.06,17,2.07
297,2009-01-02T00:40:00,55.79,14,1.2
298,2009-01-02T00:45:00,58.69,13,1.27
299,2009-01-02T00:50:00,88.2894263,22,4.6016899375
300,2009-01-02T00:55:00,117.8888526,14.5,6.26753490625
301,2009-01-02T01:00:00,57.92,10.75,7.933379875
302,2009-01-02T01:05:00,54.57,7,0.67
303,2009-01-02T01:10:00,51.495000000000005,68.31365941,0.4
304,2009-01-02T01:15:00,48.42,38.656829705,4.011610371
305,2009-01-02T01:20:00,61.44,9,5.8174155565
306,2009-01-02T01:25:00,135.3093543,61.22719115,6.72031814925
307,2009-01-02T01:30:00,96.15467715,63.88188008,7.171769445624999
308,2009-01-02T01:35:00,76.577338575,38.44094004,7.623220742
309,2009-01-02T01:40:00,66.7886692875,13,8.237694896
310,2009-01-02T01:45:00,57,15,9.763040673
311,2009-01-02T01:50:00,120.5253872,11,8.215516434
312,2009-01-02T01:55:00,87.0626936,32.059878755,0.47
313,2009-01-02T02:00:00,70.3313468,53.11975751,0.435
314,2009-01-02T02:05:00,53.6,36.059878755,0.4
315,2009-01-02T02:10:00,50.0,19,1.5
316,2009-01-02T02:15:00,46.4,5,1.35
317,2009-01-02T02:20:00,60,8,1.2
318,2009-01-02T02:25:00,54.565,7,4.8177538769999995
319,2009-01-02T02:30:00,49.13,16,8.435507754
320,2009-01-02T02:35:00,61,56.59562822,0.6
321,2009-01-02T02:40:00,61.6,10,0.4
322,2009-01-02T02:45:00,59.365,7,0.27
323,2009-01-02T02:50:00,57.13,15,2.53
324,2009-01-02T02:55:00,54.565,1,0.2
325,2009-01-02T03:00:00,53.2825,5.5,0.6
326,2009-01-02T03:05:00,52,7.75,1
327,2009-01-02T03:10:00,116.7534431,8.875,7.290948138
328,2009-01-02T03:15:00,52.7,10,1.53
329,2009-01-02T03:20:00,55.5,11.0,1.2
330,2009-01-02T03:25:00,59.08,11.5,1.035
331,2009-01-02T03:30:00,56.67,12,0.87
332,2009-01-02T03:35:00,56.36,11.5,1.07
333,2009-01-02T03:40:00,58.27,11,0.785
334,2009-01-02T03:45:00,61.33,8.0,0.5
335,2009-01-02T03:50:00,120.2881565,5,3.983552594
336,2009-01-02T03:55:00,88.39407825,9,7.467105188
337,2009-01-02T04:00:00,56.5,12,0.67
338,2009-01-02T04:05:00,56,11,1.0
339,2009-01-02T04:10:00,56.78,18,1.33
340,2009-01-02T04:15:00,118.49577,19.0,2.4
341,2009-01-02T04:20:00,134.6917027,19.5,1.8
342,2009-01-02T04:25:00,97.76085135,20,9.180135128
343,2009-01-02T04:30:00,79.29542567499999,43.686642295,3.33
344,2009-01-02T04:35:00,60.83,67.37328459,1.89
345,2009-01-02T04:40:00,58.52,21,2.33
346,2009-01-02T04:45:00,59.41,22,1.53
347,2009-01-02T04:50:00,96.5138197,28,2.43
348,2009-01-02T04:55:00,133.6176394,28,3.33
349,2009-01-02T05:00:00,57.67,18,6.4196754445
350,2009-01-02T05:05:00,58,21,9.509350889
351,2009-01-02T05:10:00,122.8335611,80.66212346,3.47
352,2009-01-02T05:15:00,135.0098608,16,3.7350000000000003
353,2009-01-02T05:20:00,123.1532886,74.14712783,3.8675
354,2009-01-02T05:25:00,125.1569571,47.573563915,4
355,2009-01-02T05:30:00,58,21,2.08
356,2009-01-02T05:35:00,127.4942946,67.32971855,1.74
357,2009-01-02T05:40:00,123.82703605,40,1.5699999999999998
358,2009-01-02T05:45:00,121.99340677500001,87.66360134,1.4849999999999999
359,2009-01-02T05:50:00,120.1597775,22,1.4
360,2009-01-02T05:55:00,58.9,52,5.33
361,2009-01-02T06:00:00,59.32,28,9.286524829
362,2009-01-02T06:05:00,58.6,35,3.4
363,2009-01-02T06:10:00,58.555,84.43060863,3.7350000000000003
364,2009-01-02T06:15:00,58.5325,90.98814296,3.9025000000000003
365,2009-01-02T06:20:00,58.51,86.13535335,4.07
366,2009-01-02T06:25:00,128.6574652,81.28256374,11.97156204
367,2009-01-02T06:30:00,55.04,63.14128187,7
368,2009-01-02T06:35:00,124.7845508,45,4.73
369,2009-01-02T06:40:00,91.6622754,40,3.07
370,2009-01-02T06:45:00,58.54,38.0,3.67
371,2009-01-02T06:50:00,56.75,36,3.47
372,2009-01-02T06:55:00,133.4013465,42.0,2.8
373,2009-01-02T07:00:00,128.266401,48,4.27
374,2009-01-02T07:05:00,57.88,25,2.8
375,2009-01-02T07:10:00,58.235,86.78782118,6.71400717
376,2009-01-02T07:15:00,58.59,46,10.62801434
377,2009-01-02T07:20:00,59.510000000000005,74.42758125,4.73
378,2009-01-02T07:25:00,60.43,102.8551625,9.603476451
379,2009-01-02T07:30:00,58.47,58,7.27
380,2009-01-02T07:35:00,58.605000000000004,52.5,6.2
381,2009-01-02T07:40:00,58.74,47,4.875
382,2009-01-02T07:45:00,60.07,28,3.55
383,2009-01-02T07:50:00,60.09,53.22079009,4.8
384,2009-01-02T07:55:00,125.8721901,65.831185135,3.8
385,2009-01-02T08:00:00,59.11,72.13638265750001,5.33
386,2009-01-02T08:05:00,60.11,75.28898141875001,6.2
387,2009-01-02T08:10:00,60.14,76.865280799375,7.843534978999999
388,2009-01-02T08:15:00,60.17,78.44158018,9.487069958
389,2009-01-02T08:20:00,61.68,94.84069734,8.008534979
390,2009-01-02T08:25:00,61.26,38,7.269267489500001
391,2009-01-02T08:30:00,60.95,65,6.89963374475
392,2009-01-02T08:35:00,59.05,58,6.53
393,2009-01-02T08:40:00,59.97,59,6.27
394,2009-01-02T08:45:00,59.239999999999995,57.0,5.535
395,2009-01-02T08:50:00,58.875,56.0,4.8
396,2009-01-02T08:55:00,58.51,55.5,7.13
397,2009-01-02T09:00:00,60.095,55,5.3
398,2009-01-02T09:05:00,61.68,79.80300869999999,3.47
399,2009-01-02T09:10:00,61.635000000000005,104.6060174,5.2700000000000005
400,2009-01-02T09:15:00,61.59,59,6.17
401,2009-01-02T09:20:00,97.11991965,70.0,7.07
402,2009-01-02T09:25:00,132.6498393,81,6.87
403,2009-01-02T09:30:00,97.45991965,70,13.61888334
404,2009-01-02T09:35:00,62.27,67,10.80944167
405,2009-01-02T09:40:00,59.33,69.0,9.404720835
406,2009-01-02T09:45:00,59.504999999999995,71,8
407,2009-01-02T09:50:00,59.68,56,6.6
408,2009-01-02T09:55:00,92.73949775,81,9.4
409,2009-01-02T10:00:00,125.7989955,62,6.53
410,2009-01-02T10:05:00,92.56449775,58.0,6.5
411,2009-01-02T10:10:00,75.947248875,54,5.79
412,2009-01-02T10:15:00,67.6386244375,50,8.1
413,2009-01-02T10:20:00,63.48431221875,87,8.86
414,2009-01-02T10:25:00,59.33,133.9728799,7.8
415,2009-01-02T10:30:00,59.22,63,14.77067749
416,2009-01-02T10:35:00,61.05,75,13.79537523
417,2009-01-02T10:40:00,59.93,129.8047725,9.942687615
418,2009-01-02T10:45:00,58.5,48,6.09
419,2009-01-02T10:50:00,58.92,106.3810126,6.93
420,2009-01-02T10:55:00,61.5,76.19050630000001,7.6
421,2009-01-02T11:00:00,92.84215405,61.095253150000005,7.935
422,2009-01-02T11:05:00,124.1843081,46,8.1025
423,2009-01-02T11:10:00,59.3,131.0998048,8.27
424,2009-01-02T11:15:00,61.43,69,12.550261755
425,2009-01-02T11:20:00,61.33,91,16.83052351
426,2009-01-02T11:25:00,60.35,82,7.47
427,2009-01-02T11:30:00,60.120000000000005,99,16.88530768
428,2009-01-02T11:35:00,59.89,79,6.67
429,2009-01-02T11:40:00,59.88,107,10.71
430,2009-01-02T11:45:00,94.30643125,92.0,8.27
431,2009-01-02T11:50:00,128.7328625,77,8.27
432,2009-01-02T11:55:00,57.77,116.65868155,9.33
433,2009-01-02T12:00:00,57.845,156.3173631,13.483904164999998
434,2009-01-02T12:05:00,57.8825,149.81375545,17.63780833
435,2009-01-02T12:10:00,57.92,143.3101478,8.67
436,2009-01-02T12:15:00,55.38,74,8.6
437,2009-01-02T12:20:00,56.24,141.4831477,8.87
438,2009-01-02T12:25:00,56.98,94,9.73
439,2009-01-02T12:30:00,58.19499999999999,89,10.53
440,2009-01-02T12:35:00,59.41,132.2212924,10.035
441,2009-01-02T12:40:00,59.519999999999996,70,9.54
442,2009-01-02T12:45:00,59.63,109.1797062,6.82
443,2009-01-02T12:50:00,95.07599225,101.0898531,8.33
444,2009-01-02T12:55:00,130.5219845,93,12.438862754999999
445,2009-01-02T13:00:00,95.84099225,83,16.54772551
446,2009-01-02T13:05:00,61.16,85.0,7.53
447,2009-01-02T13:10:00,59.03,87,6.9
448,2009-01-02T13:15:00,137.7081201,109.4692451,6.27
449,2009-01-02T13:20:00,58.07,131.9384902,16.93882749
450,2009-01-02T13:25:00,57.97,87,8.8
451,2009-01-02T13:30:00,57.87,84,8.065000000000001
452,2009-01-02T13:35:00,58.84,151.6775688,7.697500000000001
453,2009-01-02T13:40:00,132.2365055,85,7.33
454,2009-01-02T13:45:00,135.1393634,85.5,6.8
455,2009-01-02T13:50:00,61.24,86,6.535
456,2009-01-02T13:55:00,61.88,72,6.27
457,2009-01-02T14:00:00,58.9,82,9.13
458,2009-01-02T14:05:00,126.2446696,84,9.6
459,2009-01-02T14:10:00,93.6923348,92,10.07
460,2009-01-02T14:15:00,61.14,89.0,8
461,2009-01-02T14:20:00,59.665,86,7.2
462,2009-01-02T14:25:00,58.927499999999995,134.5279165,8.67
463,2009-01-02T14:30:00,58.19,106,9.77
464,2009-01-02T14:35:00,56.805,88.0,10.87
465,2009-01-02T14:40:00,56.1125,70,14.13726192
466,2009-01-02T14:45:00,55.42,88,17.40452384
467,2009-01-02T14:50:00,56.37,82,12.91726192
468,2009-01-02T14:55:00,58.32,71,8.43
469,2009-01-02T15:00:00,59.76,98,9.6
470,2009-01-02T15:05:00,124.2916224,73,9.565
471,2009-01-02T15:10:00,59.55,93,9.53
472,2009-01-02T15:15:00,57.32,78,10.07
473,2009-01-02T15:20:00,58.705,76,6.33
474,2009-01-02T15:25:00,59.3975,81.5,8.93
475,2009-01-02T15:30:00,60.09,84.25,11.768000104999999
476,2009-01-02T15:35:00,61.93,87,13.187000157499998
477,2009-01-02T15:40:00,122.2339413,72,14.60600021
478,2009-01-02T15:45:00,123.5446568,67,11.803000104999999
479,2009-01-02T15:50:00,124.20001454999999,78,10.4015000525
480,2009-01-02T15:55:00,124.8553723,80.5,9.700750026249999
481,2009-01-02T16:00:00,58.84,83,9
482,2009-01-02T16:05:00,59.63,83,11.975047140000001
483,2009-01-02T16:10:00,60.42,93,13.462570710000001
484,2009-01-02T16:15:00,59.84,85.0,14.206332495000002
485,2009-01-02T16:20:00,58.96,77,14.95009428
486,2009-01-02T16:25:00,58.08,105.8920046,5.73
487,2009-01-02T16:30:00,59.785,70,6.54
488,2009-01-02T16:35:00,60.6375,110.5514975,8.64
489,2009-01-02T16:40:00,61.49,93.27574874999999,8.72
490,2009-01-02T16:45:00,57.7,84.637874375,8.8
491,2009-01-02T16:50:00,57.17,76,12.100966125
492,2009-01-02T16:55:00,127.2142785,150.5883264,15.40193225
493,2009-01-02T17:00:00,59.8,51,4.87
494,2009-01-02T17:05:00,57.75,65,6.4
495,2009-01-02T17:10:00,61.29,77,7.0
496,2009-01-02T17:15:00,57.04,77.5,7.3
497,2009-01-02T17:20:00,59.4,77.75,7.6
498,2009-01-02T17:25:00,58.415,78,6.87
499,2009-01-02T17:30:00,57.43,125.2089693,8.73
