10,(11627,202),(8265,2725),(2539,7902),(10673,219),(11036,2272),(3984,884),(9503,7156),(220,459),(12085,8015),(6840,2294),(810,3762),(7561,5249),(9603,7739),(10430,4464),(4565,6026),(7776,277),(1909,5632),(7168,1359),(5629,4950),(9175,3852),(4622,2895),(7805,2899),(2167,4992),(2009,7921),(6552,7949),(548,2646),(11659,7970)
11,(11969,195),(8118,2929),(2495,7597),(10331,225),(10721,2404),(4153,738),(9845,7167),(512,409),(11743,8011),(6856,2637),(862,4100),(7648,5244),(9540,7992),(10313,4230),(4580,5701),(7434,270),(2249,5594),(7452,1425),(5564,4617),(9287,4077),(4929,2921),(7795,2628),(2168,5000),(2351,7908),(6750,7812),(476,2312),(11632,7709)
12,(12280,184),(7832,2901),(2488,7287),(10020,230),(10434,2524),(4465,738),(10156,7177),(822,404),(11895,8013),(6612,2520),(889,4267),(7960,5228),(9230,7992),(10003,4230),(4613,5858),(7421,580),(2558,5560),(7452,1737),(5755,4376),(9597,4053),(4518,2934),(8089,2651),(2344,5134),(2498,7741),(6750,7500),(531,2098),(11599,7399)
13,(12600,173),(8108,2950),(2628,7110),(9699,235),(10237,2607),(4786,738),(10113,7176),(1143,400),(12216,8017),(6282,2142),(839,3950),(8107,5057),(9415,7992),(9903,4090),(4525,6166),(7423,537),(2877,5525),(7601,1898),(5703,4438),(9846,4034),(5165,2904),(8350,2720),(2249,5170),(2491,7421),(6750,7180),(851,2075),(11657,7155)
14,(12940,162),(9198,2340),(2966,7110),(9361,241),(10550,2475),(5124,738),(9775,7165),(1483,394),(12556,8021),(6628,2529),(774,3617),(8085,4718),(9616,7868),(10145,4230),(4217,6101),(7363,270),(3042,5333),(7730,2109),(5578,4489),(9508,4060),(5157,2566),(8688,2697),(2587,5194),(2456,7107),(6743,6840),(1190,2051),(11994,7120)
15,(12650,172),(7752,2628),(3296,7110),(9031,247),(10853,2348),(5454,738),(9445,7155),(1811,389),(12885,8025),(6854,2600),(696,3297),(7809,4662),(9484,7650),(10423,4281),(4414,6160),(7034,270),(3042,5435),(7642,2351),(5570,4548),(9198,4392),(5150,2237),(9017,2675),(2916,5213),(2127,7076),(6736,6511),(1518,2027),(12322,7086)
16,(12328,183),(7804,2868),(3401,7110),(8785,251),(11150,2224),(5775,738),(9162,7107),(2133,385),(13207,8030),(6840,2279),(639,3063),(7487,4662),(9162,7650),(10435,4604),(4730,6221),(6712,270),(2794,5535),(7438,2264),(5634,4860),(9195,4407),(5152,2333),(9021,2674),(3238,5228),(1900,7293),(6733,6374),(1508,2027),(12642,7052)
17,(11973,194),(7846,2628),(3045,7110),(9142,245),(11262,1974),(5532,738),(9170,6752),(2489,379),(13562,8034),(6840,1923),(724,3410),(7664,4662),(9161,7987),(10448,4959),(4996,6257),(6356,288),(2440,5573),(7452,1368),(5532,4874),(9175,4562),(5160,2689),(8665,2698),(3594,5230),(1657,7552),(6741,6729),(1153,2053),(12996,7015)
18,(12149,189),(7954,2628),(2683,7110),(9503,239),(11184,1621),(5170,738),(9178,6389),(2851,374),(13924,8039),(6673,1723),(810,3762),(8026,4662),(8803,7985),(10542,5242),(4637,6208),(5994,288),(2080,5613),(7452,1545),(5335,5022),(9387,4404),(5157,3051),(8304,2723),(3956,5207),(1722,7482),(6748,7092),(792,2079),(13247,6989)
19,(12427,179),(7756,2689),(2563,7110),(9782,234),(11123,1348),(4890,738),(8972,6312),(3130,370),(14204,8043),(6394,1716),(853,4038),(8096,4884),(8524,7981),(10821,5257),(4539,6349),(5948,288),(1802,5643),(7552,1361),(5466,4912),(9666,4423),(4518,2934),(8088,2648),(4158,5229),(1913,7279),(6975,7139),(513,2100),(12969,7018)
20,(12764,168),(7780,2780),(2899,7110),(10118,228),(11050,1020),(4555,738),(8637,6304),(3467,364),(14432,7924),(6087,1657),(907,4370),(7434,5256),(8188,7975),(11126,5273),(4585,6682),(6283,288),(1987,5623),(7888,1338),(5196,5004),(10002,4445),(5166,3666),(8118,2938),(4098,5023),(2051,7075),(7310,7129),(485,2354),(12635,7053)
21,(12825,166),(7913,2628),(3229,7110),(10450,223),(10978,697),(4224,738),(8305,6291),(216,414),(14473,7596),(6038,1577),(977,4694),(8118,5551),(8118,7713),(10796,5255),(4630,7010),(6614,273),(2316,5587),(8219,1316),(5283,5127),(9683,4424),(5383,3780),(8433,2951),(3904,5211),(1719,7084),(7419,7387),(555,2677),(12306,7087)
22,(12487,177),(7912,2628),(3511,7168),(10787,217),(10905,367),(3886,743),(8109,6432),(3459,365),(14514,7260),(6302,1714),(1044,5026),(8118,5888),(8087,7377),(10458,5238),(4881,7110),(6952,270),(2653,5550),(7967,1333),(5010,5188),(9345,4401),(5439,3780),(8763,2878),(3566,5232),(1472,7166),(7432,7470),(626,3008),(11969,7122)
23,(12141,189),(7784,2795),(3519,7514),(10928,471),(10913,402),(3540,767),(8109,6433),(3114,370),(14484,6934),(6648,1723),(1047,5037),(8118,6235),(8075,7259),(10445,4891),(4815,7110),(7298,270),(2997,5512),(7621,1356),(5112,4987),(9171,4588),(5166,3707),(9101,2803),(3552,5478),(1538,7506),(6750,7956),(958,2989),(11625,7158)
24,(11953,195),(7753,2677),(3526,7848),(11001,797),(10985,728),(3207,791),(8300,6291),(2780,375),(14544,7020),(6840,1871),(980,4709),(7830,6274),(8110,7592),(10433,4558),(4621,6949),(7632,274),(2754,5539),(7428,1205),(5200,4762),(9162,4922),(5166,3372),(8896,2849),(3655,5796),(1589,7836),(7045,7137),(1290,2953),(11509,6889)
25,(12280,184),(7811,2896),(3521,7627),(11072,1118),(11057,1048),(2880,814),(8627,6303),(2452,380),(14309,6840),(6840,2198),(911,4388),(7503,6267),(8118,7919),(10458,5238),(4577,6624),(7960,281),(2428,5575),(7449,1352),(4981,4598),(9162,5249),(5024,3179),(8575,2920),(3624,6003),(1573,7713),(6750,7178),(1617,2919),(11434,6569)
26,(12679,171),(7857,2628),(3512,7228),(11159,1507),(11143,1438),(2482,842),(9026,6314),(2053,386),(14169,6840),(7115,2347),(1241,4272),(7104,6271),(7772,7965),(10023,4230),(4523,6228),(8358,280),(2031,5618),(7416,987),(5106,4295),(9162,4863),(4518,2934),(8181,2956),(3226,5969),(1502,7320),(6750,7577),(1855,3091),(11408,6455)
27,(12946,162),(8095,2669),(3538,6964),(11216,1768),(11201,1699),(2215,861),(9293,6314),(1786,390),(14399,6840),(7381,2371),(1051,4309),(6836,6279),(7505,7958),(9886,4043),(4297,6125),(8625,261),(1765,5647),(7452,1368),(5349,4226),(9170,4596),(5153,3098),(7917,2916),(3231,5969),(1491,7091),(6750,7844),(1906,3353),(11469,6715)
28,(12613,173),(8406,2716),(3607,6612),(11294,2118),(11279,2049),(2498,841),(9652,6304),(1426,395),(14544,7020),(7443,2682),(1101,4299),(6985,6274),(7649,7962),(10090,4230),(3943,6069),(8512,269),(1553,5826),(7416,1079),(5412,4163),(9189,4239),(5142,2925),(7567,2959),(3589,6000),(1851,7081),(6502,7948),(1948,3565),(11550,7065)
29,(12307,183),(8711,2695),(3666,6312),(11246,1902),(11350,2347),(2803,819),(9958,6306),(1121,400),(13739,6898),(6282,2142),(1405,4266),(7292,6266),(7955,7969),(10396,4230),(4137,6082),(8206,286),(1247,5814),(7148,1088),(5418,4334),(9176,3933),(5445,2935),(7319,2855),(3887,6065),(2136,7033),(6196,7938),(1889,3264),(11777,7142)
30,(11934,196),(9084,2670),(3713,6077),(11165,1538),(11310,2185),(3175,793),(10242,6227),(747,405),(13372,6970),(7384,3081),(1777,4266),(7395,5979),(8327,7977),(10434,4577),(4220,5807),(7833,278),(1573,5827),(7011,1074),(5279,4572),(9171,3676),(5274,2941),(7155,2761),(4045,5921),(2115,6880),(5823,7926),(1818,2898),(12149,7104)
31,(12119,190),(9190,2466),(3656,6366),(11101,1250),(11571,2152),(3469,772),(10242,5934),(453,410),(13520,6941),(7288,2915),(2071,4266),(7410,5685),(8622,7982),(10444,4872),(4481,5671),(7540,272),(1726,5659),(7304,1104),(5634,4860),(9177,3970),(4982,2919),(7393,2929),(3811,6040),(1824,6922),(5613,7834),(1770,2607),(12441,7073)
32,(12475,178),(9198,2109),(3587,6715),(11024,903),(11927,2142),(3824,747),(10242,6265),(333,412),(13869,6873),(6954,2896),(2021,3932),(7430,5329),(8977,7988),(10457,5227),(4310,5760),(7184,270),(1856,5846),(7450,1358),(5341,4572),(9174,3846),(4518,2934),(7443,2713),(3928,5838),(1472,6974),(5604,7477),(1713,2256),(12795,7036)
33,(12777,168),(9198,1807),(3529,7011),(10959,608),(12229,2128),(3894,585),(9992,6307),(636,407),(14169,6840),(6730,2850),(810,3762),(7206,5248),(9155,7874),(10749,5253),(4120,5935),(6882,270),(2157,5873),(7743,1348),(5519,4356),(9171,3692),(4324,2925),(7435,2412),(4050,5734),(1634,6950),(5675,7256),(1615,2020),(13096,7005)
34,(12759,168),(9198,1564),(3564,6831),(10875,233),(12613,2109),(3852,487),(9832,6098),(1019,401),(14282,6840),(6972,2811),(2037,4012),(6822,5235),(9149,7490),(11133,5273),(4379,6150),(6678,409),(2539,5908),(8127,1322),(5634,4860),(9179,4075),(4131,3078),(7087,2344),(3757,5984),(2014,6894),(6060,7271),(1232,2048),(13125,7002)
35,(12414,180),(9198,1908),(3631,6493),(11197,210),(12957,2092),(4032,738),(10065,5946),(1364,396),(14140,6840),(7120,3028),(2001,4266),(6477,5223),(9162,7992),(11215,5602),(4572,5999),(6764,742),(2882,5938),(8053,1327),(5599,3924),(9172,3752),(4175,3348),(6840,2226),(3632,5724),(2215,6928),(6403,7284),(888,2072),(12783,7037)
36,(12137,189),(9198,2184),(3684,6221),(11474,205),(12866,2097),(4309,738),(10143,5935),(1640,392),(14544,7020),(7111,3246),(1725,4266),(6201,5220),(9168,6868),(11276,5872),(4594,5735),(6701,501),(3033,5952),(7776,1346),(5597,3910),(9173,3761),(4258,3348),(6840,1948),(3546,5460),(2010,7076),(6487,7149),(612,2092),(12508,7066)
37,(11947,195),(9027,2343),(3704,6120),(11800,199),(12541,2113),(4633,738),(9843,6000),(1966,387),(14093,6840),(7124,2920),(1400,4266),(5875,5220),(9175,6543),(11347,6190),(4619,5836),(6663,353),(2709,5923),(7452,1368),(5605,4233),(9170,3618),(4132,3179),(6735,1725),(3383,5234),(1686,7085),(6401,7284),(462,2246),(12184,7100)
38,(12287,184),(8687,2349),(3638,6455),(11880,458),(12200,2129),(4975,738),(9768,6301),(2307,382),(14328,6840),(6869,2790),(1062,4307),(5697,5220),(9177,6433),(11330,6112),(4525,6164),(6749,683),(2369,5892),(7452,1708),(5385,4321),(9172,3744),(4433,3146),(6394,1716),(4050,5202),(1407,6990),(6060,7271),(534,2580),(11845,7135)
39,(12674,171),(8299,2357),(3564,6835),(11887,845),(12089,2135),(5362,738),(9381,6312),(2694,376),(14121,6840),(6282,2142),(947,4555),(6083,5220),(9169,6820),(11245,5734),(4873,6241),(7080,738),(1983,5858),(7444,2096),(5004,4301),(9175,3877),(4509,3038),(6159,1814),(3042,5409),(1780,6929),(5674,7256),(615,2958),(11547,7052)
40,(12946,162),(8029,2349),(3511,7101),(11900,1116),(12360,2121),(5633,738),(9178,6249),(2965,372),(14229,6840),(6535,2935),(1059,4756),(6355,5220),(9163,7090),(11185,5470),(5139,6236),(7350,723),(1713,5833),(7434,2366),(5634,4860),(9242,4081),(4341,3142),(6254,2068),(3123,5223),(2048,6890),(5609,7159),(832,3002),(11486,6788)
41,(12624,173),(7737,2278),(3517,7451),(11918,1466),(12710,2104),(5681,738),(9172,5899),(3315,367),(14511,6973),(6880,2918),(1409,4778),(6405,4887),(9456,7155),(10992,5266),(5238,5961),(7131,735),(1363,5819),(7738,2307),(5008,4907),(9591,4054),(4115,2984),(6024,2207),(4050,5202),(2141,6876),(5604,7509),(1181,2965),(11406,6447)
42,(12283,184),(7723,1938),(3525,7790),(11935,1806),(11304,2160),(5341,738),(9167,5559),(3655,362),(14509,7301),(7203,2877),(1557,4970),(6376,5171),(9796,7166),(10652,5248),(5238,6150),(6791,754),(1178,5619),(7725,1966),(4982,4851),(9833,4035),(4374,2927),(6206,2300),(3579,5561),(1804,6925),(5614,7848),(1519,2929),(11330,6115)
43,(11947,195),(8009,1898),(3522,7677),(11880,198),(13067,2424),(5004,738),(9194,5257),(3605,362),(14468,7634),(7406,2942),(1553,5060),(6659,5229),(10132,7176),(10316,5243),(5038,6335),(6691,1060),(1101,5291),(7462,1907),(5123,4734),(9498,4061),(4501,3126),(6351,2591),(3683,5881),(1472,6974),(5608,7654),(1812,2862),(11257,5787)
44,(12130,189),(8296,1878),(3515,7358),(11936,1823),(13051,2116),(4685,738),(9514,5274),(3286,367),(14429,7951),(7435,2971),(1520,4785),(6977,5240),(10307,7337),(9998,5255),(5031,6654),(6586,1343),(1132,5423),(7440,2216),(5173,4913),(9198,4392),(4597,2934),(6625,2739),(3864,5893),(1651,6947),(5600,7335),(1760,2547),(11187,5476)
45,(12446,179),(8277,1563),(3576,7110),(11920,1508),(12764,2102),(4370,738),(9828,5291),(2970,372),(14197,8043),(7184,2869),(1205,4765),(7293,5251),(10331,7648),(9999,5254),(5025,6968),(6495,1371),(1204,5730),(7439,2220),(4964,5148),(9494,4061),(4339,2926),(6807,2692),(4050,5202),(1963,6902),(5604,7486),(1709,2236),(11165,5379)
46,(12788,167),(8267,1406),(3919,7110),(11903,1165),(12421,2118),(4028,738),(9520,5274),(2628,377),(13854,8038),(7116,3124),(1014,4876),(7416,5054),(10305,7305),(10341,5242),(5223,7110),(6674,1128),(1258,6068),(7452,1877),(5226,5199),(9836,4035),(4518,2934),(6516,2751),(4416,5545),(2233,6863),(5613,7830),(1554,2024),(11240,5714)
47,(12807,167),(8287,1730),(4244,7110),(11886,841),(12097,2134),(3859,502),(9195,5257),(2304,382),(13531,8034),(7117,3103),(1078,5195),(7286,4844),(10095,7175),(10450,5030),(5548,7110),(6753,814),(1301,6389),(7452,1554),(5393,4973),(9930,4165),(4518,2934),(6374,2938),(4717,5422),(1912,6909),(5609,7686),(1231,2048),(11311,6030)
48,(12408,180),(8076,1901),(4642,7110),(11880,442),(11698,2149),(3894,584),(9168,5621),(1905,388),(13132,8029),(7256,2900),(1472,5186),(6888,4851),(9697,7162),(10436,4631),(5602,6778),(6685,1085),(1368,6783),(7238,1361),(5757,4860),(9625,4051),(4104,2882),(7452,2988),(4738,5414),(1517,6967),(5598,7286),(833,2076),(11353,6215)
49,(12067,191),(7736,1890),(4672,7448),(11880,293),(11357,2158),(3786,750),(9173,5961),(1564,393),(12791,8024),(7377,3091),(1282,5194),(6547,4857),(9355,7152),(10424,4290),(5587,6437),(6710,1338),(1379,6847),(6897,1350),(6097,4860),(9285,4077),(4518,2934),(5934,3290),(4422,5543),(1627,6951),(5778,7113),(492,2101),(11278,5882)
50,(12002,193),(8018,1899),(4699,7757),(11880,604),(11067,2259),(3477,772),(9179,6271),(1253,398),(12481,8020),(7421,3029),(1186,5197),(6579,4856),(9157,7262),(10430,4480),(5584,6364),(6885,1205),(1325,6542),(7164,1359),(5634,4860),(9383,4070),(3488,2984),(5896,3598),(4139,5671),(1934,6906),(6088,7119),(680,2088),(11210,5579)
51,(12291,184),(8297,1915),(4708,7867),(12069,698),(10802,2370),(3189,792),(9175,6075),(965,402),(12193,8016),(7681,2930),(1474,5186),(6866,4851),(9147,7549),(10441,4767),(5596,6651),(6884,1206),(1283,6257),(7452,1368),(6120,4860),(9670,4048),(3416,3186),(5916,3817),(4165,5836),(2219,6865),(6376,7125),(967,2067),(11147,5298)
52,(12663,171),(8267,2288),(4676,7495),(12442,692),(10458,2514),(2817,818),(9169,5702),(592,408),(11819,8012),(7580,2955),(1561,4884),(7239,4844),(9416,7650),(10454,5141),(5612,7025),(6646,1333),(1233,5887),(7416,997),(5747,4860),(9721,4044),(3291,3186),(6273,3716),(4496,5663),(1947,6904),(6750,7956),(1339,2040),(11218,5613)
53,(12957,162),(8279,2135),(4651,7203),(12735,687),(11304,2160),(2525,839),(9164,5409),(300,412),(11649,7873),(7447,2827),(1369,4775),(7409,4976),(9709,7650),(10262,5245),(5408,7110),(6415,1396),(1173,5600),(7416,704),(5748,4720),(9429,4066),(3463,3074),(6564,3683),(4768,5557),(1657,6947),(6456,7127),(1632,2019),(11282,5900)
54,(12615,173),(8288,2027),(4665,7363),(12983,789),(10508,2493),(3960,738),(9162,5061),(240,676),(11612,7527),(7437,2479),(1021,4753),(7501,5252),(10057,7650),(9974,5197),(5060,7110),(6655,1204),(1093,5261),(7430,356),(5949,4437),(9277,4078),(3716,2960),(6869,3516),(5066,5494),(1445,7066),(6109,7120),(1368,2038),(11358,6239)
55,(12296,184),(8263,2345),(4692,7679),(12999,1107),(10802,2370),(2495,841),(9162,4744),(269,993),(11578,7210),(7219,2356),(929,4472),(7819,5235),(10287,7650),(9988,4880),(5027,6829),(6733,895),(1138,5452),(7424,502),(5634,4860),(9594,4054),(4032,2924),(7094,3291),(5059,5460),(1513,7376),(5791,7113),(1051,2061),(11323,6085)
56,(11958,195),(8287,2033),(4710,7895),(13017,1445),(11114,2239),(2832,817),(9195,4407),(300,1330),(11604,7453),(6882,2325),(868,4139),(8157,5221),(9949,7650),(10003,4541),(5035,6491),(6842,935),(1216,5781),(7416,840),(5670,4815),(9899,4079),(4187,3134),(6886,3499),(4050,5202),(1554,7591),(5778,7113),(714,2085),(11249,5755)
57,(12137,189),(8087,1901),(4682,7559),(13034,1782),(11434,2156),(3168,793),(9168,4613),(280,1106),(11640,7789),(6855,2615),(816,3805),(8494,5232),(9613,7650),(9997,4687),(5037,6372),(6817,875),(1264,6115),(7355,1109),(5620,5138),(9893,4063),(4485,3170),(7452,2988),(5610,5219),(1490,7259),(6115,7120),(485,2102),(11176,5426)
58,(12485,177),(7740,1890),(4652,7213),(13047,2047),(11782,2146),(3514,769),(9181,4515),(248,760),(11650,7885),(6999,2699),(1113,3749),(8841,5244),(9628,7977),(9981,5033),(5030,6720),(6713,544),(1311,6459),(7009,1073),(5629,4954),(9568,4056),(4483,3340),(7265,3271),(4050,5202),(1491,7264),(6463,7127),(832,2077),(11183,5460)
59,(12805,167),(7734,2191),(4428,7110),(13031,1727),(12101,2134),(3834,746),(9184,4491),(218,441),(11616,7567),(6707,2575),(1051,3751),(7434,5256),(9597,7687),(9877,5282),(5023,7039),(6678,270),(1273,6183),(7097,1083),(5571,4642),(9249,4080),(4804,3340),(7207,3387),(5065,5445),(1552,7579),(6177,7121),(1151,2053),(11253,5773)
60,(12794,167),(7912,2345),(4107,7110),(13015,1407),(12421,2118),(3991,929),(9168,4610),(242,704),(11583,7248),(6430,2413),(791,3685),(8841,5244),(9312,7650),(9846,5579),(5027,6860),(6998,270),(1231,5866),(7452,1368),(5411,4582),(9194,4335),(5124,3333),(7077,3679),(4766,5557),(1735,7468),(5857,7115),(1470,2030),(11323,6085)
61,(12463,178),(8244,2357),(3775,7110),(12998,1075),(12753,2102),(4046,1257),(9162,4942),(273,1035),(11819,7138),(6282,2142),(712,3362),(8509,5233),(9152,7814),(9846,5911),(5034,6527),(7329,270),(1503,5824),(7452,1446),(5409,4703),(9473,4410),(4938,3292),(6868,3852),(4459,5682),(1962,7226),(5604,7200),(1546,2025),(11355,6226)
62,(12115,190),(7931,2346),(3428,7110),(12980,727),(13052,2139),(4284,1356),(9162,5290),(305,1382),(12165,7102),(6444,2421),(810,3762),(8162,5221),(8992,7989),(9846,5693),(4956,6252),(7424,513),(1532,5825),(7452,1793),(5434,4687),(9821,4433),(4851,3342),(6762,3852),(4151,5843),(2010,7175),(5892,7265),(1199,2050),(11279,5886)
63,(11991,194),(7893,2345),(3081,7110),(12676,688),(13012,2431),(4627,1309),(9168,5636),(365,1723),(12510,7066),(6743,2596),(557,2685),(8419,5230),(8646,7983),(9846,5346),(4613,6205),(7276,727),(1228,5850),(7683,1892),(5367,4575),(9849,4435),(4505,3338),(7004,3939),(4050,5202),(1774,7428),(6238,7278),(853,2075),(11203,5548)
64,(12295,184),(8198,2355),(2777,7110),(12371,693),(12708,2441),(4928,1267),(9173,5939),(417,2023),(12812,7034),(6849,2493),(492,2388),(8724,5240),(8341,7977),(9858,5288),(4546,6398),(6971,744),(1269,6151),(7455,1907),(5603,4558),(9545,4415),(4446,3223),(7018,3860),(3592,6000),(1458,7092),(6526,7289),(550,2097),(11147,5296)
65,(12626,173),(8528,2352),(2484,7146),(12040,699),(12378,2452),(4715,1297),(9179,6271),(389,1862),(13141,7000),(6999,2336),(440,2147),(9054,5252),(8010,7971),(9527,5275),(4591,6726),(6894,748),(1728,5652),(7439,2235),(5815,4304),(9214,4393),(4259,3137),(7341,3878),(3262,5972),(1596,7897),(6195,7276),(476,2313),(11219,5619)
66,(13050,5346),(8862,2346),(2492,7480),(11888,874),(12044,2463),(4384,1342),(9467,6309),(331,1532),(13472,6950),(7332,2366),(511,2473),(8934,5248),(7676,7962),(9194,5257),(4636,7057),(7229,730),(1269,6148),(7625,2353),(5901,4104),(9180,4097),(4104,3345),(7229,3869),(3262,5972),(1624,7587),(5861,7264),(547,2639),(11292,5945)
67,(12624,173),(9198,2340),(2500,7816),(11905,1209),(12231,2457),(4068,1402),(9802,6300),(338,1569),(13801,6886),(7440,2608),(581,2801),(8600,5236),(7454,7957),(9464,5271),(4926,7110),(7416,868),(1224,5816),(7521,2365),(5883,4150),(9237,4394),(3840,3250),(7059,3733),(3596,6000),(1853,7343),(5599,7325),(617,2967),(11365,6273)
68,(12291,184),(9180,2654),(2748,7902),(11922,1542),(12564,2446),(4077,1735),(9180,6318),(395,1897),(13951,6857),(7450,2941),(654,3126),(8266,5225),(7787,7965),(9798,5289),(4785,7110),(7416,1031),(1553,5826),(7443,2130),(5695,4050),(9570,4416),(3802,2983),(6956,3663),(3663,5818),(2081,7100),(5608,7658),(572,2755),(11441,6597)
69,(11960,195),(9198,2323),(3079,7902),(11938,1873),(12894,2435),(4085,2066),(9846,5644),(411,1987),(13626,6920),(7443,2703),(733,3447),(8106,5038),(9162,7992),(9846,5574),(4618,6921),(7416,700),(1884,5849),(7559,1900),(5866,4050),(9901,4438),(3849,3312),(6648,3781),(3560,5503),(2400,7102),(5614,7850),(502,2431),(11516,6920)
70,(12132,189),(9198,1991),(3413,7902),(11948,2078),(13059,2269),(4077,1740),(9846,5312),(353,1659),(13304,6983),(7428,2375),(811,3771),(8084,4705),(8115,7641),(9846,5908),(4572,6591),(7430,366),(2216,5879),(7728,2060),(5881,3888),(9782,4430),(3537,3330),(6335,3890),(3527,5234),(2235,7086),(5605,7517),(1818,2898),(11491,7165)
71,(12475,178),(9198,1646),(3756,7912),(11931,1734),(12888,2095),(4068,1397),(9846,5615),(299,1319),(13642,6917),(7085,2344),(864,4112),(8062,4362),(8079,7298),(10119,5938),(4526,6250),(7187,270),(2558,5909),(7675,2347),(6021,4119),(9438,4408),(3682,3330),(7452,2988),(3871,5213),(2234,6902),(5678,7257),(775,2081),(11147,7170)
72,(12835,166),(9198,1701),(4116,7928),(11913,1374),(12528,2113),(4413,1338),(9180,6318),(266,960),(13996,6848),(6840,2207),(879,4207),(7944,4104),(8271,7146),(10006,5954),(4816,6233),(6826,270),(2917,5941),(7550,2362),(6008,4234),(9190,4272),(4043,3343),(6389,4085),(4097,5027),(1967,6901),(6039,7270),(1134,2055),(10787,7175)
73,(12790,167),(9198,1995),(4410,7942),(11898,1080),(12234,2128),(4705,1298),(9813,6269),(239,667),(13794,6887),(6840,1913),(834,3916),(7651,4104),(8565,7146),(9977,5958),(5106,6245),(6533,285),(2981,5947),(7735,2237),(5634,4860),(9186,4193),(4125,3580),(6403,3911),(4117,4734),(1676,6944),(6332,7282),(1427,2033),(10492,7179)
74,(12444,179),(9198,2340),(4712,7917),(11881,735),(11890,2143),(4924,1268),(10123,6313),(305,412),(13455,6954),(6855,1569),(765,3578),(7434,3995),(8909,7146),(10164,5932),(5446,6231),(6592,606),(2637,5916),(7722,1891),(5897,3953),(9343,4401),(4140,3924),(6558,4064),(4134,4388),(1473,6973),(6488,7152),(1689,2112),(10443,7179)
