31,(12115,190),(8512,2353),(4540,7948),(10690,219),(11294,2118),(3897,742),(9175,6062),(456,410),(14049,6840),(6282,2142),(958,4326),(7413,4175),(8837,7986),(10155,5249),(5561,6244),(8262,647),(2564,5560),(7452,1636),(5420,4444),(9643,4050),(3912,3334),(7042,3343),(4197,5645),(1852,7927),(6601,7136),(462,2103),(10296,7192)
32,(12440,179),(8267,2284),(4215,7933),(10366,224),(11586,2152),(3572,765),(9178,6388),(300,412),(14354,6840),(7394,2930),(956,4598),(7407,4357),(9162,7992),(9978,5113),(5592,6552),(8262,321),(2887,5524),(7452,1853),(5360,4547),(9319,4075),(4126,3215),(6805,3563),(4079,5466),(1592,7864),(6927,7140),(787,2080),(10610,7177)
33,(12807,167),(8297,1918),(3849,7916),(10000,230),(11304,2160),(3207,791),(9170,6754),(665,407),(14115,6840),(7092,2727),(1031,4957),(7459,4662),(9527,7992),(9994,4748),(5607,6917),(7929,280),(3042,5296),(7452,1487),(5638,4515),(9405,4068),(4167,2918),(6468,3697),(3950,5208),(1668,7540),(7292,7130),(1152,2053),(10975,7172)
34,(12811,166),(8008,1898),(3548,7902),(9699,235),(12252,2127),(2907,812),(9163,7054),(966,402),(14265,6840),(6914,2678),(1069,5150),(7760,4662),(9430,7992),(10007,4447),(5611,7001),(7629,274),(3042,5443),(7271,1362),(5634,4860),(9705,4045),(4469,2931),(6168,3727),(3649,5227),(1874,7320),(7412,7339),(1452,2032),(11276,7168)
35,(12474,178),(7774,1891),(3844,7916),(9361,241),(12590,2110),(2570,836),(9167,6898),(1305,397),(14525,6992),(7227,2800),(1003,4818),(8066,4662),(9158,7922),(9993,4782),(5597,6663),(7290,270),(2769,5537),(6932,1351),(5900,3964),(9937,4183),(4445,2930),(5872,3853),(3524,5392),(1458,7092),(7530,7604),(1558,2024),(11564,7124)
36,(12132,189),(8114,1902),(4185,7931),(9020,247),(12931,2093),(2229,860),(9174,6557),(1646,392),(14506,7325),(7450,2941),(1262,4769),(7725,4662),(9147,7718),(9977,5123),(5583,6322),(6950,270),(2430,5575),(6655,1334),(5918,4035),(9800,4038),(4518,2934),(6060,4053),(3629,5716),(2446,7106),(7870,7641),(1218,2049),(11486,6791)
37,(11954,195),(8286,2051),(4512,7946),(8802,251),(13060,2296),(2452,844),(9267,6315),(1972,387),(14466,7650),(7441,2614),(1564,4810),(7434,5256),(9215,7992),(9907,5274),(5329,6219),(6623,272),(2104,5610),(6882,1242),(5792,4331),(9474,4063),(3779,2953),(6387,4085),(3709,6010),(2490,7398),(8040,7659),(891,2072),(11412,6472)
38,(12278,184),(8245,2357),(4705,7836),(9127,245),(13058,2240),(2775,821),(9590,6306),(2296,382),(14427,7972),(7348,2368),(1550,5134),(7410,4985),(9538,7992),(10229,5246),(5013,6260),(6566,498),(1782,5646),(6839,929),(5584,4581),(9208,4083),(4518,2934),(6709,4050),(3386,5982),(2497,7723),(7717,7624),(568,2096),(11339,6156)
39,(12674,171),(7848,2343),(4672,7441),(9522,238),(12806,2099),(3170,793),(9632,6305),(2692,376),(14096,8041),(6953,2332),(1200,5197),(7559,5249),(9597,7687),(10452,5070),(4620,6206),(6568,877),(1533,5825),(6977,744),(5491,4356),(9603,4053),(4518,2934),(6862,4050),(3200,5966),(2497,7684),(7432,7723),(486,2359),(11253,5770)
40,(12953,162),(7909,2345),(4648,7163),(9802,234),(12527,2113),(3449,774),(9353,6313),(2971,372),(13816,8038),(6840,2156),(1238,5195),(7838,5234),(9619,7890),(10442,4792),(4541,6366),(6464,1136),(1254,5815),(7256,728),(5605,4222),(9198,4392),(3182,2927),(6584,4061),(3478,5990),(2490,7406),(7353,7956),(545,2631),(11192,5497)
41,(12615,173),(9198,2340),(4346,7110),(10154,228),(12175,2130),(3800,749),(9001,6313),(3323,367),(13465,8033),(6840,1804),(1549,5141),(8118,5291),(9603,7742),(10429,4439),(4589,6715),(6482,1092),(1150,5501),(7223,730),(5795,4050),(9905,4096),(3425,2981),(6401,3930),(3693,5912),(2428,7104),(7002,7956),(619,2976),(11168,5394)
42,(12307,183),(8568,2352),(4038,7110),(10460,222),(11868,2144),(4107,738),(8694,6305),(3631,362),(13158,8029),(6610,1722),(1563,4834),(8118,5598),(9379,7650),(10324,4230),(4631,7019),(6596,806),(1728,5652),(6916,747),(5741,4050),(9643,4050),(3731,2959),(6636,3852),(3598,5620),(2121,7075),(6804,7956),(886,2996),(11236,5693)
43,(11936,196),(8940,2344),(3667,7110),(10832,216),(11498,2154),(4477,738),(8632,6303),(3594,363),(12786,8024),(6239,1712),(1242,4767),(8118,5969),(9279,7650),(10458,5238),(4364,7110),(6554,448),(1165,5563),(6990,743),(5601,4296),(9273,4078),(4100,2916),(6290,3913),(3483,5267),(1863,7333),(7175,7956),(1255,2957),(11317,6056)
44,(12117,190),(9198,2304),(3645,7110),(10617,220),(11211,2198),(4771,738),(8926,6311),(3299,367),(12492,8020),(6181,1873),(981,4711),(8118,6263),(9572,7650),(10247,4230),(4070,7110),(6387,288),(1215,5777),(7284,727),(5564,4588),(9379,4070),(4128,3203),(7452,2988),(3210,5227),(1661,7547),(7470,7957),(1548,2926),(11370,6292)
45,(12447,179),(9198,1974),(3976,7110),(10287,225),(10907,2326),(5102,738),(9255,6315),(2970,372),(12162,8016),(6292,2184),(911,4388),(8118,5969),(9903,7650),(10427,4386),(3739,7110),(6056,288),(1139,5456),(7416,918),(5298,4772),(9708,4045),(4288,3348),(7452,2988),(2881,5211),(1529,7463),(7800,7966),(1808,2839),(11298,5970)
46,(12814,166),(9198,1606),(4343,7110),(9920,232),(10567,2468),(5470,738),(9624,6305),(2601,378),(11795,8011),(6289,2173),(1211,4278),(8118,5602),(10271,7650),(10440,4754),(3536,6974),(5974,288),(1104,5306),(7416,946),(5634,4860),(9948,4214),(4108,3395),(5912,3468),(2512,5190),(1459,7101),(8118,7924),(1749,2476),(11217,5610)
47,(12805,167),(9198,1682),(3528,7902),(9619,237),(10291,2584),(5769,738),(9822,6186),(2301,382),(11833,8012),(6028,2205),(1262,4034),(8118,5302),(10092,7650),(10451,5053),(3594,6680),(6274,288),(1173,5598),(7418,645),(5658,4830),(9808,4037),(4135,3695),(5949,3170),(2212,5167),(1572,6959),(8118,7711),(1700,2179),(11151,5317)
48,(12446,179),(9198,2040),(4674,7466),(9261,243),(10414,2532),(5535,738),(9829,6122),(1944,387),(12191,8016),(5682,2299),(1308,3734),(8394,5229),(9734,7650),(10284,5244),(3663,6328),(6632,271),(1242,5949),(7433,287),(5634,4860),(9451,4065),(4140,4053),(5838,2940),(2247,5037),(1926,6907),(8022,7971),(1482,2029),(11210,5579)
49,(12134,189),(9197,2352),(4700,7777),(8949,248),(10702,2412),(5224,738),(9944,6305),(1631,392),(12503,8020),(5530,2489),(1616,3687),(8705,5240),(9765,7650),(10458,5238),(3723,6022),(6717,562),(1284,6258),(7422,563),(6004,4269),(9182,4125),(4219,4269),(5560,2917),(2498,5189),(2235,6862),(7710,7963),(1171,2052),(11278,5884)
50,(11973,194),(9143,2666),(4701,7786),(8894,249),(11024,2277),(4874,738),(10245,6368),(1282,397),(12851,8025),(5541,2838),(810,3762),(9054,5252),(10113,7650),(9846,5509),(3660,6343),(6730,611),(1297,6355),(7222,730),(6015,4177),(9187,4474),(4140,4255),(5909,2946),(2847,5209),(1955,6903),(7361,7956),(823,2077),(11355,6225)
51,(12326,183),(8790,2690),(4671,7434),(9248,243),(11316,2208),(4521,738),(10267,6721),(929,403),(13205,8030),(5535,2639),(2031,3982),(8916,5247),(10196,7650),(9846,5862),(3592,6690),(7434,270),(1249,6005),(6869,750),(5910,4508),(9162,4825),(4140,3902),(5941,3236),(2882,5211),(1605,6954),(7008,7956),(470,2103),(11319,6066)
52,(12626,173),(8491,2710),(4646,7135),(9547,238),(11362,2395),(4221,738),(10285,7021),(629,407),(13504,8034),(6282,2142),(2085,4255),(8616,5237),(9897,7650),(10031,5950),(3534,6984),(6717,560),(1330,5818),(6843,939),(5728,4745),(9162,5126),(4127,3603),(5904,3534),(2583,5194),(1499,6970),(6708,7954),(692,2087),(11253,5773)
53,(13050,5346),(8158,2733),(4336,7110),(9881,232),(11284,2071),(3971,808),(10285,7010),(296,412),(13837,8038),(5848,2256),(2020,3928),(8282,5225),(9564,7650),(10121,5938),(3514,7314),(6735,629),(1663,5830),(6881,1263),(5583,4682),(9162,5053),(4026,3342),(5897,3823),(2291,5081),(1828,6922),(6375,7944),(1024,2063),(11180,5447)
54,(12620,173),(8415,2715),(3998,7110),(10220,227),(11210,1740),(4027,1143),(10264,6671),(239,670),(14176,8042),(5847,2256),(1921,3642),(8106,5046),(9225,7650),(9839,6036),(3522,7654),(6650,300),(2001,5859),(7128,1357),(5634,4860),(9162,4714),(3687,3330),(6219,3721),(2185,5101),(2164,6873),(6035,7933),(1362,2038),(11177,5431)
55,(12296,184),(8738,2693),(3674,7110),(10543,221),(11140,1423),(4070,1463),(10243,6347),(269,993),(14335,8044),(5533,2337),(1601,3690),(8085,4722),(9156,7893),(9816,6240),(3526,7825),(6351,288),(2324,5888),(7452,1368),(5840,4609),(9162,4662),(3456,3258),(6543,3690),(2333,5178),(2051,6889),(5711,7923),(1662,2016),(11248,5747)
56,(11969,195),(9066,2671),(3541,6949),(11880,198),(11069,1103),(4078,1792),(10242,6019),(299,1320),(14007,8040),(5512,2019),(1276,3738),(8099,4928),(9149,7762),(9846,5912),(3518,7497),(6023,288),(2651,5918),(7426,1189),(5979,4383),(9525,4413),(3332,3345),(6838,3546),(2164,4976),(1726,6936),(5609,7687),(1334,2040),(11319,6067)
57,(12173,188),(8911,2682),(3615,6573),(10955,589),(10986,729),(4106,2173),(10242,6206),(360,1698),(13624,8035),(5237,1908),(1265,4091),(8112,5129),(9153,7379),(9846,5530),(3510,7115),(6024,288),(3033,5952),(7423,1166),(5765,4700),(9908,4439),(3419,3332),(7452,2988),(2173,5029),(1429,7035),(5599,7305),(952,2068),(11348,6193)
58,(12472,178),(8614,2702),(3673,6280),(11019,880),(10921,438),(4341,2250),(10054,6310),(412,1992),(13325,8031),(5119,1852),(1156,4289),(8092,4831),(9159,7209),(9785,5288),(3803,7110),(6322,288),(2861,5936),(7416,869),(5543,4872),(9810,4432),(3716,3330),(7122,2978),(4050,5202),(1693,7085),(5604,7501),(655,2089),(11282,5902)
59,(12788,167),(8297,2723),(3717,6054),(11088,1190),(10891,302),(4520,2250),(9738,6302),(397,1906),(13009,8027),(5415,1908),(891,4282),(8072,4515),(9148,7526),(9469,5272),(4119,7110),(6544,407),(2545,5908),(7416,888),(5634,4860),(9493,4411),(4033,3342),(6948,2806),(2176,5048),(2009,7076),(5613,7818),(451,2196),(11213,5593)
60,(12794,167),(8038,2628),(3652,6384),(11161,1519),(10964,631),(4184,2250),(9401,6311),(338,1574),(12671,8023),(5518,2152),(839,3949),(8050,4178),(9357,7650),(9192,5257),(4457,7110),(6623,736),(2210,5878),(7307,1104),(5148,5348),(9195,4350),(4128,3614),(6618,2738),(4050,5202),(2250,6881),(5609,7685),(522,2526),(11144,5283)
61,(12378,181),(7857,2628),(3572,6792),(11251,1924),(11054,1037),(4081,1899),(9176,6123),(285,1162),(12256,8017),(5533,2568),(1035,3752),(8067,4443),(9612,7828),(9606,5279),(4872,7110),(6470,1121),(1796,5841),(7452,1368),(5238,5243),(9188,4235),(4424,3754),(6739,2874),(2393,5183),(1885,6913),(5598,7269),(610,2932),(11235,5689)
62,(12086,191),(8103,2692),(3516,7078),(11354,2158),(11117,1322),(4073,1608),(9171,5832),(258,872),(11964,8013),(5542,2860),(1247,3829),(8077,4589),(9616,7864),(9896,5277),(5025,6967),(6454,1162),(1504,5824),(7184,1092),(5511,5214),(9180,4527),(4716,3764),(7452,2988),(2685,5200),(1596,6955),(5599,7240),(588,2830),(11298,5974)
63,(11973,194),(8118,2912),(3240,7110),(11656,2150),(11183,1616),(4146,1375),(9166,5531),(230,572),(14544,7020),(5536,2671),(1268,4130),(8057,4288),(9680,7650),(9981,5032),(5031,6667),(6566,882),(1219,5794),(7416,1046),(5625,5024),(9183,4498),(5017,3774),(6757,2605),(2985,5216),(1508,6968),(5885,7265),(524,2536),(11364,6268)
64,(12300,183),(8267,2725),(2914,7110),(11920,2142),(11254,1935),(4470,1330),(9162,5307),(231,581),(11629,7684),(5526,2344),(1469,4266),(7903,4104),(10006,7650),(9996,4705),(5038,6339),(6584,571),(1144,5475),(7452,1368),(5625,5023),(9417,4406),(5166,3601),(6475,2439),(3312,5231),(1832,6921),(6212,7277),(455,2216),(11438,6587)
65,(12626,173),(8592,2703),(2589,7110),(11595,2151),(11399,2157),(4792,1286),(9168,5633),(261,904),(11594,7361),(5836,2259),(1794,4266),(7579,4104),(9162,7992),(10005,4511),(5238,6166),(6549,283),(1123,5200),(7416,1045),(5622,5092),(9742,4428),(5112,3334),(6476,2440),(3637,5227),(2154,6874),(6531,7289),(643,2090),(11513,6903)
66,(13050,5346),(8925,2681),(2712,7110),(11294,2118),(11733,2148),(4848,1278),(9174,5967),(292,1237),(11588,7299),(6149,2145),(2080,4226),(7246,4082),(10306,7316),(9990,4845),(5238,5940),(6882,270),(1457,5187),(7154,1088),(5736,4860),(9940,4441),(5085,3336),(6764,2609),(3971,5206),(2051,6889),(6196,7277),(976,2066),(11640,7157)
67,(12609,173),(9166,2759),(3063,7110),(11218,1776),(12083,2135),(4500,1326),(9180,6318),(340,1585),(11625,7648),(6335,2354),(2011,3882),(6999,3964),(10080,7175),(9974,5195),(5238,6129),(7234,270),(1286,5194),(6888,1152),(6087,4860),(9589,4418),(5166,3601),(6845,2420),(4107,4937),(1703,6940),(5845,7263),(1326,2041),(11989,7120)
68,(12293,184),(9442,2745),(3379,7110),(11150,1468),(12398,2120),(4187,1369),(9173,6633),(395,1895),(11658,7962),(6250,2058),(1974,3698),(7434,5256),(9764,7165),(9983,5001),(5238,5957),(7318,270),(1058,5095),(6759,1341),(6401,4860),(9274,4397),(5302,3780),(7055,2341),(4123,4622),(1415,6982),(5606,7187),(1641,2018),(12303,7088)
69,(11956,195),(9776,2692),(3717,7110),(11077,1138),(12736,2103),(4073,1603),(9165,6971),(410,1982),(11633,7721),(6131,1741),(2040,4030),(7319,4091),(9427,7154),(9998,4663),(5154,6232),(6981,270),(992,4763),(6429,1391),(6390,4527),(9163,4651),(5519,3780),(7392,2372),(4050,5202),(1750,6933),(5875,7115),(1723,2317),(12639,7053)
70,(12143,189),(10111,2640),(4056,7110),(11003,807),(13025,2089),(4082,1941),(8997,7146),(351,1648),(11597,7383),(5992,1502),(2068,4168),(7428,3886),(9163,7072),(10002,4568),(4821,6233),(7434,270),(1054,5073),(6637,1279),(6390,4188),(9253,4395),(5180,3780),(7442,2672),(4123,4623),(2085,6884),(6214,7122),(1777,2652),(12976,7017)
71,(12470,178),(9940,2667),(4382,7110),(10932,488),(12698,2105),(4080,1870),(8670,7146),(300,1325),(11585,7269),(6204,1712),(2004,3847),(7101,3858),(9170,6744),(9988,4895),(4497,6185),(6315,288),(1041,5009),(6716,961),(6166,4063),(9580,4417),(4853,3769),(7441,2983),(4106,4950),(2126,6878),(6499,7187),(1805,2820),(11574,7164)
72,(12811,166),(9602,2720),(4562,7110),(10935,214),(12356,2122),(4071,1529),(8329,7146),(268,984),(11621,7609),(6546,1720),(1837,3654),(7279,3873),(9178,6403),(9972,5236),(4169,6087),(5973,288),(1005,4830),(6736,882),(5887,4140),(9922,4440),(4511,3757),(7452,2988),(4118,4716),(1788,6927),(6415,7126),(1750,2483),(12961,7019)
73,(12753,168),(9252,2775),(4208,7110),(11289,208),(12002,2139),(4277,1357),(8069,7057),(236,632),(11658,7962),(6845,1668),(1487,3707),(7422,4067),(9174,6587),(9846,5495),(4486,6182),(6044,288),(1075,5178),(6650,1226),(5904,4095),(9740,4428),(4157,3744),(7452,2988),(4136,4362),(1437,6979),(6061,7119),(1693,2133),(12609,7056)
74,(12435,179),(8940,2839),(3890,7110),(11608,202),(12219,2128),(4593,1313),(8091,6738),(316,412),(11635,7740),(6282,2142),(1312,3733),(7697,4104),(9167,6906),(9846,5815),(4556,6475),(6363,288),(1147,5489),(6833,1346),(5651,4050),(9421,4406),(4112,3443),(7274,3253),(4140,4043),(1686,6942),(5742,7112),(1706,2213),(12292,7089)
