20,2.066,1.798,1.481,0.801
24,(7452,3888),(1770,2604),(11673,2457),(11970,2466),(9198,2058),(14544,7020),(1854,1008),(9969,7995),(10458,5238),(9882,4032),(990,4752),(8460,6642),(2772,6282),(7434,270),(3168,3186),(5922,4050),(4608,2736),(7812,2898),(6678,4050),(6174,3726)
25,(7506,3618),(1818,2898),(11376,2448),(12336,2454),(9198,2340),(14502,7362),(2178,864),(9630,7992),(9972,5256),(9531,4059),(900,4338),(8100,6606),(3096,5958),(7416,720),(3186,3366),(5616,4050),(4626,2934),(7452,2988),(6984,4050),(6552,3690)
26,(7677,3375),(1521,2929),(11304,2160),(12702,2442),(9198,2058),(14460,7704),(1854,1008),(9594,7650),(9990,4851),(9180,4086),(1278,4266),(8082,6876),(3411,5985),(7416,1116),(3312,3348),(5508,4068),(4518,2934),(7308,2844),(6678,4050),(6840,3546)
27,(7848,3132),(1224,2961),(11025,2277),(13068,2430),(9198,1776),(14418,8046),(2178,864),(9144,7650),(10008,4446),(9175,3762),(900,4338),(8064,7146),(3726,6012),(7155,1089),(3438,3330),(5616,4050),(4626,2934),(7074,2718),(6984,4050),(7110,3276)
28,(8166,3294),(927,2992),(10746,2394),(12702,2442),(9198,1494),(14460,7704),(2534,838),(9162,7992),(9603,4419),(9171,3438),(855,4050),(8091,7407),(3600,5625),(6894,1062),(3852,3330),(5580,3780),(5058,2916),(6858,2664),(7020,3852),(6840,3546)
29,(8484,3456),(630,3024),(10467,2511),(12336,2454),(9085,1183),(14502,7362),(2890,813),(9144,7650),(9198,4392),(9166,3114),(810,3762),(8118,7668),(3474,5238),(7155,1089),(4104,3348),(5166,3780),(5166,2934),(6597,2511),(7110,3582),(7110,3582)
30,(8802,3618),(720,3393),(10188,2628),(11970,2466),(8973,873),(14544,7020),(3247,788),(9153,7398),(9180,4086),(9162,2790),(855,4050),(8118,7974),(3762,5220),(7416,1116),(4140,3132),(5166,3330),(5148,3168),(6336,2358),(6840,3546),(6840,3726)
31,(9139,3618),(810,3762),(10467,2511),(11673,2457),(8860,562),(14502,7362),(3603,763),(9162,7146),(9531,4059),(9180,2664),(900,4338),(8118,7668),(4050,5202),(7452,1368),(4104,2916),(4932,3348),(4950,3186),(6282,2142),(6552,3690),(6408,3852)
32,(9477,3618),(1242,3744),(10746,2394),(11376,2448),(8748,252),(14460,7704),(3960,738),(9171,6732),(9882,4032),(9198,2340),(1278,4266),(7785,7632),(4104,5688),(7857,1341),(4518,2934),(4644,3330),(5148,3168),(6156,2142),(6174,3726),(6030,4050)
33,(9814,3618),(810,3762),(11025,2277),(11304,2160),(8262,288),(14418,8046),(4014,1062),(9180,6318),(9954,4230),(9180,2664),(900,4338),(7452,7596),(4500,5508),(8262,1314),(4500,3150),(4356,3348),(5166,3330),(6282,2538),(5868,3834),(6390,4086)
34,(10152,3618),(720,3393),(11304,2160),(11628,2151),(8262,630),(14460,7704),(4068,1386),(9495,6309),(9882,4032),(9198,2340),(855,4050),(7398,7956),(4104,5688),(8280,1611),(4356,3348),(4104,3348),(5148,3168),(6516,2718),(5904,3540),(6678,4050)
35,(9814,3618),(630,3024),(11376,2448),(11952,2142),(8262,972),(14502,7362),(4374,1344),(9810,6300),(9954,4230),(9180,2664),(810,3762),(7074,7956),(4104,5868),(8298,1908),(4644,3330),(4140,3132),(5166,2934),(6696,2754),(5940,3246),(6642,3852)
36,(9477,3618),(927,2992),(11673,2457),(12318,2124),(8262,1314),(14544,7020),(4680,1302),(9846,5976),(9882,4032),(9162,2790),(855,4050),(6750,7956),(4158,6084),(8010,1899),(4932,3348),(4104,2916),(5058,2916),(6768,2952),(5976,2952),(7020,3852)
37,(9139,3618),(1224,2961),(11970,2466),(12684,2106),(8280,1611),(14418,6840),(4986,1260),(10242,5922),(9531,4059),(9166,3114),(900,4338),(6750,7551),(4518,6192),(7722,1890),(4644,3330),(3798,2952),(5364,2952),(6516,2934),(5544,2916),(7452,3888)
38,(8802,3618),(1521,2929),(12336,2454),(13050,2088),(8298,1908),(14226,6582),(5022,1530),(10242,6318),(9180,4086),(9171,3438),(855,4050),(6750,7146),(4560,6498),(7452,1908),(4626,2934),(3456,2988),(5580,3312),(6246,2943),(5364,2952),(7416,4104)
39,(9139,3618),(1818,2898),(12702,2442),(13068,2430),(8280,1611),(14034,6324),(5058,1800),(10260,6606),(8802,4092),(9175,3762),(810,3762),(6480,7128),(4602,6804),(7434,2376),(4608,2736),(3474,3186),(5580,3780),(5976,2952),(5580,3312),(6984,4050)
40,(9477,3618),(1770,2604),(13068,2430),(12702,2442),(8262,1314),(13842,6066),(5022,1530),(10278,6894),(8424,4098),(9180,4086),(855,4050),(6534,7290),(4644,7110),(7443,2682),(5022,2736),(3438,3330),(5580,3312),(5940,3246),(5580,3780),(7020,3852)
41,(9814,3618),(1722,2310),(13050,2088),(12336,2454),(8280,1611),(13650,5808),(4986,1260),(10296,7182),(8046,4104),(8802,4092),(900,4338),(6480,7128),(5022,7110),(7452,2988),(5058,2916),(3312,3348),(5580,3780),(5904,3540),(5166,3780),(6984,4050)
42,(10152,3618),(1674,2016),(12684,2106),(11970,2466),(8298,1908),(13458,5550),(4680,1302),(10332,7650),(8064,4383),(8424,4098),(990,4752),(6192,7122),(5319,7110),(7308,2844),(5166,2934),(3186,3366),(5580,3312),(5868,3834),(5166,3330),(6678,4050)
43,(9814,3618),(1638,1656),(12318,2124),(12336,2454),(8280,1611),(13266,5292),(4374,1344),(9963,7650),(8082,4662),(8046,4104),(1080,5202),(5904,7116),(5616,7110),(7074,2718),(5058,2916),(3114,3762),(5364,2952),(6174,3726),(5148,3168),(6642,3852)
44,(9477,3618),(1674,2016),(11952,2142),(12702,2442),(8262,1314),(13050,5346),(4068,1386),(9594,7650),(8442,4662),(7731,4104),(1152,5508),(5616,7110),(5319,7110),(6858,2664),(5022,2736),(3456,3756),(5544,2916),(6552,3690),(5166,2934),(6408,3852)
45,(9139,3618),(1363,2038),(12318,2124),(13068,2430),(8262,972),(13266,5292),(4077,1728),(9630,7992),(8802,4662),(7416,4104),(1224,5814),(5319,7110),(5022,7110),(6597,2511),(4608,2736),(3798,3750),(5976,2952),(6840,3546),(5058,2916),(6030,4050)
46,(8802,3618),(1053,2061),(12684,2106),(12702,2442),(8262,630),(13050,5346),(4086,2070),(9162,7992),(9162,4662),(7407,4383),(1269,6147),(5022,7110),(5319,7110),(6336,2358),(4590,2502),(4140,3744),(6246,2943),(7110,3276),(5022,2736),(5922,4050)
47,(8484,3456),(742,2083),(13050,2088),(12336,2454),(8262,288),(13248,5644),(4122,2250),(9144,7650),(9162,4959),(7398,4662),(1314,6480),(4644,7110),(5616,7110),(6282,2142),(4590,2250),(4392,3753),(6516,2934),(7128,2844),(5058,2916),(5832,4284)
48,(8166,3294),(432,2106),(13068,2430),(11970,2466),(7848,279),(13446,5943),(3798,2250),(9162,7992),(9162,5256),(7398,4842),(1678,6430),(5022,7110),(5319,7110),(6156,2142),(4122,2250),(4644,3762),(6516,2718),(7110,3276),(5364,2952),(5562,4608)
49,(7848,3132),(498,2412),(12702,2442),(11673,2457),(7434,270),(13644,6242),(3474,2250),(9630,7992),(9168,5610),(7398,4662),(2043,6381),(4644,7110),(5022,7110),(6030,1890),(3798,2250),(4905,3771),(6696,2754),(7128,2844),(5544,2916),(5274,4788)
50,(7677,3375),(564,2718),(12336,2454),(11376,2448),(7038,270),(13842,6541),(3798,2250),(9969,7995),(9174,5964),(7407,4383),(2407,6331),(5022,7110),(5319,7110),(6156,2142),(3474,2250),(5166,3780),(6858,2664),(6696,2754),(5976,2952),(5130,4968)
51,(7506,3618),(630,3024),(11970,2466),(11304,2160),(6642,270),(14040,6840),(4122,2250),(10308,7998),(9180,6318),(7416,4104),(2772,6282),(4644,7110),(5616,7110),(6012,2214),(3294,2250),(4905,3771),(6597,2511),(6858,2664),(5940,3246),(4986,4896)
52,(7722,3636),(927,2992),(11673,2457),(11628,2151),(7038,270),(13671,6912),(4104,2484),(10647,8001),(9171,6732),(7731,4104),(3096,5958),(5022,7110),(5319,7110),(6156,2142),(3294,2070),(4644,3762),(6336,2358),(6840,2322),(5904,3540),(4968,4680)
53,(7830,3528),(1224,2961),(11376,2448),(11952,2142),(7434,270),(13302,6984),(4104,2808),(10986,8004),(9162,7146),(8046,4104),(2745,5926),(5319,7110),(5022,7110),(6282,2538),(3096,2070),(4392,3753),(6282,2142),(6840,2025),(5868,3834),(4986,4572)
54,(7722,3636),(1521,2929),(11304,2160),(11628,2151),(7416,720),(13671,6912),(4104,2916),(11325,8007),(9171,6732),(8064,4383),(2394,5895),(5616,7110),(4644,7110),(6516,2718),(3114,2502),(4140,3744),(6156,2142),(6840,1728),(6174,3726),(5346,4572)
55,(7830,3528),(1818,2898),(11025,2277),(11304,2160),(7416,1116),(14040,6840),(4104,2808),(11664,8010),(9180,6318),(8082,4662),(2043,5863),(5604,6822),(4266,7110),(6696,2754),(3132,2772),(3798,3750),(6282,2538),(6840,2025),(6552,3690),(5472,4356)
56,(7722,3636),(1521,2929),(10746,2394),(11628,2151),(7416,720),(13671,6912),(4104,2916),(11634,7728),(8829,6309),(8100,4941),(1692,5832),(5592,6534),(3888,7110),(7128,2844),(3456,2808),(3456,3756),(6156,2142),(6840,2322),(6840,3546),(5292,4284)
57,(7506,3618),(1224,2961),(10467,2511),(11952,2142),(7416,1116),(13302,6984),(4104,2808),(11604,7446),(8478,6300),(8118,5220),(1728,5652),(5580,6246),(3510,7110),(6768,2952),(3456,2502),(3114,3762),(6030,1890),(7137,2349),(6552,3690),(5004,4302)
58,(7452,3888),(927,2992),(10188,2628),(12318,2124),(7416,720),(13671,6912),(4104,2484),(11574,7164),(8460,6642),(8466,5232),(2056,5616),(5976,6228),(3168,7110),(6516,2934),(3780,2493),(3186,3366),(5841,1719),(7434,2376),(6840,3546),(4590,4356)
59,(7416,4104),(630,3024),(10467,2511),(12684,2106),(7416,1116),(14040,6840),(4122,2250),(11508,6882),(8478,6300),(8814,5244),(2385,5580),(6372,6210),(2826,7110),(6516,2718),(4104,2484),(3168,3186),(5652,1548),(7740,2340),(7110,3582),(4338,4248)
60,(7452,3888),(720,3393),(10746,2394),(13050,2088),(7416,720),(14418,6840),(4590,2250),(11442,6600),(8118,6282),(9162,5256),(2713,5544),(6372,5880),(2484,7110),(6696,2754),(4104,2808),(3474,3186),(5616,1278),(7722,1890),(6840,3726),(4140,4284)
61,(7416,4104),(810,3762),(11025,2277),(13032,1737),(7434,270),(14226,6582),(4122,2250),(11376,6318),(8118,5928),(9168,5610),(3042,5508),(6372,5550),(2493,7506),(7128,2844),(4104,2916),(3168,3186),(6066,1278),(8010,1899),(6408,3852),(4140,4014)
62,(7452,3888),(1242,3744),(11304,2160),(13014,1386),(7038,270),(14034,6324),(4086,2070),(11442,6600),(8118,5574),(9174,5964),(2713,5544),(6372,5220),(2502,7902),(7452,2988),(4104,2808),(3474,3186),(5796,936),(8298,1908),(6030,4050),(4140,3744)
63,(7416,4104),(810,3762),(11025,2277),(12996,1035),(6642,270),(13842,6066),(3690,2070),(11508,6882),(8118,5220),(9180,6318),(2385,5580),(6372,5550),(2844,7902),(7443,2682),(4104,2484),(3456,2988),(6066,1278),(8262,2358),(5994,4356),(4104,3348)
64,(7452,3888),(1242,3744),(10746,2394),(12978,684),(7038,270),(13650,5808),(3294,2070),(11574,7164),(7776,5238),(9174,5964),(2056,5616),(6372,5880),(3186,7902),(7434,2376),(4122,2250),(3798,2952),(6408,1278),(8298,1908),(5886,4554),(4356,3348)
65,(7506,3618),(810,3762),(10467,2511),(12969,423),(7434,270),(13458,5550),(3690,2070),(11604,7446),(7434,5256),(9168,5610),(1728,5652),(6372,6210),(3528,7902),(7740,2340),(4086,2070),(3852,3330),(6066,1278),(8262,2358),(5634,4860),(4500,3150)
66,(7677,3375),(1242,3744),(10188,2628),(12960,162),(7038,270),(13266,5292),(4086,2070),(11634,7728),(7398,4842),(9162,5256),(2056,5616),(6372,5880),(3825,7915),(7722,1890),(3690,2070),(4104,3348),(5796,936),(8001,2349),(5508,4878),(4518,2934)
67,(7848,3132),(810,3762),(10467,2511),(12969,423),(6642,270),(13050,5346),(3690,2070),(11664,8010),(7434,5256),(9162,4959),(2385,5580),(6372,5550),(4122,7929),(7740,2340),(3294,2070),(3852,3330),(6066,1278),(7740,2340),(5292,5058),(4626,2934)
68,(8166,3294),(1242,3744),(10746,2394),(12978,684),(7038,270),(13266,5292),(3294,2070),(11634,7728),(7398,4842),(9162,4662),(2713,5544),(6372,5220),(4419,7942),(7434,2376),(3294,2250),(3438,3330),(5616,1278),(7722,1890),(5274,5202),(4644,3330)
69,(8484,3456),(810,3762),(11025,2277),(12969,423),(7434,270),(13458,5550),(3690,2070),(11604,7446),(7434,5256),(9198,4392),(3042,5508),(6372,5550),(4716,7956),(7137,2349),(3474,2250),(3312,3348),(5652,1548),(7452,1908),(5058,5454),(4932,3348)
70,(8802,3618),(720,3393),(11304,2160),(12960,162),(7848,279),(13650,5808),(4086,2070),(11574,7164),(7398,4842),(9603,4419),(2713,5544),(6372,5880),(4419,7942),(6840,2322),(3456,2502),(3186,3366),(5841,1719),(7452,1638),(4806,5544),(5166,3330)
71,(9139,3618),(630,3024),(11628,2151),(12969,423),(8262,288),(13842,6066),(3690,2070),(11508,6882),(7434,5256),(10008,4446),(2385,5580),(6372,6210),(4122,7929),(6840,2025),(3114,2502),(3114,3762),(6030,1890),(7452,1368),(4554,5634),(5166,3780)
72,(9477,3618),(564,2718),(11952,2142),(12978,684),(8262,630),(14034,6324),(3294,2070),(11442,6600),(7776,5238),(9603,4419),(2056,5616),(6732,6282),(3825,7915),(6840,1728),(3096,2070),(3456,3756),(6156,2142),(7416,1116),(4329,5751),(4905,3771)
73,(9814,3618),(498,2412),(11934,1782),(12996,1035),(8262,972),(14226,6582),(3690,2070),(11376,6318),(8118,5220),(9198,4392),(1728,5652),(7056,6273),(3528,7902),(6480,1719),(3114,2502),(3798,3750),(6282,2538),(7452,1368),(4104,5868),(4644,3762)
74,(10152,3618),(432,2106),(11916,1422),(13014,1386),(8262,1314),(14418,6840),(4086,2070),(10998,6318),(8100,4941),(9162,4662),(1692,5832),(7380,6264),(3825,7915),(6120,1710),(3132,2772),(4140,3744),(6516,2718),(7416,1116),(4104,5688),(4392,3753)
75,(9814,3618),(369,1746),(11898,1062),(13032,1737),(8280,1611),(14544,7020),(4077,1728),(10620,6318),(8082,4662),(8802,4662),(2043,5863),(7749,6273),(4122,7929),(5976,1476),(3456,2808),(4140,4014),(6516,2934),(7452,1368),(4500,5508),(4140,3744)
76,(9477,3618),(306,1386),(11880,702),(13050,2088),(8298,1908),(14502,7362),(4068,1386),(10242,6318),(8064,4383),(8442,4662),(2394,5895),(8118,6282),(4419,7942),(6390,1404),(3132,2772),(4140,4284),(6768,2952),(7452,1638),(4914,5346),(4392,3753)
77,(9139,3618),(276,1062),(11880,450),(13068,2430),(8280,1611),(14460,7704),(4374,1344),(9810,6300),(8046,4104),(8082,4662),(2745,5926),(7749,6273),(4716,7956),(5976,1476),(3132,2916),(4122,4644),(7128,2844),(7452,1908),(4932,5184),(4644,3762)
78,(8802,3618),(246,738),(11880,198),(12702,2442),(8262,1314),(14418,8046),(4680,1302),(9846,5976),(8064,4383),(8100,4941),(3096,5958),(7380,6264),(4692,7674),(6390,1404),(3168,3186),(4104,5004),(7110,3276),(7434,2376),(4716,5184),(4905,3771)
79,(8484,3456),(216,414),(11880,450),(12336,2454),(8262,972),(14460,7704),(4986,1260),(10242,5922),(8082,4662),(8118,5220),(2772,6282),(7380,6552),(4668,7392),(6624,1332),(3186,3366),(4194,5238),(7128,2844),(7443,2682),(4662,4878),(5166,3780)
80,(8166,3294),(246,738),(11880,702),(11970,2466),(8262,630),(14502,7362),(5022,1530),(9846,5976),(8442,4662),(8466,5232),(2520,6570),(7380,6840),(4644,7110),(6876,1350),(3114,3762),(4455,5211),(7452,2988),(7452,2988),(4986,4896),(5166,3330)
81,(7848,3132),(276,1062),(11880,450),(11673,2457),(8262,288),(14544,7020),(5058,1800),(10242,5922),(8802,4662),(8814,5244),(2268,6858),(7380,7128),(4602,6804),(6840,1728),(3456,3756),(4716,5184),(7308,3186),(7308,3186),(5130,4968),(5148,3168)
82,(7677,3375),(306,1386),(11880,198),(11376,2448),(8748,252),(14502,7362),(5022,1530),(10242,6318),(9162,4662),(9162,5256),(2106,7074),(7722,7137),(4560,6498),(6840,2025),(3798,3750),(4932,5184),(7452,2988),(7110,3582),(5274,4788),(4950,3186)
83,(7506,3618),(276,1062),(11880,450),(11304,2160),(9102,246),(14460,7704),(4986,1260),(10260,6606),(9198,4392),(9504,5274),(1836,7362),(8064,7146),(4518,6192),(6840,2322),(4140,3744),(4914,5346),(7443,2682),(6840,3726),(4968,4680),(4932,3348)
84,(7677,3375),(246,738),(11880,702),(11628,2151),(9456,240),(14418,8046),(5022,1530),(10278,6894),(9603,4419),(9846,5292),(1566,7650),(7722,7137),(4158,6084),(6858,2664),(4104,3348),(4500,5508),(7434,2376),(6408,3852),(4986,4572),(4950,3186)
85,(7848,3132),(216,414),(11880,450),(11952,2142),(9810,234),(14460,7704),(5058,1800),(10296,7182),(10008,4446),(9972,5256),(1512,7371),(7380,7128),(3888,6066),(7074,2718),(4356,3348),(4104,5688),(7137,2349),(6030,4050),(5004,4302),(5148,3168)
86,(8166,3294),(246,738),(11880,198),(12318,2124),(10164,228),(14502,7362),(5022,1530),(10332,7650),(9990,4851),(10458,5238),(1458,7092),(7452,7596),(4104,5868),(7308,2844),(4500,3150),(4104,5868),(6840,2322),(5994,4356),(5292,4284),(5166,2934)
87,(8484,3456),(276,1062),(11880,450),(12684,2106),(10518,222),(14544,7020),(4986,1260),(9963,7650),(9972,5256),(10446,4902),(1404,6984),(7398,7956),(4329,5751),(7074,2718),(4140,3132),(4158,6084),(6840,2025),(5886,4554),(5472,4356),(5157,2529)
88,(8802,3618),(306,1386),(11880,702),(13050,2088),(10872,216),(14418,6840),(5022,1530),(9594,7650),(9846,5292),(10434,4566),(1359,6732),(7758,7965),(4554,5634),(7308,2844),(4104,3348),(3888,6066),(6840,1728),(5994,4356),(5346,4572),(5148,2124)
89,(9139,3618),(276,1062),(11898,1062),(13068,2430),(10518,222),(14226,6582),(5058,1800),(9963,7650),(9846,5634),(10422,4230),(1314,6480),(8118,7974),(4329,5751),(7452,2988),(4140,3744),(3726,6012),(6480,1719),(6030,4050),(5472,4356),(5157,2529)
90,(9477,3618),(246,738),(11916,1422),(12702,2442),(10164,228),(14034,6324),(5022,1530),(10332,7650),(9846,5976),(9954,4230),(1359,6732),(8118,7668),(4104,5868),(7128,2844),(3798,3750),(3600,5625),(6120,1710),(5922,4050),(5346,4572),(5166,2934)
91,(9814,3618),(216,414),(11934,1782),(12336,2454),(9810,234),(13842,6066),(4986,1260),(9963,7650),(10242,5922),(9882,4032),(1404,6984),(8091,7407),(4329,5751),(6768,2952),(3456,3756),(3474,5238),(5976,1476),(5616,4050),(4986,4572),(5058,2916)
92,(10152,3618),(246,738),(11952,2142),(11970,2466),(9456,240),(13650,5808),(4680,1302),(9594,7650),(10242,6318),(9954,4230),(1458,7092),(8064,7146),(4554,5634),(6516,2934),(3114,3762),(3762,5220),(6390,1404),(5508,4068),(4968,4680),(5022,2736)
93,(9814,3618),(276,1062),(12318,2124),(11673,2457),(9102,246),(13458,5550),(4374,1344),(9144,7650),(9810,6300),(10422,4230),(1782,7083),(8082,6876),(4329,5751),(6516,2718),(3186,3366),(4050,5202),(6624,1332),(5616,4050),(5274,4788),(5004,2556)
94,(9477,3618),(306,1386),(12684,2106),(11376,2448),(8748,252),(13266,5292),(4068,1386),(9153,7398),(10242,6318),(10434,4566),(2106,7074),(8100,6606),(4104,5868),(6282,2538),(3312,3348),(4104,5004),(6876,1350),(5922,4050),(5130,4968),(4590,2502)
95,(9139,3618),(369,1746),(13050,2088),(11304,2160),(9102,246),(13050,5346),(4014,1062),(9162,7146),(10242,5922),(10446,4902),(2268,6858),(8460,6642),(3888,6066),(6516,2718),(3438,3330),(4050,5202),(6894,1062),(5832,4284),(4986,4896),(4608,2736)
96,(8802,3618),(432,2106),(13068,2430),(11628,2151),(9456,240),(13248,5644),(3960,738),(9171,6732),(10242,6318),(10458,5238),(1980,6900),(8100,6606),(3726,6012),(6516,2934),(3474,3186),(4194,5238),(6876,1350),(5922,4050),(4662,4878),(4590,2502)
97,(9139,3618),(742,2083),(12702,2442),(11952,2142),(9810,234),(13446,5943),(3798,360),(9180,6318),(10242,5922),(9972,5256),(1692,6942),(8118,6282),(3600,5625),(6768,2952),(3456,2988),(4455,5211),(6894,1062),(5832,4284),(4626,4617),(4608,2736)
98,(9477,3618),(1053,2061),(12336,2454),(12318,2124),(10164,228),(13644,6242),(3960,738),(9495,6309),(9846,5976),(9990,4851),(1404,6984),(7749,6273),(3474,5238),(6696,2754),(3798,2952),(4716,5184),(6876,1350),(5922,4050),(4590,4356),(5022,2736)
