10,2.466,1.678,2.284,0.900
31,(11880,198),(9153,7398),(12414,5322),(498,2412),(3456,2808),(5994,4356),(9198,2340),(10458,5238),(7857,1341),(5535,2628)
32,(12240,186),(9162,7146),(12732,5334),(432,2106),(3132,2772),(5886,4554),(9180,2664),(9972,5256),(7452,1368),(5526,2340)
33,(12600,174),(9171,6732),(13050,5346),(369,1746),(3114,2502),(5634,4860),(9162,2790),(9846,5292),(7452,1638),(5535,2628)
34,(12960,162),(9180,6318),(13266,5292),(306,1386),(3096,2070),(5616,5220),(8757,2880),(9846,5634),(7452,1908),(5544,2916)
35,(12969,423),(9495,6309),(13050,5346),(369,1746),(3294,2070),(5994,5220),(8352,2970),(9846,5976),(7722,1890),(5364,2952)
36,(12978,684),(9810,6300),(12732,5334),(432,2106),(3294,2250),(6372,5220),(8118,2952),(10242,5922),(7740,2340),(5058,2916)
37,(12612,690),(9846,5976),(12414,5322),(742,2083),(3474,2250),(6408,4860),(7812,2898),(9846,5976),(7434,2376),(4626,2934)
38,(12246,696),(9846,5634),(12096,5310),(1053,2061),(3294,2250),(6390,4662),(7740,2628),(9810,6300),(7137,2349),(4608,2736)
39,(11880,702),(9846,5292),(11778,5298),(1363,2038),(3474,2250),(6408,4860),(8082,2628),(9495,6309),(6840,2322),(4590,2502)
40,(11898,1062),(9972,5256),(11460,5286),(1674,2016),(3798,2250),(6390,4662),(8118,2736),(9180,6318),(6840,2025),(5004,2556)
41,(11916,1422),(10458,5238),(11142,5274),(1638,1656),(4122,2250),(6408,4860),(8082,2628),(9495,6309),(6840,1728),(5022,2736)
42,(11934,1782),(10800,5256),(11220,5622),(1746,1332),(4104,2484),(6021,4860),(7740,2628),(9810,6300),(6876,1350),(5004,2556)
43,(11952,2142),(11142,5274),(11298,5970),(1854,1008),(4104,2808),(5634,4860),(7812,2898),(9495,6309),(6624,1332),(5022,2736)
44,(12318,2124),(11220,5622),(11376,6318),(2178,864),(4104,2916),(5508,4878),(7452,2988),(9180,6318),(6390,1404),(4608,2736)
45,(12684,2106),(11298,5970),(11442,6600),(1854,1008),(4518,2934),(5292,5058),(7308,2844),(9174,5964),(6624,1332),(4590,2502)
46,(13050,2088),(11376,6318),(11508,6882),(2178,864),(4500,3150),(5508,4878),(7074,2718),(9168,5610),(6390,1404),(5004,2556)
47,(13068,2430),(10998,6318),(11574,7164),(1854,1008),(4356,3348),(5634,4860),(6858,2664),(9162,5256),(6624,1332),(4590,2502)
48,(12702,2442),(10620,6318),(11254,7168),(1746,1332),(4104,3348),(5886,4554),(6597,2511),(9504,5274),(6876,1350),(4608,2736)
49,(12336,2454),(10242,6318),(10935,7173),(1638,1656),(4140,3744),(5994,4356),(6336,2358),(9846,5292),(6894,1062),(4626,2934)
50,(11970,2466),(10242,5922),(10615,7177),(1674,2016),(4104,3348),(6030,4050),(6282,2142),(9846,5634),(7155,1089),(4518,2934)
51,(11673,2457),(9846,5976),(10296,7182),(1722,2310),(4140,3132),(5922,4050),(6156,2142),(9846,5976),(7416,1116),(4104,2916)
52,(11376,2448),(10242,5922),(9918,7170),(1770,2604),(4104,2916),(5832,4284),(6030,1890),(10242,5922),(7416,720),(4140,3132)
53,(11304,2160),(10242,6318),(9540,7158),(1818,2898),(3798,2952),(5562,4608),(5841,1719),(9846,5976),(7416,1116),(4500,3150)
54,(11025,2277),(10260,6606),(9162,7146),(1521,2929),(3456,2988),(5346,4572),(5652,1548),(10242,5922),(7416,720),(4356,3348)
55,(10746,2394),(10278,6894),(9153,7398),(1224,2961),(3474,3186),(4986,4572),(5616,1278),(9846,5976),(7416,1116),(4644,3330)
56,(10467,2511),(10296,7182),(9144,7650),(927,2992),(3438,3330),(5004,4302),(6066,1278),(9810,6300),(7155,1089),(4932,3348)
57,(10188,2628),(10332,7650),(9594,7650),(630,3024),(3852,3330),(4590,4356),(5616,1278),(9495,6309),(6894,1062),(5166,3330)
58,(9846,2682),(9963,7650),(9963,7650),(720,3393),(3438,3330),(4626,4617),(6066,1278),(9180,6318),(6876,1350),(5148,3168)
59,(9504,2736),(9594,7650),(10332,7650),(810,3762),(3474,3186),(4662,4878),(5616,1278),(8829,6309),(6840,1728),(4950,3186)
60,(9162,2790),(9963,7650),(10296,7182),(855,4050),(3456,2988),(4986,4896),(5652,1548),(8478,6300),(6480,1719),(4932,3348)
61,(9180,2664),(10332,7650),(10278,6894),(900,4338),(3132,2916),(4968,4680),(5841,1719),(8460,6642),(6120,1710),(5166,3330)
62,(9198,2340),(10296,7182),(10260,6606),(1278,4266),(3132,2772),(4986,4896),(6030,1890),(8100,6606),(6282,2142),(5166,3780)
63,(9180,2664),(10615,7177),(10242,6318),(1260,4005),(3114,2502),(5130,4968),(6156,2142),(8082,6876),(6156,2142),(4905,3771)
64,(9198,2340),(10935,7173),(10242,5922),(1242,3744),(3096,2070),(4932,5184),(6012,2214),(8064,7146),(6012,2214),(4644,3762)
65,(9180,2664),(11254,7168),(9846,5976),(1602,3690),(3294,2070),(4914,5346),(5769,2277),(7722,7137),(5769,2277),(4392,3753)
66,(9162,2790),(11574,7164),(9810,6300),(1962,3636),(3690,2070),(4500,5508),(5526,2340),(7380,7128),(5526,2340),(4140,3744)
67,(9504,2736),(11508,6882),(9495,6309),(2025,3951),(4086,2070),(4104,5688),(5535,2628),(7452,7596),(5535,2628),(4140,4014)
68,(9846,2682),(11442,6600),(9180,6318),(2088,4266),(4440,2088),(4050,5202),(5544,2916),(7785,7632),(5544,2916),(4140,4284)
69,(10188,2628),(11376,6318),(8829,6309),(2124,4662),(4794,2106),(3762,5220),(5976,2952),(8118,7668),(5364,2952),(4338,4248)
70,(9846,2682),(11298,5970),(8478,6300),(2160,4950),(5148,2124),(3474,5238),(5940,3246),(8118,7974),(5580,3312),(4590,4356)
71,(9504,2736),(11220,5622),(8118,6282),(2196,5166),(4794,2106),(3042,5220),(5904,3540),(7758,7965),(5580,3780),(4626,4617)
72,(9162,2790),(11142,5274),(8118,5928),(2394,5184),(4440,2088),(2718,5202),(5868,3834),(7398,7956),(5616,4050),(4662,4878)
73,(9504,2736),(10800,5256),(8118,5574),(2718,5202),(4086,2070),(2394,5184),(6174,3726),(7074,7956),(5598,4356),(4986,4896)
74,(9846,2682),(10458,5238),(8118,5220),(3042,5220),(4077,1728),(2196,5166),(6552,3690),(6750,7956),(5472,4356),(5130,4968)
75,(10188,2628),(9972,5256),(7776,5238),(3474,5238),(4068,1386),(1872,5175),(6840,3546),(6750,7551),(5346,4572),(5292,5058)
76,(10467,2511),(9846,5292),(7434,5256),(3042,5220),(4374,1344),(1548,5184),(7110,3276),(6750,7146),(4986,4572),(5274,5202)
77,(10746,2394),(9972,5256),(7080,5244),(3042,5508),(4680,1302),(1080,5202),(7128,2844),(6480,7128),(5004,4302),(5058,5454)
78,(11025,2277),(10458,5238),(6726,5232),(3042,5220),(4986,1260),(990,4752),(6768,2952),(6534,7290),(4590,4356),(4806,5544)
79,(11304,2160),(10800,5256),(6372,5220),(2718,5202),(5022,1530),(1278,4770),(6696,2754),(6480,7128),(4338,4248),(4554,5634)
80,(11232,1836),(11142,5274),(6726,5232),(2394,5184),(5058,1800),(1566,4788),(6516,2718),(6750,7146),(4140,4284),(4329,5751)
81,(11160,1512),(11220,5622),(7080,5244),(2160,4950),(5184,1908),(1845,4725),(6516,2934),(6750,7551),(4140,4014),(4104,5868)
82,(11088,1188),(11298,5970),(7434,5256),(2196,5166),(5508,1908),(2124,4662),(6246,2943),(6750,7956),(4140,3744),(3888,6066)
83,(11016,864),(11376,6318),(7416,5592),(1872,5175),(5526,2340),(2088,4266),(5976,2952),(7074,7956),(4392,3753),(3726,6012)
84,(10944,540),(10998,6318),(7398,5928),(1548,5184),(5508,1908),(2430,4269),(5940,3246),(7398,7956),(4644,3762),(3654,6378)
85,(10872,216),(10620,6318),(7380,6264),(1566,4788),(5526,2340),(2772,4272),(5904,3540),(7452,7596),(4905,3771),(3582,6744)
86,(11208,210),(10242,6318),(7749,6273),(1278,4770),(5508,1908),(3114,4275),(5868,3834),(7785,7632),(5166,3780),(3510,7110)
87,(11544,204),(9810,6300),(8118,6282),(990,4752),(5184,1908),(3456,4278),(5922,4050),(8118,7668),(5166,3330),(3888,7110)
88,(11880,198),(9495,6309),(8100,6606),(1080,5202),(5058,1800),(3798,4281),(5616,4050),(8091,7407),(4932,3348),(4266,7110)
89,(12240,186),(9180,6318),(8460,6642),(990,4752),(5022,1530),(4140,4284),(5508,4068),(8064,7146),(4644,3330),(4644,7110)
90,(12600,174),(9171,6732),(8478,6300),(1278,4770),(4986,1260),(4122,4644),(5292,4284),(8082,6876),(4932,3348),(5022,7110)
91,(12960,162),(9162,7146),(8829,6309),(1566,4788),(5022,1530),(4104,5004),(5472,4356),(8100,6606),(4950,3186),(5028,6828)
92,(12969,423),(8796,7146),(9180,6318),(1845,4725),(5058,1800),(4194,5238),(5346,4572),(8460,6642),(5148,3168),(5034,6546)
93,(12978,684),(8430,7146),(9174,5964),(2124,4662),(5184,1908),(4455,5211),(5562,4608),(8478,6300),(5166,2934),(5040,6264)
94,(12612,690),(8064,7146),(9168,5610),(2088,4266),(5058,1800),(4716,5184),(5274,4788),(8118,6282),(5058,2916),(4779,6228)
95,(12246,696),(8430,7146),(9162,5256),(1683,4266),(5022,1530),(4662,4878),(5562,4608),(7749,6273),(5022,2736),(4518,6192)
96,(11880,702),(8796,7146),(9162,4959),(1278,4266),(4986,1260),(4716,5184),(5634,4860),(7380,6264),(5058,2916),(4626,5814)
97,(11898,1062),(9162,7146),(9162,4662),(900,4338),(4680,1302),(4932,5184),(5886,4554),(7380,6552),(5022,2736),(4554,5634)
98,(11916,1422),(8796,7146),(8802,4662),(1278,4266),(4374,1344),(4914,5346),(5994,4356),(7380,6840),(5058,2916),(4806,5544)
99,(11934,1782),(8430,7146),(8442,4662),(900,4338),(4068,1386),(4500,5508),(6030,4050),(7380,7128),(5364,2952),(5058,5454)
100,(11952,2142),(8064,7146),(8082,4662),(990,4752),(4014,1062),(4104,5688),(6408,3852),(7452,7596),(5544,2916),(5094,5634)
101,(12318,2124),(8430,7146),(8064,4383),(1080,5202),(3960,738),(4050,5202),(6390,4086),(7785,7632),(5976,2952),(5238,5886)
102,(12684,2106),(8796,7146),(8046,4104),(1548,5184),(3603,763),(3762,5220),(6678,4050),(8118,7668),(6246,2943),(5238,6210)
103,(13050,2088),(9162,7146),(7731,4104),(1872,5175),(3247,788),(3474,5238),(6984,4050),(8118,7974),(6516,2934),(5580,6246)
104,(13068,2430),(9540,7158),(7416,4104),(2196,5166),(2890,813),(3600,5625),(7020,3852),(7758,7965),(6768,2952),(5592,6534)
105,(12702,2442),(9918,7170),(7407,4383),(2394,5184),(2534,838),(3726,6012),(7110,3582),(7398,7956),(6696,2754),(5604,6822)
106,(12336,2454),(10296,7182),(7398,4662),(2160,4950),(2178,864),(3411,5985),(7308,3186),(7758,7965),(6858,2664),(5616,7110)
107,(11970,2466),(10332,7650),(7398,4842),(2124,4662),(1854,1008),(3096,5958),(7110,3582),(8118,7974),(6597,2511),(5904,7116)
108,(11673,2457),(9963,7650),(7398,4662),(1845,4725),(1746,1332),(2745,5926),(6840,3726),(7758,7965),(6336,2358),(6192,7122)
109,(11376,2448),(9594,7650),(7398,4842),(1566,4788),(1638,1656),(2394,5895),(6408,3852),(7398,7956),(6597,2511),(6480,7128)
110,(11304,2160),(9630,7992),(7398,4662),(1548,5184),(1674,2016),(2043,5863),(6642,3852),(7074,7956),(6858,2664),(6534,7290)
111,(11232,1836),(9162,7992),(7740,4662),(1080,5202),(1638,1656),(1692,5832),(7020,3852),(6750,7956),(7074,2718),(6222,7278)
112,(11160,1512),(9144,7650),(8082,4662),(990,4752),(1674,2016),(1728,5652),(7452,3888),(6750,7551),(7308,2844),(5910,7266)
113,(11088,1188),(9162,7992),(8100,4941),(1080,5202),(1638,1656),(2056,5616),(7416,4104),(6750,7146),(7452,2988),(5598,7254)
114,(11016,864),(9630,7992),(8118,5220),(1548,5184),(1746,1332),(2385,5580),(7731,4104),(6744,6858),(7308,3186),(5607,7587)
115,(10944,540),(9969,7995),(8466,5232),(1872,5175),(1854,1008),(2713,5544),(8046,4104),(6738,6570),(7110,3582),(5616,7920)
116,(10872,216),(10308,7998),(8814,5244),(2196,5166),(2178,864),(3042,5508),(8424,4098),(6732,6282),(6840,3546),(5316,7932)
117,(11208,210),(10647,8001),(9162,5256),(2394,5184),(1854,1008),(3042,5220),(8802,4092),(6372,6210),(7110,3276),(5016,7944)
118,(11544,204),(10986,8004),(9504,5274),(2160,4950),(2178,864),(3042,5508),(9180,4086),(5976,6228),(7128,2844),(4716,7956)
119,(11880,198),(11325,8007),(9846,5292),(2124,4662),(2534,838),(2713,5544),(8802,4092),(5580,6246),(7110,3276),(5016,7944)
120,(11544,204),(11664,8010),(9972,5256),(2088,4266),(2890,813),(2385,5580),(8424,4098),(5592,5904),(6840,3546),(5316,7932)
121,(11208,210),(12008,8014),(10458,5238),(2430,4269),(3247,788),(2056,5616),(8046,4104),(5604,5562),(6552,3690),(5616,7920)
122,(10872,216),(12352,8019),(10446,4902),(2772,4272),(3603,763),(1728,5652),(8064,4383),(5616,5220),(6174,3726),(5316,7932)
123,(10944,540),(12696,8023),(10434,4566),(3114,4275),(3960,738),(1692,5832),(8082,4662),(5634,4860),(5868,3834),(5016,7944)
124,(11016,864),(13041,8028),(10422,4230),(3456,4278),(3798,360),(1224,5814),(7740,4662),(5886,4554),(5922,4050),(4716,7956)
125,(11088,1188),(13385,8032),(9954,4230),(3798,4281),(3472,364),(1269,6147),(7398,4662),(5994,4356),(6030,4050),(4692,7674)
126,(11160,1512),(13729,8037),(9882,4032),(4140,4284),(3146,369),(1314,6480),(7062,4662),(6030,4050),(6408,3852),(4668,7392)
127,(11232,1836),(14073,8041),(9954,4230),(4140,4014),(2821,374),(1678,6430),(6726,4662),(6390,4086),(6840,3726),(4644,7110)
128,(11304,2160),(14418,8046),(10422,4230),(4140,3744),(2495,379),(2043,6381),(6390,4662),(6408,3852),(6408,3852),(4602,6804)
129,(11376,2448),(14460,7704),(10434,4566),(3798,3750),(2169,384),(2407,6331),(6408,4860),(6840,3726),(6642,3852),(4560,6498)
130,(11673,2457),(14502,7362),(10446,4902),(3456,3756),(1844,389),(2772,6282),(6738,4854),(7110,3582),(6678,4050),(4518,6192)
131,(11970,2466),(14544,7020),(10458,5238),(3114,3762),(1518,394),(2520,6570),(7068,4848),(6840,3546),(6390,4086),(4158,6084)
132,(12336,2454),(14418,6840),(9972,5256),(3186,3366),(1192,399),(2268,6858),(7398,4842),(7110,3276),(6390,4374),(4104,5868)
133,(12702,2442),(14040,6840),(9990,4851),(3168,3186),(867,404),(2106,7074),(7434,5256),(7128,2844),(6390,4662),(4104,5688)
134,(13068,2430),(13671,6912),(10008,4446),(3132,2916),(541,409),(1782,7083),(7776,5238),(6696,2754),(6408,4860),(4500,5508)
135,(13050,2088),(13302,6984),(9603,4419),(3132,2772),(216,414),(1458,7092),(8118,5220),(6858,2664),(6738,4854),(4914,5346)
136,(12684,2106),(12956,7020),(9198,4392),(3456,2808),(541,409),(1512,7371),(8100,4941),(6840,2322),(7068,4848),(4932,5184)
137,(12318,2124),(12610,7056),(9162,4662),(3456,2502),(867,404),(1566,7650),(8082,4662),(7137,2349),(7398,4842),(4716,5184)
138,(11952,2142),(12265,7092),(9162,4959),(3474,2250),(1192,399),(1602,7938),(8100,4941),(7434,2376),(7434,5256),(4455,5211)
139,(11934,1782),(11919,7128),(9162,5256),(3798,2250),(1518,394),(1902,7926),(8118,5220),(7452,1908),(7776,5238),(4194,5238)
140,(11916,1422),(11574,7164),(9504,5274),(4122,2250),(1844,389),(2202,7914),(7776,5238),(7434,2376),(8118,5220),(4104,5004)
141,(11898,1062),(11604,7446),(9846,5292),(4590,2250),(2169,384),(2502,7902),(7434,5256),(7740,2340),(8466,5232),(4050,5202)
142,(11880,702),(11634,7728),(9846,5634),(4590,2502),(2495,379),(2493,7506),(7398,4842),(7434,2376),(8814,5244),(3762,5220)
143,(12246,696),(11664,8010),(9846,5976),(4608,2736),(2821,374),(2484,7110),(7398,4662),(7443,2682),(9162,5256),(3474,5238)
144,(12612,690),(12008,8014),(10242,5922),(4626,2934),(3146,369),(2826,7110),(7407,4383),(7452,2988),(9162,4959),(3042,5220)
145,(12978,684),(12352,8019),(10242,6318),(4644,3330),(3472,364),(3168,7110),(7416,4104),(7308,3186),(9162,4662),(3042,5508)
146,(12969,423),(12696,8023),(10620,6318),(4356,3348),(3798,360),(3510,7110),(6984,4050),(7110,3582),(9198,4392),(3042,5220)
147,(12960,162),(13041,8028),(10998,6318),(4500,3150),(3472,364),(3519,7506),(6678,4050),(7020,3852),(9603,4419),(2718,5202)
148,(12600,174),(13385,8032),(11376,6318),(4518,2934),(3146,369),(3528,7902),(6390,4086),(6984,4050),(10008,4446),(2394,5184)
149,(12240,186),(13729,8037),(11442,6600),(4104,2916),(2821,374),(3825,7915),(6390,4374),(6678,4050),(9603,4419),(2160,4950)
150,(11880,198),(14073,8041),(11508,6882),(4140,3132),(2495,379),(4122,7929),(6390,4662),(6642,3852),(9198,4392),(2196,5166)
151,(12240,186),(14418,8046),(11574,7164),(4104,2916),(2169,384),(4419,7942),(6408,4860),(6678,4050),(9603,4419),(2394,5184)
152,(12600,174),(14460,7704),(11508,6882),(4104,2808),(1844,389),(4716,7956),(6021,4860),(6642,3852),(10008,4446),(2160,4950)
153,(12960,162),(14502,7362),(11442,6600),(4104,2484),(1518,394),(4692,7674),(5634,4860),(6408,3852),(9603,4419),(2196,5166)
154,(12969,423),(14544,7020),(11376,6318),(4104,2808),(1192,399),(4668,7392),(5508,4878),(6840,3726),(9198,4392),(2394,5184)
155,(12978,684),(14418,6840),(11298,5970),(4104,2484),(867,404),(4644,7110),(5634,4860),(6408,3852),(9162,4662),(2196,5166)
156,(12612,690),(14040,6840),(11220,5622),(4122,2250),(541,409),(5022,7110),(5886,4554),(6030,4050),(8802,4662),(2160,4950)
157,(12246,696),(13671,6912),(11142,5274),(4086,2070),(216,414),(5319,7110),(5994,4356),(5922,4050),(8442,4662),(2196,5166)
158,(11880,702),(13302,6984),(11460,5286),(3690,2070),(541,409),(5616,7110),(6030,4050),(5616,4050),(8082,4662),(2160,4950)
159,(11898,1062),(12956,7020),(11778,5298),(3294,2070),(867,404),(5598,7254),(5922,4050),(5580,3780),(7740,4662),(2394,5184)
160,(11916,1422),(12610,7056),(12096,5310),(3294,2250),(1192,399),(5616,7110),(5832,4284),(5616,4050),(7398,4662),(2718,5202)
161,(11934,1782),(12265,7092),(12414,5322),(3474,2250),(1518,394),(5604,6822),(5562,4608),(5508,4068),(7398,4842),(3042,5220)
162,(11952,2142),(11919,7128),(12732,5334),(3294,2250),(1844,389),(5592,6534),(5598,4356),(5292,4284),(7068,4848),(3042,5508)
163,(12318,2124),(11574,7164),(13050,5346),(3294,2070),(2169,384),(5580,6246),(5616,4050),(5472,4356),(6738,4854),(3042,5220)
164,(12684,2106),(11254,7168),(13266,5292),(3096,2070),(2495,379),(5592,5904),(5580,3780),(5598,4356),(6408,4860),(3474,5238)
165,(13050,2088),(10935,7173),(13050,5346),(3114,2502),(2821,374),(5604,5562),(5580,3312),(5562,4608),(6372,5220),(3600,5625)
166,(13068,2430),(10615,7177),(13266,5292),(3096,2070),(3146,369),(5616,5220),(5364,2952),(5346,4572),(5994,5220),(3726,6012)
167,(12702,2442),(10296,7182),(13050,5346),(3114,2502),(3472,364),(5604,5562),(5058,2916),(4986,4572),(5616,5220),(3411,5985)
168,(12336,2454),(10278,6894),(12732,5334),(3132,2772),(3798,360),(5592,5904),(5166,2934),(5004,4302),(5274,5202),(3096,5958)
169,(11970,2466),(10260,6606),(12414,5322),(3456,2808),(4137,348),(5580,6246),(5148,3168),(4590,4356),(4932,5184),(2772,6282)
170,(11673,2457),(10242,6318),(12096,5310),(3456,2502),(4476,336),(5238,6210),(4950,3186),(4626,4617),(5130,4968),(3096,5958)
171,(11376,2448),(10242,5922),(11778,5298),(3456,2808),(4815,324),(5040,6264),(5148,3168),(4662,4878),(4986,4896),(2772,6282)
172,(11673,2457),(9846,5976),(11460,5286),(3132,2772),(5154,312),(5034,6546),(5166,3330),(4716,5184),(4662,4878),(3096,5958)
173,(11970,2466),(9810,6300),(11142,5274),(3114,2502),(5493,300),(5028,6828),(5166,3780),(4455,5211),(4626,4617),(2772,6282)
174,(11673,2457),(9495,6309),(11220,5622),(3456,2502),(5832,288),(5022,7110),(5580,3780),(4194,5238),(4590,4356),(3096,5958)
175,(11376,2448),(9180,6318),(11298,5970),(3474,2250),(6174,288),(4644,7110),(5166,3780),(4050,5202),(4626,4617),(3411,5985)
176,(11304,2160),(9495,6309),(11376,6318),(3294,2250),(6516,288),(4266,7110),(5166,3330),(4104,5688),(4662,4878),(3726,6012)
177,(11025,2277),(9810,6300),(11442,6600),(3294,2070),(6642,270),(3888,7110),(5148,3168),(4500,5508),(4986,4896),(3888,6066)
178,(10746,2394),(9846,5976),(11508,6882),(3690,2070),(6705,513),(3510,7110),(5166,2934),(4914,5346),(5130,4968),(4158,6084)
179,(10467,2511),(9846,5634),(11574,7164),(4086,2070),(6768,756),(3168,7110),(5058,2916),(4932,5184),(5292,5058),(4518,6192)
180,(10188,2628),(9846,5292),(11254,7168),(4122,2250),(6705,513),(2826,7110),(4626,2934),(5274,5202),(5508,4878),(4779,6228)
181,(9846,2682),(9972,5256),(10935,7173),(4590,2250),(6642,270),(2484,7110),(4518,2934),(5058,5454),(5634,4860),(5040,6264)
182,(9504,2736),(10458,5238),(10615,7177),(4590,2502),(6705,513),(2493,7506),(4626,2934),(4806,5544),(5886,4554),(5034,6546)
183,(9162,2790),(10800,5256),(10296,7182),(4608,2736),(6768,756),(2502,7902),(4518,2934),(4554,5634),(5994,4356),(5028,6828)
184,(9180,2664),(11142,5274),(9918,7170),(5022,2736),(6705,513),(2844,7902),(4626,2934),(4329,5751),(5886,4554),(5022,7110)
185,(9198,2340),(11220,5622),(9540,7158),(5058,2916),(6642,270),(3186,7902),(4518,2934),(4104,5868),(5634,4860),(5319,7110)
186,(9180,2664),(11298,5970),(9162,7146),(5364,2952),(6516,288),(3528,7902),(4626,2934),(4329,5751),(5562,4608),(5616,7110)
187,(9198,2340),(11376,6318),(9153,7398),(5058,2916),(6624,738),(3825,7915),(5058,2916),(4554,5634),(5832,4284),(5904,7116)
188,(9180,2664),(11298,5970),(9144,7650),(5166,2934),(6516,1008),(4122,7929),(5022,2736),(4626,5814),(5922,4050),(6192,7122)
189,(9162,2790),(11220,5622),(9162,7992),(5148,3168),(6408,1278),(4419,7942),(5004,2556),(4554,5634),(5832,4284),(6480,7128)
190,(9504,2736),(11142,5274),(9144,7650),(5166,2934),(6066,1278),(4716,7956),(5022,2736),(4329,5751),(5562,4608),(6750,7146)
191,(9846,2682),(10800,5256),(9162,7992),(5148,3168),(5616,1278),(4419,7942),(5004,2556),(4104,5868),(5274,4788),(6744,6858)
192,(10188,2628),(10458,5238),(9144,7650),(5166,2934),(6066,1278),(4122,7929),(5022,2736),(4104,5688),(5130,4968),(6738,6570)
193,(9846,2682),(9972,5256),(9594,7650),(5148,3168),(5796,936),(3825,7915),(5004,2556),(4500,5508),(4932,5184),(6732,6282)
