Index_Num,starttime,resolution,speed,volume,occupancy,速度,车流量,占有率,日期,时间,ID,年,月,日,速度均值,车流量均值,占有率均值
9170,3/17/2011 0:10:00,0:05:00,59,4,.36,59,4,.36,3/17/2011,0:10:00,4585,2011,3,17,58.7297095568798,25.4822907978871,3.19587228245761
9746,3/18/2011 0:10:00,0:05:00, ,0,0,56.1172671193534,0,0,3/18/2011,0:10:00,4873,2011,3,18,58.7297095568798,25.4822907978871,3.19587228245761
10323,3/19/2011 0:10:00,0:05:00,57.67,6,.4,57.67,6,.4,3/19/2011,0:10:00,5161,2011,3,19,58.7297095568798,25.4822907978871,3.19587228245761
10899,3/20/2011 0:10:00,0:05:00,64.5,4,0,64.5,4,0,3/20/2011,0:10:00,5449,2011,3,20,58.7297095568798,25.4822907978871,3.19587228245761
11474,3/21/2011 0:10:00,0:05:00,61,10,.55,61,10,.55,3/21/2011,0:10:00,5737,2011,3,21,58.7297095568798,25.4822907978871,3.19587228245761
12050,3/22/2011 0:10:00,0:05:00,67,2,0,67,2,0,3/22/2011,0:10:00,6025,2011,3,22,58.7297095568798,25.4822907978871,3.19587228245761
12608,3/23/2011 0:10:00,0:05:00,65.89,9,.18,65.89,9,.18,3/23/2011,0:10:00,6304,2011,3,23,58.7297095568798,25.4822907978871,3.19587228245761
13170,3/24/2011 0:10:00,0:05:00,62.29,7,.44,62.29,7,.44,3/24/2011,0:10:00,6585,2011,3,24,58.7297095568798,25.4822907978871,3.19587228245761
13747,3/25/2011 0:10:00,0:05:00,60.75,8,1.44,60.75,8,1.44,3/25/2011,0:10:00,6873,2011,3,25,58.7297095568798,25.4822907978871,3.19587228245761
14323,3/26/2011 0:10:00,0:05:00, , , ,56.8360910044333,70.8298582151793,9.79179649708092,3/26/2011,0:10:00,7161,2011,3,26,58.7297095568798,25.4822907978871,3.19587228245761
14899,3/27/2011 0:10:00,0:05:00,63,2,0,63,2,0,3/27/2011,0:10:00,7449,2011,3,27,58.7297095568798,25.4822907978871,3.19587228245761
15475,3/28/2011 0:10:00,0:05:00, , , ,57.017053660817,70.8298582151793,9.79179649708092,3/28/2011,0:10:00,7737,2011,3,28,58.7297095568798,25.4822907978871,3.19587228245761
16050,3/29/2011 0:10:00,0:05:00, , , ,57.1075349890089,70.8298582151793,9.79179649708092,3/29/2011,0:10:00,8025,2011,3,29,58.7297095568798,25.4822907978871,3.19587228245761
16605,3/30/2011 0:10:00,0:05:00, , , ,57.1945604331379,70.8298582151793,9.79179649708092,3/30/2011,0:10:00,8302,2011,3,30,58.7297095568798,25.4822907978871,3.19587228245761
8,3/1/2011 0:15:00,0:05:00, , , ,54.5875671646096,70.8298582151793,9.79179649708092,3/1/2011,0:15:00,4,2011,3,1,58.2782273644705,25.5822907978871,3.18687228245761
584,3/2/2011 0:15:00,0:05:00,65,4,.2,65,4,.2,3/2/2011,0:15:00,292,2011,3,2,58.2782273644705,25.5822907978871,3.18687228245761
1159,3/3/2011 0:15:00,0:05:00,63.2,10,.53,63.2,10,.53,3/3/2011,0:15:00,580,2011,3,3,58.2782273644705,25.5822907978871,3.18687228245761
1735,3/4/2011 0:15:00,0:05:00, , , ,54.8590111491852,70.8298582151793,9.79179649708092,3/4/2011,0:15:00,868,2011,3,4,58.2782273644705,25.5822907978871,3.18687228245761
2312,3/5/2011 0:15:00,0:05:00, , , ,54.949492477377,70.8298582151793,9.79179649708092,3/5/2011,0:15:00,1156,2011,3,5,58.2782273644705,25.5822907978871,3.18687228245761
2887,3/6/2011 0:15:00,0:05:00, ,0,0,55.0399738055689,0,0,3/6/2011,0:15:00,1444,2011,3,6,58.2782273644705,25.5822907978871,3.18687228245761
3463,3/7/2011 0:15:00,0:05:00,59.6,5,.13,59.6,5,.13,3/7/2011,0:15:00,1732,2011,3,7,58.2782273644705,25.5822907978871,3.18687228245761
4039,3/8/2011 0:15:00,0:05:00,61.67,6,.86,61.67,6,.86,3/8/2011,0:15:00,2020,2011,3,8,58.2782273644705,25.5822907978871,3.18687228245761
4616,3/9/2011 0:15:00,0:05:00,62.46,13,.64,62.46,13,.64,3/9/2011,0:15:00,2308,2011,3,9,58.2782273644705,25.5822907978871,3.18687228245761
5192,3/10/2011 0:15:00,0:05:00, , , ,55.4018991183364,70.8298582151793,9.79179649708092,3/10/2011,0:15:00,2596,2011,3,10,58.2782273644705,25.5822907978871,3.18687228245761
5768,3/11/2011 0:15:00,0:05:00, , , ,55.4923804465283,70.8298582151793,9.79179649708092,3/11/2011,0:15:00,2884,2011,3,11,58.2782273644705,25.5822907978871,3.18687228245761
6343,3/12/2011 0:15:00,0:05:00,61.33,6,.14,61.33,6,.14,3/12/2011,0:15:00,3172,2011,3,12,58.2782273644705,25.5822907978871,3.18687228245761
6870,3/13/2011 0:15:00,0:05:00,65,3,.07,65,3,.07,3/13/2011,0:15:00,3435,2011,3,13,58.2782273644705,25.5822907978871,3.18687228245761
7447,3/14/2011 0:15:00,0:05:00,65.33,6,.17,65.33,6,.17,3/14/2011,0:15:00,3723,2011,3,14,58.2782273644705,25.5822907978871,3.18687228245761
8022,3/15/2011 0:15:00,0:05:00,59.33,6,.46,59.33,6,.46,3/15/2011,0:15:00,4011,2011,3,15,58.2782273644705,25.5822907978871,3.18687228245761
8596,3/16/2011 0:15:00,0:05:00,62.57,7,.13,62.57,7,.13,3/16/2011,0:15:00,4298,2011,3,16,58.2782273644705,25.5822907978871,3.18687228245761
9172,3/17/2011 0:15:00,0:05:00,0,2,0,0,2,0,3/17/2011,0:15:00,4586,2011,3,17,58.2782273644705,25.5822907978871,3.18687228245761
9748,3/18/2011 0:15:00,0:05:00,60.47,15,.79,60.47,15,.79,3/18/2011,0:15:00,4874,2011,3,18,58.2782273644705,25.5822907978871,3.18687228245761
10325,3/19/2011 0:15:00,0:05:00,59.5,8,1,59.5,8,1,3/19/2011,0:15:00,5162,2011,3,19,58.2782273644705,25.5822907978871,3.18687228245761
10900,3/20/2011 0:15:00,0:05:00,66.33,6,.13,66.33,6,.13,3/20/2011,0:15:00,5450,2011,3,20,58.2782273644705,25.5822907978871,3.18687228245761
11477,3/21/2011 0:15:00,0:05:00,61.67,3,.07,61.67,3,.07,3/21/2011,0:15:00,5738,2011,3,21,58.2782273644705,25.5822907978871,3.18687228245761
12053,3/22/2011 0:15:00,0:05:00,60.4,10,.43,60.4,10,.43,3/22/2011,0:15:00,6026,2011,3,22,58.2782273644705,25.5822907978871,3.18687228245761
12610,3/23/2011 0:15:00,0:05:00,65,13,1.15,65,13,1.15,3/23/2011,0:15:00,6305,2011,3,23,58.2782273644705,25.5822907978871,3.18687228245761
13172,3/24/2011 0:15:00,0:05:00,60,2,.22,60,2,.22,3/24/2011,0:15:00,6586,2011,3,24,58.2782273644705,25.5822907978871,3.18687228245761
13748,3/25/2011 0:15:00,0:05:00,63,2,0,63,2,0,3/25/2011,0:15:00,6874,2011,3,25,58.2782273644705,25.5822907978871,3.18687228245761
14324,3/26/2011 0:15:00,0:05:00, , , ,56.8364051757117,70.8298582151793,9.79179649708092,3/26/2011,0:15:00,7162,2011,3,26,58.2782273644705,25.5822907978871,3.18687228245761
14900,3/27/2011 0:15:00,0:05:00,68,3,.36,68,3,.36,3/27/2011,0:15:00,7450,2011,3,27,58.2782273644705,25.5822907978871,3.18687228245761
15476,3/28/2011 0:15:00,0:05:00, , , ,57.0173678320955,70.8298582151793,9.79179649708092,3/28/2011,0:15:00,7738,2011,3,28,58.2782273644705,25.5822907978871,3.18687228245761
16053,3/29/2011 0:15:00,0:05:00, , , ,57.1078491602873,70.8298582151793,9.79179649708092,3/29/2011,0:15:00,8026,2011,3,29,58.2782273644705,25.5822907978871,3.18687228245761
16607,3/30/2011 0:15:00,0:05:00, , , ,57.1948746044163,70.8298582151793,9.79179649708092,3/30/2011,0:15:00,8303,2011,3,30,58.2782273644705,25.5822907978871,3.18687228245761
9,3/1/2011 0:20:00,0:05:00, , , ,54.587881335888,70.8298582151793,9.79179649708092,3/1/2011,0:20:00,5,2011,3,1,61.0530308434428,26.1489574645538,3.12687228245761
586,3/2/2011 0:20:00,0:05:00,66.75,8,.25,66.75,8,.25,3/2/2011,0:20:00,293,2011,3,2,61.0530308434428,26.1489574645538,3.12687228245761
1162,3/3/2011 0:20:00,0:05:00,60.8,10,.53,60.8,10,.53,3/3/2011,0:20:00,581,2011,3,3,61.0530308434428,26.1489574645538,3.12687228245761
1737,3/4/2011 0:20:00,0:05:00, , , ,54.8593253204636,70.8298582151793,9.79179649708092,3/4/2011,0:20:00,869,2011,3,4,61.0530308434428,26.1489574645538,3.12687228245761
2313,3/5/2011 0:20:00,0:05:00, , , ,54.9498066486555,70.8298582151793,9.79179649708092,3/5/2011,0:20:00,1157,2011,3,5,61.0530308434428,26.1489574645538,3.12687228245761
2889,3/6/2011 0:20:00,0:05:00,65,10,.5,65,10,.5,3/6/2011,0:20:00,1445,2011,3,6,61.0530308434428,26.1489574645538,3.12687228245761
3465,3/7/2011 0:20:00,0:05:00,62,5,.27,62,5,.27,3/7/2011,0:20:00,1733,2011,3,7,61.0530308434428,26.1489574645538,3.12687228245761
4042,3/8/2011 0:20:00,0:05:00, ,0,0,55.2212506332311,0,0,3/8/2011,0:20:00,2021,2011,3,8,61.0530308434428,26.1489574645538,3.12687228245761
4617,3/9/2011 0:20:00,0:05:00,66,2,0,66,2,0,3/9/2011,0:20:00,2309,2011,3,9,61.0530308434428,26.1489574645538,3.12687228245761
5194,3/10/2011 0:20:00,0:05:00, , , ,55.4022132896148,70.8298582151793,9.79179649708092,3/10/2011,0:20:00,2597,2011,3,10,61.0530308434428,26.1489574645538,3.12687228245761
5769,3/11/2011 0:20:00,0:05:00, , , ,55.4926946178067,70.8298582151793,9.79179649708092,3/11/2011,0:20:00,2885,2011,3,11,61.0530308434428,26.1489574645538,3.12687228245761
6346,3/12/2011 0:20:00,0:05:00,61.78,9,.33,61.78,9,.33,3/12/2011,0:20:00,3173,2011,3,12,61.0530308434428,26.1489574645538,3.12687228245761
6872,3/13/2011 0:20:00,0:05:00,66.8,5,.2,66.8,5,.2,3/13/2011,0:20:00,3436,2011,3,13,61.0530308434428,26.1489574645538,3.12687228245761
7449,3/14/2011 0:20:00,0:05:00,62,3,0,62,3,0,3/14/2011,0:20:00,3724,2011,3,14,61.0530308434428,26.1489574645538,3.12687228245761
8025,3/15/2011 0:20:00,0:05:00,62.67,9,.07,62.67,9,.07,3/15/2011,0:20:00,4012,2011,3,15,61.0530308434428,26.1489574645538,3.12687228245761
8598,3/16/2011 0:20:00,0:05:00,63.25,12,.53,63.25,12,.53,3/16/2011,0:20:00,4299,2011,3,16,61.0530308434428,26.1489574645538,3.12687228245761
9174,3/17/2011 0:20:00,0:05:00,65.18,17,.67,65.18,17,.67,3/17/2011,0:20:00,4587,2011,3,17,61.0530308434428,26.1489574645538,3.12687228245761
9750,3/18/2011 0:20:00,0:05:00,62.64,14,.73,62.64,14,.73,3/18/2011,0:20:00,4875,2011,3,18,61.0530308434428,26.1489574645538,3.12687228245761
10327,3/19/2011 0:20:00,0:05:00,64.5,8,.27,64.5,8,.27,3/19/2011,0:20:00,5163,2011,3,19,61.0530308434428,26.1489574645538,3.12687228245761
10903,3/20/2011 0:20:00,0:05:00,64.86,7,.13,64.86,7,.13,3/20/2011,0:20:00,5451,2011,3,20,61.0530308434428,26.1489574645538,3.12687228245761
11479,3/21/2011 0:20:00,0:05:00,58,2,0,58,2,0,3/21/2011,0:20:00,5739,2011,3,21,61.0530308434428,26.1489574645538,3.12687228245761
12055,3/22/2011 0:20:00,0:05:00,69,1,0,69,1,0,3/22/2011,0:20:00,6027,2011,3,22,61.0530308434428,26.1489574645538,3.12687228245761
12612,3/23/2011 0:20:00,0:05:00,66.63,8,.53,66.63,8,.53,3/23/2011,0:20:00,6306,2011,3,23,61.0530308434428,26.1489574645538,3.12687228245761
13175,3/24/2011 0:20:00,0:05:00,61,4,0,61,4,0,3/24/2011,0:20:00,6587,2011,3,24,61.0530308434428,26.1489574645538,3.12687228245761
13751,3/25/2011 0:20:00,0:05:00,59.56,9,.17,59.56,9,.17,3/25/2011,0:20:00,6875,2011,3,25,61.0530308434428,26.1489574645538,3.12687228245761
14327,3/26/2011 0:20:00,0:05:00, , , ,56.8367193469902,70.8298582151793,9.79179649708092,3/26/2011,0:20:00,7163,2011,3,26,61.0530308434428,26.1489574645538,3.12687228245761
14902,3/27/2011 0:20:00,0:05:00,64.5,4,.5,64.5,4,.5,3/27/2011,0:20:00,7451,2011,3,27,61.0530308434428,26.1489574645538,3.12687228245761
15479,3/28/2011 0:20:00,0:05:00, , , ,57.0176820033739,70.8298582151793,9.79179649708092,3/28/2011,0:20:00,7739,2011,3,28,61.0530308434428,26.1489574645538,3.12687228245761
16054,3/29/2011 0:20:00,0:05:00, , , ,57.1081633315658,70.8298582151793,9.79179649708092,3/29/2011,0:20:00,8027,2011,3,29,61.0530308434428,26.1489574645538,3.12687228245761
16609,3/30/2011 0:20:00,0:05:00, , , ,57.1951887756948,70.8298582151793,9.79179649708092,3/30/2011,0:20:00,8304,2011,3,30,61.0530308434428,26.1489574645538,3.12687228245761
12,3/1/2011 0:25:00,0:05:00, , , ,54.5881955071664,70.8298582151793,9.79179649708092,3/1/2011,0:25:00,6,2011,3,1,60.5377500737186,25.2156241312205,3.10653894912428
588,3/2/2011 0:25:00,0:05:00,67,2,0,67,2,0,3/2/2011,0:25:00,294,2011,3,2,60.5377500737186,25.2156241312205,3.10653894912428
1163,3/3/2011 0:25:00,0:05:00,62,7,.27,62,7,.27,3/3/2011,0:25:00,582,2011,3,3,60.5377500737186,25.2156241312205,3.10653894912428
1739,3/4/2011 0:25:00,0:05:00, , , ,54.8596394917421,70.8298582151793,9.79179649708092,3/4/2011,0:25:00,870,2011,3,4,60.5377500737186,25.2156241312205,3.10653894912428
