10,0.793322,0.275934,0.0439689,7.96822
34,(5210,5837),(9186,4196),(6860,1515),(2093,4321),(2318,7094),(8828,7146),(7085,4062),(4104,2808),(12395,2120),(3960,738)
35,(5149,5730),(9191,4281),(6850,1617),(2124,4662),(2216,7084),(8495,7146),(7020,3852),(4104,2916),(12728,2103),(3828,431)
36,(5155,5741),(9186,4196),(6820,1346),(2093,4330),(2428,7104),(8162,7146),(7003,3940),(4104,2808),(13050,2088),(3907,615)
37,(5204,5826),(9191,4281),(6734,1339),(2113,4542),(2106,7074),(8286,7146),(7241,3870),(4326,2925),(12717,2104),(3872,533)
38,(5094,5634),(9186,4196),(6709,1338),(2103,4440),(2437,7105),(8619,7146),(7433,3997),(4351,2926),(12384,2120),(3863,513)
39,(5210,5837),(9191,4281),(6845,1347),(2103,4431),(2207,7083),(8952,7146),(7452,3888),(4215,2920),(12051,2137),(3916,635)
40,(5149,5730),(9186,4196),(6624,1332),(2113,4551),(2327,7095),(9050,7146),(7434,3994),(4462,2931),(12173,2131),(3819,411)
41,(5155,5741),(9191,4281),(6820,1346),(2093,4321),(2318,7094),(8717,7146),(7416,4104),(4104,2916),(12506,2114),(3960,738)
42,(5204,5826),(9186,4196),(6734,1339),(2124,4662),(2216,7084),(8384,7146),(7433,3997),(4437,2930),(12839,2098),(3828,431)
43,(5094,5634),(9191,4281),(6709,1338),(2093,4330),(2428,7104),(8064,7146),(7452,3888),(4240,2921),(12939,2093),(3907,615)
44,(5210,5837),(9186,4196),(6845,1347),(2113,4542),(2106,7074),(8397,7146),(7434,3994),(4326,2925),(12606,2109),(3872,533)
45,(5149,5730),(9191,4281),(6624,1332),(2103,4440),(2437,7105),(8730,7146),(7416,4104),(4351,2926),(12273,2126),(3863,513)
46,(5155,5741),(9186,4196),(6820,1346),(2103,4431),(2207,7083),(9064,7146),(7433,3997),(4215,2920),(11952,2142),(3916,635)
47,(5204,5826),(9191,4281),(6734,1339),(2113,4551),(2327,7095),(8939,7146),(7452,3888),(4462,2931),(12284,2125),(3819,411)
48,(5094,5634),(9186,4196),(6709,1338),(2093,4321),(2318,7094),(8606,7146),(7434,3994),(4104,2916),(12617,2109),(3960,738)
49,(5210,5837),(9191,4281),(6845,1347),(2124,4662),(2216,7084),(8273,7146),(7416,4104),(4437,2930),(12950,2092),(3828,431)
50,(5149,5730),(9186,4196),(6624,1332),(2093,4330),(2428,7104),(8175,7146),(7473,3779),(4240,2921),(12828,2098),(3907,615)
51,(5155,5741),(9191,4281),(6879,1294),(2113,4542),(2106,7074),(8508,7146),(7473,3781),(4326,2925),(12495,2115),(3872,533)
52,(5204,5826),(9186,4196),(7004,1073),(2103,4440),(2437,7105),(8841,7146),(7416,4104),(4570,2934),(12162,2131),(3863,513)
53,(5094,5634),(9191,4281),(7336,1107),(2103,4431),(2207,7083),(9162,7146),(7433,3997),(4573,2934),(12062,2136),(3916,635)
54,(5210,5837),(9186,4196),(7416,838),(2113,4551),(2327,7095),(8828,7146),(7452,3888),(4570,2934),(12395,2120),(3819,411)
55,(5149,5730),(9191,4281),(7416,942),(2093,4321),(2318,7094),(8495,7146),(7495,3672),(4240,2921),(12728,2103),(3960,738)
56,(5155,5741),(9186,4196),(7416,949),(2124,4662),(2216,7084),(8162,7146),(7473,3779),(4326,2925),(13050,2088),(3828,431)
57,(5204,5826),(9191,4281),(7416,831),(2093,4330),(2428,7104),(8286,7146),(7473,3781),(4351,2926),(12717,2104),(3907,615)
58,(5094,5634),(9186,4196),(7416,1060),(2113,4542),(2106,7074),(8619,7146),(7495,3670),(4215,2920),(12384,2120),(3872,533)
59,(5094,5634),(9191,4281),(7416,720),(2103,4440),(2437,7105),(8952,7146),(7452,3888),(4573,2934),(12051,2137),(3863,513)
60,(5094,5634),(9186,4196),(7416,1053),(2103,4431),(2207,7083),(9050,7146),(7495,3672),(4570,2934),(12173,2131),(3916,635)
61,(5094,5634),(9191,4281),(7416,838),(2113,4551),(2327,7095),(8717,7146),(7473,3779),(4573,2934),(12506,2114),(3819,411)
62,(5094,5634),(9186,4196),(7416,942),(2093,4321),(2318,7094),(8384,7146),(7491,3451),(4351,2926),(12839,2098),(3960,738)
63,(5094,5634),(9183,4502),(7416,949),(2124,4662),(2216,7084),(8064,7146),(7463,3119),(4215,2920),(12939,2093),(3828,431)
64,(5166,5327),(9162,4828),(7420,608),(2093,4330),(2428,7104),(7730,7137),(7308,3186),(4462,2931),(12606,2109),(3907,615)
65,(5292,5058),(9162,5162),(7434,270),(2033,3993),(2106,7074),(7380,7128),(7373,2909),(4104,2916),(12273,2126),(3872,533)
66,(5292,5058),(9162,5033),(7100,270),(1968,3666),(2437,7105),(7046,7137),(7452,2988),(4104,2808),(11952,2142),(3863,513)
67,(5292,5058),(9162,4700),(6767,270),(2016,3908),(2207,7083),(6805,7144),(7386,2922),(4104,2916),(11618,2151),(3978,847)
68,(5292,5058),(9162,4939),(6864,270),(2081,4235),(2327,7095),(7138,7134),(7308,2844),(4437,2930),(11304,2160),(4033,1176)
69,(5292,5058),(9162,5256),(7197,270),(2033,3993),(2318,7094),(7268,7131),(7373,2909),(4467,3194),(11637,2150),(4070,1497)
70,(5292,5058),(9162,4922),(7322,270),(1968,3666),(2216,7084),(6935,7140),(7452,2988),(4522,3337),(11952,2142),(4079,1830)
71,(5292,5058),(9162,4717),(6989,270),(2016,3908),(2428,7104),(6916,7141),(7386,2922),(4865,3343),(11618,2151),(4083,1958)
72,(5292,5058),(9162,5050),(6642,270),(2081,4235),(2106,7074),(7249,7131),(7308,2844),(4644,3330),(11304,2160),(4074,1625)
73,(5292,5058),(9162,5144),(6975,270),(2033,3993),(2437,7105),(7157,7134),(7373,2909),(4388,3303),(11637,2150),(4070,1497)
74,(5292,5058),(9162,4811),(7308,270),(1968,3666),(2207,7083),(6824,7143),(7452,2988),(4333,3141),(11952,2142),(4079,1830)
75,(5292,5058),(9162,4828),(7211,270),(2016,3908),(2327,7095),(7027,7138),(7386,2922),(4112,3296),(11618,2151),(4083,1958)
76,(5292,5058),(9162,5162),(6878,270),(2081,4235),(2318,7094),(7380,7128),(7308,2844),(4195,3134),(11304,2160),(4074,1625)
77,(5292,5058),(9162,5033),(6753,270),(2033,3993),(2216,7084),(7046,7137),(7373,2909),(4444,3147),(11637,2150),(4049,1276)
78,(5292,5058),(9162,4700),(7086,270),(1968,3666),(2428,7104),(6805,7144),(7452,2988),(4195,3134),(11952,2142),(3994,947)
79,(5292,5058),(9162,4939),(7434,270),(2016,3908),(2106,7074),(7138,7134),(7386,2922),(4444,3147),(11618,2151),(3978,847)
80,(5292,5058),(9162,5256),(7100,270),(2081,4235),(2437,7105),(7268,7131),(7308,2844),(4195,3134),(11304,2160),(4033,1176)
81,(5292,5058),(9162,4922),(6767,270),(2033,3993),(2207,7083),(6935,7140),(7373,2909),(4467,3194),(11637,2150),(4049,1276)
82,(5292,5058),(9162,4717),(6864,270),(1968,3666),(2327,7095),(6916,7141),(7452,2988),(4189,3348),(11952,2142),(3994,947)
83,(5292,5058),(9162,5050),(7197,270),(2016,3908),(2318,7094),(7249,7131),(7386,2922),(4140,3132),(11618,2151),(3978,847)
84,(5292,5058),(9162,5144),(7322,270),(2081,4235),(2216,7084),(7157,7134),(7308,2844),(4500,3150),(11304,2160),(4033,1176)
85,(5292,5058),(9162,4811),(6989,270),(2033,3993),(2428,7104),(6824,7143),(7373,2909),(4140,3132),(11637,2150),(4049,1276)
86,(5292,5058),(9162,4828),(6642,270),(1968,3666),(2106,7074),(7027,7138),(7452,2988),(4500,3150),(11952,2142),(3994,947)
87,(5292,5058),(9162,5162),(6975,270),(2016,3908),(2437,7105),(7380,7128),(7386,2922),(4421,3258),(11618,2151),(3978,847)
88,(5292,5058),(9162,5033),(7308,270),(2081,4235),(2207,7083),(7046,7137),(7308,2844),(4278,3138),(11304,2160),(4033,1176)
89,(5292,5058),(9162,4700),(7211,270),(2033,3993),(2327,7095),(6805,7144),(7373,2909),(4361,3143),(11637,2150),(4049,1276)
90,(5292,5058),(9162,4939),(6878,270),(1968,3666),(2318,7094),(7138,7134),(7452,2988),(4356,3348),(11952,2142),(3994,947)
91,(5292,5058),(9162,5256),(6753,270),(2016,3908),(2216,7084),(7268,7131),(7386,2922),(4113,3293),(11618,2151),(3978,847)
92,(5292,5058),(9162,4922),(7086,270),(2081,4235),(2428,7104),(6935,7140),(7308,2844),(4306,3140),(11304,2160),(4033,1176)
93,(5292,5058),(9162,4717),(7434,270),(2033,3993),(2106,7074),(6916,7141),(7373,2909),(4333,3141),(11637,2150),(4049,1276)
94,(5292,5058),(9162,5050),(7100,270),(1968,3666),(2437,7105),(7249,7131),(7452,2988),(4306,3140),(11952,2142),(3994,947)
95,(5292,5058),(9162,5144),(6767,270),(2016,3908),(2207,7083),(7157,7134),(7386,2922),(4333,3141),(11618,2151),(3978,847)
96,(5292,5058),(9162,4811),(6864,270),(2081,4235),(2327,7095),(6824,7143),(7308,2844),(4306,3140),(11304,2160),(4033,1176)
97,(5292,5058),(9162,4828),(7197,270),(2033,3993),(2318,7094),(7027,7138),(7373,2909),(4401,3284),(11637,2150),(4049,1276)
98,(5292,5058),(9162,5162),(7322,270),(1968,3666),(2216,7084),(7380,7128),(7452,2988),(4104,3348),(11952,2142),(3994,947)
99,(5292,5058),(9162,5033),(6989,270),(2016,3908),(2428,7104),(7046,7137),(7386,2922),(4300,3348),(11618,2151),(3978,847)
100,(5292,5058),(9162,4700),(6642,270),(2081,4235),(2106,7074),(6805,7144),(7308,2844),(4215,3348),(11304,2160),(4033,1176)
101,(5292,5058),(9162,4939),(6975,270),(2033,3993),(2437,7105),(7138,7134),(7373,2909),(4454,3213),(11637,2150),(4049,1276)
102,(5292,5058),(9162,5256),(7308,270),(1968,3666),(2207,7083),(7268,7131),(7452,2988),(4222,3136),(11952,2142),(3994,947)
103,(5292,5058),(9162,4922),(7211,270),(2016,3908),(2327,7095),(6935,7140),(7386,2922),(4417,3145),(11618,2151),(3916,635)
104,(5292,5058),(9162,4717),(6878,270),(2081,4235),(2318,7094),(6916,7141),(7308,2844),(4222,3136),(11304,2160),(3819,411)
105,(5292,5058),(9162,5050),(6753,270),(2033,3993),(2216,7084),(7249,7131),(7373,2909),(4104,2860),(11637,2150),(3960,738)
106,(5292,5058),(9162,5144),(7086,270),(1968,3666),(2428,7104),(7157,7134),(7452,2988),(4104,2863),(11952,2142),(3828,431)
107,(5292,5058),(9162,4811),(7434,270),(2016,3908),(2106,7074),(6824,7143),(7386,2922),(4104,2860),(11618,2151),(3907,615)
108,(5292,5058),(9162,4828),(7420,603),(2081,4235),(2437,7105),(7027,7138),(7308,2844),(4104,2863),(11304,2160),(3872,533)
109,(5292,5058),(9162,5162),(7424,497),(2033,3993),(2207,7083),(7380,7128),(7373,2909),(4104,2860),(11637,2150),(3863,513)
110,(5292,5058),(9162,5033),(7322,270),(1968,3666),(2327,7095),(7046,7137),(7452,2988),(4104,2863),(11952,2142),(3916,635)
111,(5292,5058),(9162,4700),(6989,270),(2016,3908),(2318,7094),(6805,7144),(7386,2922),(4104,2860),(11618,2151),(3819,411)
112,(5292,5058),(9162,4939),(6642,270),(2081,4235),(2172,6985),(7138,7134),(7308,2844),(4104,2863),(11304,2160),(3960,738)
113,(5292,5058),(9162,5256),(6975,270),(2113,4542),(2377,6732),(7268,7131),(7373,2909),(4130,3186),(11637,2150),(4014,1066)
114,(5440,5210),(9162,4922),(7308,270),(2103,4440),(2597,6481),(6935,7140),(7452,2988),(3937,3336),(11952,2142),(4068,1386)
115,(5624,5053),(9162,4717),(7211,270),(2103,4431),(2735,6323),(6916,7141),(7386,2922),(3820,3110),(11618,2151),(4013,1057)
116,(5625,5026),(9162,5050),(6878,270),(2113,4551),(2515,6574),(7249,7131),(7308,2844),(3821,3116),(11304,2160),(3960,738)
117,(5624,5053),(9162,5144),(6753,270),(2093,4321),(2296,6825),(7157,7134),(7350,2942),(3836,3220),(11637,2150),(4014,1066)
118,(5625,5026),(9162,4811),(7086,270),(2124,4662),(2450,6648),(6824,7143),(7021,2875),(3805,3006),(11952,2142),(4068,1386)
119,(5624,5053),(9162,4828),(7434,270),(2093,4330),(2670,6398),(7027,7138),(6821,2936),(3852,3330),(11618,2151),(4013,1057)
120,(5562,4870),(9162,5162),(7420,603),(2113,4542),(2662,6407),(7380,7128),(7128,2844),(3804,3000),(11304,2160),(3960,738)
121,(5631,4915),(9162,5033),(7424,497),(2151,4882),(2442,6658),(7046,7137),(6801,2776),(3521,2981),(11637,2150),(3828,431)
122,(5618,5164),(9162,4700),(7429,381),(2186,5111),(2304,6816),(6805,7144),(6913,2799),(3732,2958),(11952,2142),(3907,615)
123,(5631,4915),(9162,4939),(7416,720),(2187,5114),(2524,6565),(7138,7134),(7021,2875),(3521,2981),(11618,2151),(3872,533)
124,(5618,5164),(9162,5256),(7429,386),(2169,5004),(2743,6314),(7268,7131),(6821,2936),(3732,2958),(11304,2160),(3863,513)
125,(5631,4915),(9162,4922),(7425,492),(2168,5001),(2589,6491),(6935,7140),(7128,2844),(3521,2981),(11637,2150),(3916,635)
126,(5618,5164),(9162,4717),(7420,608),(2186,5111),(2369,6741),(6916,7141),(6801,2776),(3732,2958),(11952,2142),(3819,411)
127,(5579,4867),(9162,5050),(7434,270),(2187,5114),(2377,6732),(7249,7131),(6911,2677),(3521,2981),(11618,2151),(3960,738)
128,(5625,5026),(9162,5144),(7420,603),(2169,5004),(2597,6481),(7157,7134),(6912,2677),(3732,2958),(11304,2160),(3828,431)
129,(5624,5053),(9162,4811),(7424,497),(2168,5001),(2735,6323),(6824,7143),(7020,2704),(3521,2981),(11637,2150),(3907,615)
130,(5625,5026),(9162,4828),(7429,381),(2186,5111),(2515,6574),(7027,7138),(7019,2704),(3732,2958),(11952,2142),(3872,533)
131,(5624,5053),(9162,5162),(7416,720),(2187,5114),(2296,6825),(7380,7128),(6911,2677),(3521,2981),(11618,2151),(3863,513)
132,(5625,5026),(9162,5033),(7429,386),(2153,4894),(2450,6648),(7713,7136),(6912,2677),(3732,2958),(11304,2160),(3916,635)
133,(5624,5053),(9162,4700),(7425,492),(2113,4551),(2670,6398),(8064,7146),(7020,2704),(3837,3226),(11637,2150),(3819,411)
134,(5625,5026),(9162,4939),(7420,608),(2093,4321),(2662,6407),(7730,7137),(7019,2704),(3820,3110),(11952,2142),(3960,738)
135,(5624,5053),(9162,5256),(7434,270),(2124,4662),(2442,6658),(7380,7128),(6911,2677),(3821,3116),(12284,2125),(3828,431)
136,(5625,5026),(9162,4922),(7420,603),(2093,4330),(2304,6816),(7046,7137),(6912,2677),(3836,3220),(12617,2109),(3907,615)
137,(5624,5053),(9162,4717),(7424,497),(2113,4542),(2524,6565),(6805,7144),(7020,2704),(3853,2945),(12950,2092),(3872,533)
138,(5562,4870),(9162,5050),(7429,381),(2103,4440),(2743,6314),(7138,7134),(7019,2704),(4104,2860),(12828,2098),(3863,513)
139,(5620,5137),(9162,5144),(7416,720),(2103,4431),(2589,6491),(7268,7131),(6911,2677),(4104,2530),(12495,2115),(3916,635)
140,(5629,4942),(9162,4811),(7429,386),(2113,4551),(2369,6741),(6935,7140),(6912,2677),(4117,2305),(12162,2131),(3819,411)
141,(5631,4915),(9162,4828),(7425,492),(2077,4211),(2377,6732),(6916,7141),(7122,2744),(4116,2317),(11840,2145),(3960,738)
142,(5618,5164),(9162,5162),(7420,608),(2011,3884),(2597,6481),(7249,7131),(7386,2922),(4159,2486),(11507,2154),(3828,431)
143,(5631,4915),(9162,5033),(7434,270),(1972,3690),(2735,6323),(7602,7133),(7308,2844),(4492,2498),(11415,2156),(3907,615)
144,(5560,5217),(9162,4700),(7420,603),(2038,4017),(2515,6574),(7935,7142),(7373,2909),(4608,2736),(11748,2147),(3872,533)
145,(5280,5146),(9162,4939),(7424,497),(2077,4211),(2296,6825),(7841,7140),(7452,2988),(4598,2612),(12062,2136),(3863,513)
146,(5280,5146),(9162,5256),(7322,270),(2011,3884),(1993,6898),(7508,7131),(7386,2922),(4590,2502),(12395,2120),(3916,635)
147,(5218,5199),(9162,4922),(6989,270),(1951,3581),(1663,6946),(7157,7134),(7308,2844),(4599,2625),(12728,2103),(3819,411)
148,(4925,5239),(9162,4717),(6642,270),(1887,3254),(1394,6929),(6824,7143),(7373,2909),(4608,2736),(13050,2088),(3960,738)
149,(4876,5184),(9162,5050),(6975,270),(1823,2927),(1335,6601),(6480,7128),(7452,2988),(4941,2736),(12717,2104),(4014,1066)
150,(4882,5184),(9162,5144),(7308,270),(1541,2927),(1284,6259),(6480,7128),(7386,2922),(5166,2934),(12384,2120),(4068,1386)
151,(5130,4968),(9162,4811),(7211,270),(1210,2962),(1239,5929),(6146,7121),(7308,2844),(5160,3278),(12051,2137),(4013,1057)
152,(4969,5143),(9162,4828),(6878,270),(878,2997),(1253,6034),(5813,7114),(7373,2909),(4876,3344),(11729,2148),(3960,738)
153,(5054,5049),(9162,5162),(6753,270),(685,3018),(1298,6364),(5727,7112),(7452,2988),(4533,3336),(11396,2157),(4014,1066)
154,(5044,5061),(9162,5033),(7086,270),(1016,2982),(1353,6698),(6060,7119),(7386,2922),(4189,3348),(11526,2153),(4068,1386)
155,(4979,5131),(9162,4700),(7434,270),(1348,2947),(1394,6929),(6393,7126),(7248,2897),(4124,3569),(11859,2144),(4013,1057)
156,(4810,5386),(9162,4939),(7100,270),(1679,2912),(1335,6601),(6516,7237),(6915,2907),(4306,3749),(12173,2131),(3960,738)
157,(4500,5508),(9162,5256),(6767,270),(1652,2915),(1284,6259),(6701,7142),(6927,2904),(4644,3762),(12506,2114),(4014,1066)
158,(4196,5645),(9162,4922),(6864,270),(1320,2950),(1239,5929),(7027,7138),(7019,2821),(4977,3773),(12839,2098),(4068,1386)
159,(4079,5467),(9162,4717),(7197,270),(989,2985),(1253,6034),(7380,7128),(6696,2754),(5332,3780),(12939,2093),(4076,1719)
160,(4056,5257),(9162,5050),(7322,270),(657,3021),(1298,6364),(7046,7137),(7022,2821),(5594,3890),(12606,2109),(4086,2070)
161,(4092,5588),(9162,5144),(6989,270),(906,2994),(1353,6698),(6805,7144),(7331,2934),(5606,4216),(12273,2126),(4086,2070)
162,(4079,5467),(9162,4811),(6642,270),(1237,2959),(1394,6929),(7138,7134),(7308,2844),(5574,4520),(11952,2142),(4086,2070)
163,(4056,5257),(9162,4828),(6975,270),(1569,2924),(1335,6601),(7268,7131),(7350,2942),(5346,4572),(11618,2151),(4086,2070)
164,(4092,5588),(9162,5162),(7308,270),(1828,2952),(1353,6698),(6935,7140),(7229,2889),(5527,4356),(11304,2160),(4086,2070)
165,(4079,5467),(9162,5033),(7211,270),(1892,3279),(1394,6929),(6916,7141),(7373,2909),(5562,4608),(11637,2150),(4077,1736)
166,(4056,5257),(9162,4700),(6878,270),(1956,3606),(1335,6601),(7249,7131),(7452,2988),(5601,4300),(11952,2142),(4068,1386)
167,(4092,5588),(9162,4939),(6753,270),(1908,3363),(1353,6698),(7157,7134),(7386,2922),(5671,4050),(12284,2125),(4076,1719)
168,(4079,5467),(9162,5256),(7086,270),(1844,3036),(1394,6929),(6824,7143),(7308,2844),(5977,4050),(12617,2109),(4086,2070)
169,(4056,5257),(9162,4922),(7434,270),(1849,3061),(1335,6601),(7027,7138),(7373,2909),(5974,4050),(12950,2092),(4077,1736)
170,(4092,5588),(9162,4717),(7100,270),(1913,3388),(1353,6698),(7380,7128),(7452,2988),(5977,4050),(12828,2098),(4068,1386)
171,(4079,5467),(9162,5050),(6767,270),(1951,3581),(1394,6929),(7046,7137),(7386,2922),(5974,4050),(12495,2115),(4076,1719)
172,(4056,5257),(9162,5144),(6697,485),(1887,3254),(1335,6601),(6805,7144),(7248,2897),(6195,4066),(12162,2131),(4086,2070)
173,(4092,5588),(9162,4811),(6789,807),(1823,2927),(1353,6698),(7138,7134),(6910,2798),(6500,4072),(11840,2145),(4086,2070)
174,(4079,5467),(9162,4828),(6872,1010),(1871,3170),(1394,6929),(7268,7131),(6587,2732),(6512,4070),(11507,2154),(4086,2070)
175,(4056,5257),(9162,5162),(6789,807),(1935,3497),(1335,6601),(6935,7140),(6516,2878),(6610,4058),(11415,2156),(4077,1736)
176,(4092,5588),(9162,5033),(6872,1010),(1930,3472),(1353,6698),(6916,7141),(6516,2884),(6586,3852),(11748,2147),(4068,1386)
177,(4079,5467),(9162,4700),(6789,807),(1866,3145),(1394,6929),(7249,7131),(6570,2728),(6574,3852),(11840,2145),(4076,1719)
178,(4056,5257),(9162,4939),(6872,1010),(1828,2952),(1335,6601),(7157,7134),(6913,2799),(6403,3907),(11507,2154),(4086,2070)
179,(4092,5588),(9162,5256),(6789,807),(1892,3279),(1353,6698),(6824,7143),(7019,2821),(6402,3919),(11415,2156),(4109,2416)
180,(4079,5467),(9162,4922),(6872,1010),(1956,3606),(1394,6929),(7027,7138),(6696,2754),(6651,3906),(11748,2147),(4117,2305)
181,(4056,5257),(9162,4717),(6789,807),(1908,3363),(1335,6601),(7380,7128),(6383,2616),(6844,4050),(12062,2136),(4116,2317)
182,(4092,5588),(9162,5050),(6949,1067),(1844,3036),(1353,6698),(7046,7137),(6214,2326),(6817,4050),(12395,2120),(4108,2428)
183,(4079,5467),(9162,5144),(7280,1102),(1849,3061),(1394,6929),(6694,7142),(6295,2195),(6844,4050),(12728,2103),(4109,2416)
184,(4056,5257),(9162,4811),(7447,1335),(1913,3388),(1335,6601),(6515,7233),(6295,2196),(6817,4050),(13050,2088),(4117,2305)
185,(4092,5588),(9162,4828),(7729,1349),(1951,3581),(1353,6698),(6590,7135),(6081,1992),(6844,4050),(12717,2104),(4116,2317)
186,(4079,5467),(9162,5162),(8061,1327),(1887,3254),(1394,6929),(6916,7141),(5865,1740),(7013,3886),(12384,2120),(4159,2486)
187,(4056,5257),(9162,5033),(8151,1321),(1823,2927),(1335,6601),(7249,7131),(5644,1492),(6993,3995),(12051,2137),(4492,2498)
188,(4092,5588),(9162,4700),(7818,1343),(1871,3170),(1353,6698),(7157,7134),(5727,1278),(6990,4015),(11729,2148),(4590,2279)
189,(4079,5467),(9162,4939),(7485,1365),(1935,3497),(1394,6929),(6824,7143),(6066,1278),(7010,3906),(11396,2157),(4590,2502)
190,(4056,5257),(9162,5256),(7452,1645),(1930,3472),(1335,6601),(7027,7138),(5859,1016),(6817,4050),(11526,2153),(4599,2625)
191,(4092,5588),(9162,4922),(7449,1963),(1866,3145),(1353,6698),(7380,7128),(5832,738),(6648,3886),(11859,2144),(4810,2530)
192,(4079,5467),(9162,4717),(7437,2296),(1828,2952),(1394,6929),(7046,7137),(5832,404),(6463,3852),(12173,2131),(5015,2666)
193,(4056,5257),(9162,5050),(7709,2343),(1892,3279),(1335,6601),(6805,7144),(6054,288),(6671,4015),(12506,2114),(5015,2666)
